locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
ACUCMD_RS10425,lprM,2214359,2215493,1134,378,+,66.49,Mce family lipoprotein LprM,WP_003899107.1
ACUCMD_RS10430,,2215493,2216807,1314,438,+,65.83,MCE family protein,WP_003899108.1
ACUCMD_RS10435,,2216828,2217404,576,192,+,67.36,Mce associated membrane protein,WP_003899109.1
ACUCMD_RS10440,,2217400,2217883,483,161,+,68.94,Mce associated membrane protein,WP_003899110.1
ACUCMD_RS10445,,2217895,2218273,378,126,+,64.02,DUF732 domain-containing protein,WP_003899111.1
ACUCMD_RS10450,,2218288,2218954,666,222,+,64.41,CAP domain-containing protein,WP_003899112.1
ACUCMD_RS10455,,2219080,2219488,408,136,-,66.91,NYN domain-containing protein,WP_003899113.1
ACUCMD_RS10460,,2219990,2221037,1047,349,+,65.43,M48 family metallopeptidase,WP_003899114.1
ACUCMD_RS10465,,2221144,2221993,849,283,+,62.54,class I SAM-dependent methyltransferase,WP_003901306.1
ACUCMD_RS10470,,2221955,2223401,1446,482,-,59.82,APC family permease,WP_003899115.1
ACUCMD_RS10475,mpt64,2223579,2224266,687,229,-,59.39,immunoprotective protein Mpt64,WP_003409954.1
ACUCMD_RS10480,nrdF,2224456,2225425,969,323,-,59.13,class 1b ribonucleoside-diphosphate reductase subunit beta,WP_003899116.1
ACUCMD_RS10485,,2225649,2226069,420,140,-,66.43,type II toxin-antitoxin system VapC family toxin,WP_003409958.1
ACUCMD_RS10490,,2226077,2226338,261,87,-,62.84,type II toxin-antitoxin system VapB family antitoxin,WP_003409968.1
ACUCMD_RS10495,,2226480,2228157,1677,559,+,64.88,PecA family PE domain-processing aspartic protease,WP_003899118.1
ACUCMD_RS10500,cfp21,2228144,2228798,654,218,-,62.23,cutinase Cfp21,WP_003409976.1
ACUCMD_RS10505,,2228912,2229143,231,77,+,59.74,DUF167 domain-containing protein,WP_003409980.1
ACUCMD_RS10510,,2229227,2230139,912,304,-,65.02,ArgP/LysG family DNA-binding transcriptional regulator,WP_003409986.1
ACUCMD_RS10515,lysE,2230247,2230847,600,200,+,66.0,L-lysine exporter,WP_003910883.1
ACUCMD_RS10520,,2231262,2231691,429,143,+,60.14,cellulose-binding protein,WP_003409992.1
ACUCMD_RS10525,erm(37),2231916,2232456,540,180,+,70.19,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(37),WP_003900446.1
ACUCMD_RS10530,,2232635,2232908,273,91,+,58.97,PIN domain-containing protein,WP_003409997.1
ACUCMD_RS10535,,2232975,2233536,561,187,-,62.92,RES family NAD+ phosphorylase,WP_003410001.1
ACUCMD_RS10540,,2233532,2233874,342,114,-,62.28,antitoxin Xre/MbcA/ParS toxin-binding domain-containing protein,WP_003410003.1
ACUCMD_RS10545,,2233959,2234217,258,86,+,66.28,hypothetical protein,WP_003410006.1
ACUCMD_RS10550,,2234365,2234453,88,29,-,67.05,dehydrogenase,
ACUCMD_RS10555,mazF6,2234541,2234886,345,115,-,61.74,type II toxin-antitoxin system toxin endoribonuclease MazF6,WP_003410010.1
ACUCMD_RS10560,,2234879,2235128,249,83,-,60.64,"ribbon-helix-helix protein, CopG family",WP_003410014.1
ACUCMD_RS10565,ctpG,2235227,2237543,2316,772,-,67.18,cation transporter ATPase CptG,WP_003899120.1
ACUCMD_RS10570,,2237539,2237812,273,91,-,72.53,DUF1490 family protein,WP_003410017.1
ACUCMD_RS10575,cmtR,2237864,2238221,357,119,-,65.55,Cd(II)/Pb(II)-sensing metalloregulatory transcriptional regulator CmtR,WP_003410018.1
ACUCMD_RS10580,,2238377,2239145,768,256,+,63.02,hemerythrin domain-containing protein,WP_003410019.1
ACUCMD_RS10585,,2239240,2240194,954,318,+,65.09,universal stress protein,WP_003899121.1
ACUCMD_RS10590,ctpF,2240395,2243112,2717,905,+,64.96,cation-transporting P-type ATPase,
ACUCMD_RS10595,,2243180,2243957,777,259,-,63.58,isocitrate lyase/PEP mutase family protein,WP_003899122.1
ACUCMD_RS10600,,2244051,2245374,1323,441,-,68.63,APC family permease,WP_003901309.1
ACUCMD_RS10605,,2245444,2247058,1614,538,+,62.21,NAD(P)-binding protein,WP_003902248.1
ACUCMD_RS10610,,2247067,2247820,753,251,+,61.22,acyl-[acyl-carrier-protein] thioesterase,WP_003900448.1
ACUCMD_RS10615,,2247895,2248678,783,261,+,63.47,SDR family oxidoreductase,WP_003410047.1
ACUCMD_RS10620,,2248798,2249488,690,230,-,68.41,class I SAM-dependent methyltransferase,WP_003899125.1
ACUCMD_RS10625,,2249495,2249693,198,66,-,63.13,phosphoenolpyruvate synthase,WP_003410051.1
ACUCMD_RS10630,,2249713,2251210,1497,499,-,64.73,bifunctional aminoglycoside phosphotransferase/ATP-binding protein,WP_003410057.1
ACUCMD_RS10635,,2251231,2252119,888,296,-,64.08,universal stress protein,WP_003410060.1
ACUCMD_RS10640,otsB,2252237,2256221,3984,1328,+,63.78,trehalose-phosphatase,WP_003410063.1
ACUCMD_RS10645,fdxA,2256319,2256664,345,115,-,62.9,ferredoxin,WP_003410065.1
ACUCMD_RS10650,,2256852,2258022,1170,390,-,63.16,ATP-binding protein,WP_003899126.1
ACUCMD_RS10655,,2258280,2258508,228,76,+,62.72,type II toxin-antitoxin system VapB family antitoxin,WP_003911750.1
ACUCMD_RS10660,vapC,2258508,2258907,399,133,+,64.91,type II toxin-antitoxin system VapC family toxin,WP_003410075.1
ACUCMD_RS10665,,2259089,2259521,432,144,-,64.81,MarR family winged helix-turn-helix transcriptional regulator,WP_003410078.1
ACUCMD_RS10670,,2259621,2260056,435,145,+,63.68,DUF1398 domain-containing protein,WP_003914358.1
ACUCMD_RS10675,,2260191,2260451,260,86,-,63.85,hypothetical protein,
ACUCMD_RS10680,,2260492,2260675,183,61,-,65.57,hypothetical protein,
ACUCMD_RS10685,,2260696,2261924,1228,409,+,70.28,IS110 family RNA-guided transposase,
ACUCMD_RS10690,,2262051,2263308,1257,419,-,65.79,HNH endonuclease signature motif containing protein,WP_003410095.1
ACUCMD_RS10695,,2263661,2264237,576,192,+,61.46,hypothetical protein,WP_003410100.1
ACUCMD_RS10700,,2264233,2265274,1041,347,+,63.78,helix-turn-helix domain-containing protein,WP_003410103.1
ACUCMD_RS10705,,2265515,2266235,720,240,+,64.86,Rv2018 family toxin-antitoxin system antitoxin,WP_003410108.1
ACUCMD_RS10710,,2266224,2266641,417,139,+,61.39,Rv2019 family toxin-antitoxin system toxin ribonuclease,WP_003410114.1
ACUCMD_RS10715,,2266656,2266956,300,100,-,64.21,type ISP restriction/modification enzyme,WP_003410120.1
ACUCMD_RS10720,,2267040,2267346,306,102,-,63.73,helix-turn-helix domain-containing protein,WP_003410124.1
ACUCMD_RS10725,,2267354,2267960,606,202,-,61.88,type II toxin-antitoxin system RelE/ParE family toxin,WP_003900449.1
ACUCMD_RS10730,,2268122,2268401,279,93,-,70.25,IS1380 family transposase,
ACUCMD_RS10735,,2268503,2268899,396,132,-,47.22,hypothetical protein,WP_225936727.1
ACUCMD_RS10740,,2268958,2270476,1518,506,-,66.34,restriction endonuclease,
ACUCMD_RS10745,,2270778,2271012,234,78,+,68.38,IS3-like element ISMysp3 family transposase,
ACUCMD_RS10750,,2270985,2271984,999,333,-,66.27,cation diffusion facilitator family transporter,WP_031710596.1
ACUCMD_RS10755,,2272098,2272983,885,295,-,63.05,universal stress protein,WP_003410150.1
ACUCMD_RS10760,dosT,2273022,2274743,1721,573,-,65.37,two-component system sensor histidine kinase DosT,
ACUCMD_RS10765,,2274803,2275643,840,280,-,67.86,universal stress protein,WP_003410171.1
ACUCMD_RS10770,pfkB,2275639,2276659,1020,340,-,64.8,1-phosphofructokinase family hexose kinase,WP_003899139.1
ACUCMD_RS10775,,2276675,2278721,2046,682,-,66.86,erythromycin esterase family protein,WP_003410178.1
ACUCMD_RS10780,hspX,2278732,2279167,435,145,-,61.61,alpha-crystallin HspX,WP_003410189.1
ACUCMD_RS10785,acg,2279363,2280359,996,332,+,63.76,FMN-binding protein Acg,WP_003410193.1
ACUCMD_RS10790,,2280474,2281317,843,281,-,69.99,DUF3097 domain-containing protein,WP_003410196.1
ACUCMD_RS10795,,2281528,2281852,324,108,+,69.44,ArsR/SmtB family transcription factor,WP_003410200.1
ACUCMD_RS10800,,2281848,2282337,489,163,+,62.99,SRPBCC family protein,WP_003899141.1
ACUCMD_RS10805,,2282333,2282975,642,214,+,64.33,maleylpyruvate isomerase family mycothiol-dependent enzyme,WP_003899142.1
ACUCMD_RS10810,,2282981,2283956,975,325,-,64.72,patatin-like phospholipase family protein,WP_003410214.1
ACUCMD_RS10815,,2283957,2285031,1074,358,-,62.85,ABC transporter ATP-binding protein,WP_003410218.1
ACUCMD_RS10820,,2285033,2285876,843,281,-,62.04,carbohydrate ABC transporter permease,WP_003410221.1
ACUCMD_RS10825,,2285862,2286765,903,301,-,59.36,carbohydrate ABC transporter permease,WP_003410224.1
ACUCMD_RS10830,,2286761,2288081,1320,440,-,63.64,ABC transporter substrate-binding protein,WP_003410228.1
ACUCMD_RS10835,,2288118,2288916,798,266,-,65.79,ketosteroid isomerase family protein,WP_003899143.1
ACUCMD_RS10840,pncA,2288915,2289476,561,187,-,64.71,pyrazinamidase PncA,WP_003410243.1
ACUCMD_RS10845,,2289516,2289867,351,117,-,62.39,DUF2784 domain-containing protein,WP_003902241.1
ACUCMD_RS10850,lipT,2289919,2291425,1506,502,-,65.41,carboxylesterase/lipase family protein,WP_003916923.1
ACUCMD_RS10855,,2291503,2292160,657,219,+,70.32,hypothetical protein,WP_003899146.1
ACUCMD_RS10860,,2292196,2294761,2565,855,-,67.43,sugar epimerase family protein,WP_460757871.1
ACUCMD_RS10865,,2294765,2307221,12456,4152,-,67.45,type I polyketide synthase,WP_086154685.1
ACUCMD_RS10870,,2307527,2307878,351,117,-,71.23,hypothetical protein,WP_003912718.1
ACUCMD_RS10875,rbpA,2308055,2308391,336,112,+,65.18,RNA polymerase-binding protein RbpA,WP_003410601.1
ACUCMD_RS10880,lnt,2308365,2310990,2625,875,-,67.01,apolipoprotein N-acyltransferase,WP_003902238.1
ACUCMD_RS10885,,2311147,2312752,1605,535,-,71.21,amidohydrolase,WP_003410605.1
ACUCMD_RS10890,fxsA,2312756,2313284,528,176,-,67.23,FxsA family protein,WP_003410608.1
ACUCMD_RS10895,,2313359,2314073,714,238,+,65.27,dienelactone hydrolase family protein,WP_003410610.1
ACUCMD_RS10900,rpsR,2314321,2314588,267,89,-,63.3,30S ribosomal protein S18,WP_003410619.1
ACUCMD_RS10905,rpsN,2314588,2314894,306,102,-,69.28,30S ribosomal protein S14,WP_003410624.1
ACUCMD_RS10910,rpmG,2314895,2315060,165,55,-,62.42,50S ribosomal protein L33,WP_003905737.1
ACUCMD_RS10915,rpmB,2315059,2315296,237,79,-,64.14,50S ribosomal protein L28,WP_003410631.1
ACUCMD_RS10920,,2315693,2316383,690,230,+,67.83,"metal ABC transporter solute-binding protein, Zn/Mn family",
ACUCMD_RS10925,,2316513,2316915,402,134,+,67.41,metal ABC transporter permease,WP_009937711.1
ACUCMD_RS10930,,2316915,2317320,405,135,-,64.69,PPOX class F420-dependent oxidoreductase,WP_003410645.1
ACUCMD_RS10935,cobN,2317403,2320989,3586,1195,-,69.1,cobaltochelatase subunit CobN,
ACUCMD_RS10940,mazE7,2321066,2321300,234,78,+,67.09,type II toxin-antitoxin system antitoxin MazE7,WP_003410651.1
ACUCMD_RS10945,mazF7,2321292,2321703,411,137,+,70.32,type II toxin-antitoxin system toxin endoribonuclease MazF7,WP_003410654.1
ACUCMD_RS10950,cobG,2321686,2322778,1092,364,+,73.08,precorrin-3B synthase,WP_003900454.1
ACUCMD_RS10955,cobH,2322787,2323414,627,209,+,72.25,precorrin-8X methylmutase,WP_003410658.1
ACUCMD_RS10960,cobI,2323410,2324937,1527,509,+,70.73,precorrin-2 C(20)-methyltransferase,WP_003410659.1
ACUCMD_RS10965,,2324882,2326106,1224,408,-,59.4,class I SAM-dependent methyltransferase,WP_003901321.1
ACUCMD_RS10970,blaC,2326121,2327045,924,308,-,66.02,class A beta-lactamase BlaC,WP_003410677.1
ACUCMD_RS10975,sigC,2327179,2327737,558,186,+,67.74,RNA polymerase sigma factor SigC,WP_003410678.1
ACUCMD_RS10980,cobK,2327726,2328461,735,245,-,66.67,cobalt-precorrin-6A reductase,WP_003900455.1
ACUCMD_RS10985,cobM,2328457,2329213,756,252,-,67.46,precorrin-4 C(11)-methyltransferase,WP_003410682.1
ACUCMD_RS10990,cobL,2329209,2330382,1173,391,-,68.37,bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase,WP_009940662.1
ACUCMD_RS10995,,2330449,2331199,750,250,-,70.93,SDR family NAD(P)-dependent oxidoreductase,WP_003900457.1
ACUCMD_RS11000,,2331228,2331642,414,138,+,66.91,F420-dependent biliverdin reductase,WP_003899157.1
ACUCMD_RS11005,,2331651,2333115,1464,488,-,68.31,hypothetical protein,WP_003902116.1
ACUCMD_RS11010,,2333558,2334530,972,324,-,64.92,hypothetical protein,WP_003899159.1
ACUCMD_RS11015,,2334530,2334830,300,100,-,64.67,hypothetical protein,WP_003410695.1
ACUCMD_RS11020,,2335294,2335609,315,105,+,62.22,DUF2563 family protein,WP_003410700.1
ACUCMD_RS11025,,2335590,2337561,1971,657,+,64.33,putative alpha/beta hydrolase,
ACUCMD_RS11030,,2337541,2338105,564,188,+,61.35,hypothetical protein,WP_003899161.1
ACUCMD_RS11035,,2338169,2338334,165,55,+,69.09,DUF5631 domain-containing protein,
ACUCMD_RS11040,,2338300,2338681,381,127,-,65.88,hypothetical protein,WP_225936777.1
ACUCMD_RS11045,,2338562,2338955,393,131,+,61.83,hypothetical protein,WP_223695514.1
ACUCMD_RS11050,,2338944,2341110,2166,722,+,67.27,DUF5631 domain-containing protein,WP_003910892.1
ACUCMD_RS11055,,2341106,2342051,945,315,+,70.79,hypothetical protein,WP_003900461.1
ACUCMD_RS11060,,2342043,2343191,1148,382,+,65.68,hypothetical protein,
ACUCMD_RS11065,,2343388,2344472,1084,361,+,63.75,transposase family protein,
ACUCMD_RS11070,pknJ,2344658,2346428,1770,590,+,65.03,serine/threonine protein kinase PknJ,WP_003905749.1
ACUCMD_RS11075,pepE,2346444,2347572,1128,376,-,66.22,M24 family metallopeptidase,WP_003905750.1
ACUCMD_RS11080,,2347845,2348802,957,319,+,68.34,5'-3' exonuclease,WP_003410750.1
ACUCMD_RS11085,,2348805,2349540,735,245,-,66.26,DUF4333 domain-containing protein,WP_003410762.1
ACUCMD_RS11090,helY,2349581,2352301,2720,906,-,67.02,DEAD/DEAH box helicase,
ACUCMD_RS11095,tatC,2352349,2353276,927,309,-,63.11,twin-arginine translocase subunit TatC,WP_003410764.1
ACUCMD_RS11100,tatA,2353292,2353544,252,84,-,61.51,Sec-independent protein translocase subunit TatA,WP_003410768.1
ACUCMD_RS11105,pafC,2353611,2354562,951,317,-,68.56,helix-turn-helix transcriptional regulator,WP_003410772.1
ACUCMD_RS11110,pafB,2354558,2355557,999,333,-,67.37,helix-turn-helix transcriptional regulator,WP_003902122.1
ACUCMD_RS11115,pafA,2355565,2356924,1359,453,-,63.65,Pup--protein ligase,WP_003410781.1
ACUCMD_RS11120,,2356975,2358454,1479,493,-,75.3,PE family protein,WP_460757885.1
ACUCMD_RS11125,,2358750,2360289,1539,513,+,68.88,HNH endonuclease signature motif containing protein,WP_023637436.1
ACUCMD_RS11130,helZ,2360487,2363529,3042,1014,+,69.3,DEAD/DEAH box helicase,WP_003899171.1
ACUCMD_RS11135,,2363521,2364355,834,278,+,68.94,SWIM zinc finger family protein,WP_003899172.1
ACUCMD_RS11140,,2364333,2364768,435,145,-,65.98,type II toxin-antitoxin system VapC family toxin,WP_003905754.1
ACUCMD_RS11145,,2364774,2365029,255,85,-,65.88,antitoxin,WP_003410814.1
ACUCMD_RS11150,,2365044,2365302,258,86,-,65.12,hypothetical protein,WP_003410816.1
ACUCMD_RS11155,,2365712,2366974,1262,420,+,64.45,IS3-like element IS6110/IS987 family transposase,WP_087902221.1
ACUCMD_RS11160,,2367606,2367903,297,99,+,56.9,PE family protein,WP_003410820.1
ACUCMD_RS11165,,2367958,2368690,732,244,+,58.61,PPE family protein,WP_003900467.1
ACUCMD_RS11170,prcA,2369229,2369976,747,249,-,63.45,proteasome subunit alpha,WP_003901330.1
ACUCMD_RS11175,prcB,2369972,2370848,876,292,-,63.58,proteasome subunit beta,WP_003411023.1
ACUCMD_RS11180,pup,2370844,2371039,195,65,-,65.13,ubiquitin-like protein Pup,WP_003411026.1
ACUCMD_RS11185,dop,2371151,2372669,1518,506,-,66.6,pup deamidase/depupylase,WP_003411029.1
ACUCMD_RS11190,,2372876,2374070,1194,398,+,67.0,integral membrane protein,WP_003411031.1
ACUCMD_RS11195,,2374080,2374704,624,208,+,63.62,hypothetical protein,WP_003411033.1
ACUCMD_RS11200,arc,2374707,2376537,1830,610,-,62.13,proteasome ATPase,WP_003411035.1
ACUCMD_RS11205,,2376817,2377387,570,190,+,66.67,lipoprotein LppK,WP_003900470.1
ACUCMD_RS11210,,2377394,2377688,294,98,+,65.99,DUF503 domain-containing protein,WP_003411038.1
ACUCMD_RS11215,trmI,2377716,2378559,843,281,-,67.14,tRNA (adenine(58)-N(1))-methyltransferase TrmI,WP_003411041.1
ACUCMD_RS11220,,2378632,2379469,837,279,+,66.91,RecB family exonuclease,WP_003899178.1
ACUCMD_RS11225,,2379491,2379974,483,161,-,66.87,glycine zipper 2TM domain-containing protein,WP_003900471.1
ACUCMD_RS11230,hisG,2380052,2380907,855,285,-,65.38,ATP phosphoribosyltransferase,WP_003411047.1
ACUCMD_RS11235,hisE,2380909,2381191,282,94,-,63.35,phosphoribosyl-ATP diphosphatase,WP_460757889.1
ACUCMD_RS11240,,2381317,2382738,1421,473,+,66.85,PPE domain-containing protein,
ACUCMD_RS11245,metH,2382734,2386313,3579,1193,-,65.16,methionine synthase,WP_009939859.1
ACUCMD_RS11250,,2386538,2387417,879,293,+,68.49,PAC2 family protein,WP_003411060.1
ACUCMD_RS11255,,2387447,2388218,771,257,-,77.82,PGRS repeat-containing protein,WP_003411064.1
ACUCMD_RS11260,,2388214,2388481,267,89,-,68.54,PE family protein,WP_003411067.1
ACUCMD_RS11265,,2388861,2390331,1470,490,+,62.04,amino acid permease,WP_003411072.1
ACUCMD_RS11270,,2390330,2390534,204,68,+,58.82,hypothetical protein,WP_003411082.1
ACUCMD_RS11275,,2390553,2391435,882,294,-,65.31,SDR family oxidoreductase,WP_003411086.1
ACUCMD_RS11280,mshC,2391460,2392705,1245,415,-,65.62,cysteine--1-D-myo-inosityl 2-amino-2-deoxy-alpha-D-glucopyranoside ligase,WP_003411091.1
ACUCMD_RS11285,cysQ,2392762,2393566,804,268,-,68.28,"3'(2'),5'-bisphosphate nucleotidase CysQ",WP_003411096.1
ACUCMD_RS11290,,2393656,2393887,231,77,+,62.34,"ribbon-helix-helix protein, CopG family",WP_003411099.1
ACUCMD_RS11295,,2394096,2394912,816,272,-,67.03,SCO1664 family protein,WP_003900473.1
ACUCMD_RS11300,,2394895,2395483,588,196,-,67.01,DUF3090 domain-containing protein,WP_003411102.1
ACUCMD_RS11305,,2395546,2396257,711,237,-,67.93,histidine phosphatase family protein,WP_003411103.1
ACUCMD_RS11310,,2396253,2397084,831,277,-,63.18,undecaprenyl-diphosphate phosphatase,WP_003411105.1
ACUCMD_RS11315,,2397147,2397456,309,103,-,63.11,hypothetical protein,WP_003899184.1
ACUCMD_RS11320,lppL,2397575,2398652,1077,359,+,65.74,YncE family protein,WP_003411110.1
ACUCMD_RS11325,,2398648,2398930,282,94,+,67.02,DUF5703 family protein,WP_003411112.1
ACUCMD_RS11330,pyrD,2398965,2400039,1074,358,+,68.62,quinone-dependent dihydroorotate dehydrogenase,WP_003901338.1
ACUCMD_RS11335,,2400043,2400574,531,177,-,65.54,YbhB/YbcL family Raf kinase inhibitor-like protein,WP_003411119.1
ACUCMD_RS11340,,2400621,2401968,1347,449,-,65.11,M20/M25/M40 family metallo-hydrolase,WP_003411121.1
ACUCMD_RS11350,,2402438,2402756,318,106,-,57.86,type II toxin-antitoxin system RelE/ParE family toxin,WP_003411124.1
ACUCMD_RS11355,,2402752,2402968,216,72,-,60.65,antitoxin ParD2,WP_003411127.1
ACUCMD_RS11360,,2403222,2404281,1059,353,+,67.42,phosphoribosyltransferase,WP_003411129.1
ACUCMD_RS11365,,2404410,2404767,357,119,-,65.55,hypothetical protein,WP_003411130.1
ACUCMD_RS11370,wag31,2404861,2405644,783,261,-,64.75,DivIVA-like cell division protein Wag31,WP_003411131.1
ACUCMD_RS11375,,2405911,2406202,291,97,-,59.11,YggT family protein,WP_003900476.1
ACUCMD_RS11380,sepF,2406363,2407020,657,219,-,66.36,cell division protein SepF,WP_003411133.1
ACUCMD_RS11385,,2407081,2407861,780,260,-,63.33,YggS family pyridoxal phosphate-dependent enzyme,WP_015575160.1
ACUCMD_RS11390,pgeF,2407866,2408574,708,236,-,68.64,peptidoglycan editing factor PgeF,WP_003911777.1
ACUCMD_RS11395,ftsZ,2408629,2409769,1140,380,-,66.32,cell division protein FtsZ,WP_003411144.1
ACUCMD_RS11400,ftsQ,2409941,2410886,945,315,-,68.15,cell division protein FtsQ,WP_003411157.1
ACUCMD_RS11405,murC,2410882,2412367,1485,495,-,67.57,UDP-N-acetylmuramate--L-alanine ligase,WP_460757894.1
ACUCMD_RS11410,murG,2412363,2413596,1233,411,-,73.97,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,WP_003411161.1
ACUCMD_RS11415,ftsW,2413592,2415167,1575,525,-,67.49,putative lipid II flippase FtsW,WP_003411165.1
ACUCMD_RS11420,murD,2415178,2416639,1461,487,-,70.5,UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase,WP_003901342.1
ACUCMD_RS11425,mraY,2416640,2417720,1080,360,-,65.46,phospho-N-acetylmuramoyl-pentapeptide- transferase,WP_003411171.1
ACUCMD_RS11430,murF,2417716,2419250,1534,511,-,71.58,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase,
ACUCMD_RS11435,murE,2419246,2420854,1608,536,-,73.04,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase",WP_460757897.1
ACUCMD_RS11440,,2420876,2421911,1035,345,-,73.04,alkyl hydroperoxide reductase,WP_003899194.1
ACUCMD_RS11445,,2421907,2422528,621,207,-,71.66,TetR/AcrR family transcriptional regulator,WP_003411199.1
ACUCMD_RS11450,,2422520,2423387,867,289,-,72.78,TIGR03619 family F420-dependent LLM class oxidoreductase,WP_460757899.1
ACUCMD_RS11455,,2423489,2425088,1599,533,-,76.8,PE family protein,WP_009939865.1
ACUCMD_RS11460,pbpB,2425297,2427337,2040,680,-,65.93,"D,D-transpeptidase PbpB",WP_003411214.1
ACUCMD_RS11465,,2427333,2428488,1155,385,-,71.95,cell division protein FtsL,WP_003899197.1
ACUCMD_RS11470,rsmH,2428484,2429675,1191,397,-,65.16,16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH,WP_003411221.1
ACUCMD_RS11475,mraZ,2429676,2430108,432,144,-,62.27,division/cell wall cluster transcriptional repressor MraZ,WP_003411225.1
ACUCMD_RS11480,,2430408,2431670,1262,420,-,64.45,IS3-like element IS6110/IS987 family transposase,WP_087902221.1
ACUCMD_RS11485,,2431814,2432219,405,135,-,62.22,DUF3040 domain-containing protein,WP_003411231.1
ACUCMD_RS11490,,2432484,2433105,621,207,+,67.15,GNAT family N-acetyltransferase,WP_003411235.1
ACUCMD_RS11495,lppM,2433200,2433884,684,228,+,64.91,lipoprotein LppM,WP_003411238.1
ACUCMD_RS11500,,2433880,2434786,906,302,-,63.36,mycobacterial-type methylenetetrahydrofolate reductase,WP_003411241.1
ACUCMD_RS11505,idsA2,2435096,2436155,1059,353,+,67.61,"bifunctional (2E,6E)-farnesyl/geranyl diphosphate synthase",WP_003411245.1
ACUCMD_RS11510,mptA,2436158,2437709,1551,517,+,64.73,alpha-(1->6)-mannopyranosyltransferase A,WP_003899200.1
ACUCMD_RS11515,,2437695,2438100,405,135,-,66.42,Rv2175c family DNA-binding protein,WP_003911781.1
ACUCMD_RS11520,pknL,2438190,2439390,1200,400,+,65.0,protein kinase domain-containing protein,WP_003899202.1
ACUCMD_RS11525,,2439531,2440197,666,222,-,65.02,IS110 family transposase,WP_003899203.1
ACUCMD_RS11530,aroG,2440581,2441970,1389,463,-,64.15,class II 3-deoxy-7-phosphoheptulonate synthase,WP_003411323.1
ACUCMD_RS11535,,2442060,2442567,507,169,-,65.48,polyadenylate-specific 3'-exoribonuclease AS,WP_003411331.1
ACUCMD_RS11540,,2442576,2443464,888,296,-,64.53,hypothetical protein,
ACUCMD_RS11545,,2443551,2444835,1284,428,+,65.89,alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase,WP_003411339.1
ACUCMD_RS11550,,2444835,2445579,744,248,-,60.08,lysophospholipid acyltransferase family protein,WP_003411341.1
ACUCMD_RS11555,,2445664,2446060,396,132,-,67.17,DEAD/DEAH box helicase family protein,WP_003411344.1
ACUCMD_RS11560,,2446056,2447319,1263,421,-,67.06,ArsA family ATPase,WP_003914048.1
ACUCMD_RS11565,,2447315,2447750,435,145,-,57.01,SRPBCC family protein,WP_003411354.1
ACUCMD_RS11570,,2447854,2448244,390,130,-,62.31,hypothetical protein,WP_003411357.1
ACUCMD_RS11575,,2448409,2450212,1803,601,+,63.56,AMP-dependent synthetase/ligase,WP_003901348.1
ACUCMD_RS11580,pimB,2450242,2451400,1158,386,-,68.31,GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase,WP_003411369.1
ACUCMD_RS11585,,2451496,2452270,774,258,-,68.73,hypothetical protein,WP_003411371.1
ACUCMD_RS11590,ripC,2452364,2453522,1158,386,-,66.41,peptidoglycan hydrolase RipC,WP_003411373.1
ACUCMD_RS11595,,2453707,2453986,279,93,-,68.46,hypothetical protein,WP_003908818.1
ACUCMD_RS11600,,2454092,2455943,1851,617,+,69.58,DEDD exonuclease domain-containing protein,
ACUCMD_RS11605,trpD,2455880,2456993,1113,371,-,69.63,anthranilate phosphoribosyltransferase,WP_003411387.1
ACUCMD_RS11610,ctaE,2457150,2457762,612,204,+,58.76,aa3-type cytochrome oxidase subunit III,WP_460757908.1
ACUCMD_RS11615,qcrC,2457802,2458645,843,281,+,64.53,cytochrome bc1 complex diheme cytochrome c subunit,WP_003411392.1
ACUCMD_RS11620,,2458647,2458719,72,24,+,68.06,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,
ACUCMD_RS11625,qcrA,2458719,2459931,1212,404,+,61.96,cytochrome bc1 complex Rieske iron-sulfur subunit,WP_003911816.1
ACUCMD_RS11630,qcrB,2459927,2461577,1650,550,+,62.55,cytochrome bc1 complex cytochrome b subunit,WP_031710600.1
ACUCMD_RS11635,,2461753,2462398,645,215,-,66.98,DUF2561 family protein,WP_003899213.1
ACUCMD_RS11640,,2462397,2463300,903,301,-,66.33,MmpS family transport accessory protein,WP_460757911.1
ACUCMD_RS11645,,2463485,2463905,420,140,-,62.38,cytochrome c oxidase subunit 4,WP_003411408.1
ACUCMD_RS11650,ctaC,2463912,2465004,1092,364,-,59.62,aa3-type cytochrome oxidase subunit II,WP_003899214.1
ACUCMD_RS11655,asnB,2465249,2467208,1959,653,+,66.11,asparagine synthase (glutamine-hydrolyzing),WP_003411413.1
ACUCMD_RS11660,adoK,2467305,2468280,975,325,-,63.9,carbohydrate kinase family protein,WP_003411414.1
