gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
ACUCMD_RS11455,,2425088,-,ACUCMD_RS11460,pbpB,2425297,-,209,Normal (200-500 pb),True
ACUCMD_RS11460,pbpB,2427337,-,ACUCMD_RS11465,,2427333,-,-4,Solapado,True
ACUCMD_RS11465,,2428488,-,ACUCMD_RS11470,rsmH,2428484,-,-4,Solapado,True
ACUCMD_RS11470,rsmH,2429675,-,ACUCMD_RS11475,mraZ,2429676,-,1,Muy cercano (< 50 pb),True
ACUCMD_RS11475,mraZ,2430108,-,ACUCMD_RS11480,,2430408,-,300,Normal (200-500 pb),True
ACUCMD_RS11480,,2431670,-,ACUCMD_RS11485,,2431814,-,144,Moderado (100-200 pb),True
ACUCMD_RS11485,,2432219,-,ACUCMD_RS11490,,2432484,+,265,Normal (200-500 pb),False
ACUCMD_RS11490,,2433105,+,ACUCMD_RS11495,lppM,2433200,+,95,Cercano (50-100 pb),True
ACUCMD_RS11495,lppM,2433884,+,ACUCMD_RS11500,,2433880,-,-4,Solapado,False
ACUCMD_RS11500,,2434786,-,ACUCMD_RS11505,idsA2,2435096,+,310,Normal (200-500 pb),False
ACUCMD_RS11505,idsA2,2436155,+,ACUCMD_RS11510,mptA,2436158,+,3,Muy cercano (< 50 pb),True
ACUCMD_RS11510,mptA,2437709,+,ACUCMD_RS11515,,2437695,-,-14,Solapado,False
ACUCMD_RS11515,,2438100,-,ACUCMD_RS11520,pknL,2438190,+,90,Cercano (50-100 pb),False
ACUCMD_RS11520,pknL,2439390,+,ACUCMD_RS11525,,2439531,-,141,Moderado (100-200 pb),False
ACUCMD_RS11525,,2440197,-,ACUCMD_RS11530,aroG,2440581,-,384,Normal (200-500 pb),True
ACUCMD_RS11530,aroG,2441970,-,ACUCMD_RS11535,,2442060,-,90,Cercano (50-100 pb),True
ACUCMD_RS11535,,2442567,-,ACUCMD_RS11540,,2442576,-,9,Muy cercano (< 50 pb),True
ACUCMD_RS11540,,2443464,-,ACUCMD_RS11545,,2443551,+,87,Cercano (50-100 pb),False
ACUCMD_RS11545,,2444835,+,ACUCMD_RS11550,,2444835,-,0,Adyacente,False
ACUCMD_RS11550,,2445579,-,ACUCMD_RS11555,,2445664,-,85,Cercano (50-100 pb),True
ACUCMD_RS11555,,2446060,-,ACUCMD_RS11560,,2446056,-,-4,Solapado,True
ACUCMD_RS11560,,2447319,-,ACUCMD_RS11565,,2447315,-,-4,Solapado,True
ACUCMD_RS11565,,2447750,-,ACUCMD_RS11570,,2447854,-,104,Moderado (100-200 pb),True
ACUCMD_RS11570,,2448244,-,ACUCMD_RS11575,,2448409,+,165,Moderado (100-200 pb),False
ACUCMD_RS11575,,2450212,+,ACUCMD_RS11580,pimB,2450242,-,30,Muy cercano (< 50 pb),False
ACUCMD_RS11580,pimB,2451400,-,ACUCMD_RS11585,,2451496,-,96,Cercano (50-100 pb),True
ACUCMD_RS11585,,2452270,-,ACUCMD_RS11590,ripC,2452364,-,94,Cercano (50-100 pb),True
ACUCMD_RS11590,ripC,2453522,-,ACUCMD_RS11595,,2453707,-,185,Moderado (100-200 pb),True
ACUCMD_RS11595,,2453986,-,ACUCMD_RS11600,,2454092,+,106,Moderado (100-200 pb),False
ACUCMD_RS11600,,2455943,+,ACUCMD_RS11605,trpD,2455880,-,-63,Solapado,False
ACUCMD_RS11605,trpD,2456993,-,ACUCMD_RS11610,ctaE,2457150,+,157,Moderado (100-200 pb),False
ACUCMD_RS11610,ctaE,2457762,+,ACUCMD_RS11615,qcrC,2457802,+,40,Muy cercano (< 50 pb),True
ACUCMD_RS11615,qcrC,2458645,+,ACUCMD_RS11620,,2458647,+,2,Muy cercano (< 50 pb),True
ACUCMD_RS11620,,2458719,+,ACUCMD_RS11625,qcrA,2458719,+,0,Adyacente,True
ACUCMD_RS11625,qcrA,2459931,+,ACUCMD_RS11630,qcrB,2459927,+,-4,Solapado,True
ACUCMD_RS11630,qcrB,2461577,+,ACUCMD_RS11635,,2461753,-,176,Moderado (100-200 pb),False
ACUCMD_RS11635,,2462398,-,ACUCMD_RS11640,,2462397,-,-1,Solapado,True
ACUCMD_RS11640,,2463300,-,ACUCMD_RS11645,,2463485,-,185,Moderado (100-200 pb),True
ACUCMD_RS11645,,2463905,-,ACUCMD_RS11650,ctaC,2463912,-,7,Muy cercano (< 50 pb),True
ACUCMD_RS11650,ctaC,2465004,-,ACUCMD_RS11655,asnB,2465249,+,245,Normal (200-500 pb),False
ACUCMD_RS11655,asnB,2467208,+,ACUCMD_RS11660,adoK,2467305,-,97,Cercano (50-100 pb),False
ACUCMD_RS11660,adoK,2468280,-,ACUCMD_RS11665,,2468483,+,203,Normal (200-500 pb),False
ACUCMD_RS11665,,2469176,+,ACUCMD_RS11670,,2469183,-,7,Muy cercano (< 50 pb),False
ACUCMD_RS11670,,2469540,-,ACUCMD_RS11675,,2469639,-,99,Cercano (50-100 pb),True
ACUCMD_RS11675,,2470716,-,ACUCMD_RS11680,,2470874,+,158,Moderado (100-200 pb),False
ACUCMD_RS11680,,2471585,+,ACUCMD_RS11685,cobT,2471663,+,78,Cercano (50-100 pb),True
ACUCMD_RS11685,cobT,2472749,+,ACUCMD_RS11690,cobS,2472745,+,-4,Solapado,True
ACUCMD_RS11690,cobS,2473495,+,ACUCMD_RS11695,,2473652,+,157,Moderado (100-200 pb),True
ACUCMD_RS11695,,2475191,+,ACUCMD_RS11700,ilvE,2475116,-,-75,Solapado,False
ACUCMD_RS11700,ilvE,2476223,-,ACUCMD_RS11705,gcvT,2476294,-,71,Cercano (50-100 pb),True
ACUCMD_RS11705,gcvT,2477398,-,ACUCMD_RS11710,,2477442,+,44,Muy cercano (< 50 pb),False
ACUCMD_RS11710,,2478579,+,ACUCMD_RS11715,pepB,2478590,+,11,Muy cercano (< 50 pb),True
ACUCMD_RS11715,pepB,2480138,+,ACUCMD_RS11720,ephD,2480175,-,37,Muy cercano (< 50 pb),False
ACUCMD_RS11720,ephD,2481954,-,ACUCMD_RS11725,sucB,2482217,+,263,Normal (200-500 pb),False
ACUCMD_RS11725,sucB,2483879,+,ACUCMD_RS11730,,2483878,+,-1,Solapado,True
ACUCMD_RS11730,,2484784,+,ACUCMD_RS11735,lipB,2484836,+,52,Cercano (50-100 pb),True
ACUCMD_RS11735,lipB,2485529,+,ACUCMD_RS11740,lipA,2485525,+,-4,Solapado,True
ACUCMD_RS11740,lipA,2486461,+,ACUCMD_RS11745,,2486487,+,26,Muy cercano (< 50 pb),True
ACUCMD_RS11745,,2487240,+,ACUCMD_RS11750,,2487246,-,6,Muy cercano (< 50 pb),False
ACUCMD_RS11750,,2487669,-,ACUCMD_RS11755,glnA,2487867,+,198,Moderado (100-200 pb),False
ACUCMD_RS11755,glnA,2489304,+,ACUCMD_RS11760,glnE,2489621,-,317,Normal (200-500 pb),False
ACUCMD_RS11760,glnE,2492606,-,ACUCMD_RS11765,,2492654,-,48,Muy cercano (< 50 pb),True
ACUCMD_RS11765,,2493995,-,ACUCMD_RS11770,caeB,2494089,-,94,Cercano (50-100 pb),True
ACUCMD_RS11770,caeB,2495652,-,ACUCMD_RS11775,caeA,2495713,-,61,Cercano (50-100 pb),True
ACUCMD_RS11775,caeA,2497276,-,ACUCMD_RS11780,,2497477,-,201,Normal (200-500 pb),True
ACUCMD_RS11780,,2497699,-,ACUCMD_RS11785,panB,2497994,+,295,Normal (200-500 pb),False
ACUCMD_RS11785,panB,2498840,+,ACUCMD_RS11790,,2499084,+,244,Normal (200-500 pb),True
ACUCMD_RS11790,,2500626,+,ACUCMD_RS11800,,2501175,+,549,Grande (> 500 pb),True
ACUCMD_RS11800,,2501885,+,ACUCMD_RS11805,,2501896,-,11,Muy cercano (< 50 pb),False
ACUCMD_RS11805,,2502991,-,ACUCMD_RS11810,,2502987,-,-4,Solapado,True
ACUCMD_RS11810,,2503725,-,ACUCMD_RS11815,,2503721,-,-4,Solapado,True
ACUCMD_RS11815,,2504861,-,ACUCMD_RS11820,cobC,2504857,-,-4,Solapado,True
ACUCMD_RS11820,cobC,2505943,-,ACUCMD_RS11825,,2505988,-,45,Muy cercano (< 50 pb),True
ACUCMD_RS11825,,2506414,-,ACUCMD_RS11830,,2506459,-,45,Muy cercano (< 50 pb),True
ACUCMD_RS11830,,2506636,-,ACUCMD_RS11835,ptkA,2506680,+,44,Muy cercano (< 50 pb),False
ACUCMD_RS11835,ptkA,2507406,+,ACUCMD_RS11840,ptpA,2507398,+,-8,Solapado,True
ACUCMD_RS11840,ptpA,2507890,+,ACUCMD_RS11845,,2507889,+,-1,Solapado,True
ACUCMD_RS11845,,2508705,+,ACUCMD_RS11850,cobD,2508686,-,-19,Solapado,False
ACUCMD_RS11850,cobD,2509628,-,ACUCMD_RS11855,,2509693,+,65,Cercano (50-100 pb),False
ACUCMD_RS11855,,2510509,+,ACUCMD_RS11860,,2510603,-,94,Cercano (50-100 pb),False
ACUCMD_RS11860,,2510729,-,ACUCMD_RS11870,ahpE,2510967,-,238,Normal (200-500 pb),True
ACUCMD_RS11870,ahpE,2511429,-,ACUCMD_RS11875,,2511428,-,-1,Solapado,True
ACUCMD_RS11875,,2511851,-,ACUCMD_RS11880,,2511942,-,91,Cercano (50-100 pb),True
ACUCMD_RS11880,,2512533,-,ACUCMD_RS11885,aceE,2512704,+,171,Moderado (100-200 pb),False
ACUCMD_RS11885,aceE,2515497,+,ACUCMD_RS11890,,2515556,+,59,Cercano (50-100 pb),True
ACUCMD_RS11890,,2516801,+,ACUCMD_RS11895,fabD,2517039,+,238,Normal (200-500 pb),True
ACUCMD_RS11895,fabD,2517948,+,ACUCMD_RS11900,acpM,2518023,+,75,Cercano (50-100 pb),True
ACUCMD_RS11900,acpM,2518371,+,ACUCMD_RS11905,kasA,2518367,+,-4,Solapado,True
ACUCMD_RS11905,kasA,2519618,+,ACUCMD_RS11910,kasB,2519711,+,93,Cercano (50-100 pb),True
ACUCMD_RS11910,kasB,2520965,+,ACUCMD_RS11915,,2520995,+,30,Muy cercano (< 50 pb),True
ACUCMD_RS11915,,2522417,+,ACUCMD_RS11920,,2522540,+,123,Moderado (100-200 pb),True
ACUCMD_RS11920,,2523428,+,ACUCMD_RS11925,,2523496,-,68,Cercano (50-100 pb),False
ACUCMD_RS11925,,2525047,-,ACUCMD_RS11930,,2525040,-,-7,Solapado,True
ACUCMD_RS11930,,2525610,-,ACUCMD_RS11935,,2525657,+,47,Muy cercano (< 50 pb),False
ACUCMD_RS11935,,2527247,+,ACUCMD_RS11940,,2527243,+,-4,Solapado,True
ACUCMD_RS11940,,2528173,+,ACUCMD_RS11945,,2528238,+,65,Cercano (50-100 pb),True
ACUCMD_RS11945,,2528742,+,ACUCMD_RS11950,,2528774,-,32,Muy cercano (< 50 pb),False
ACUCMD_RS11950,,2529230,-,ACUCMD_RS11955,,2529234,-,4,Muy cercano (< 50 pb),True
ACUCMD_RS11955,,2529429,-,ACUCMD_RS11960,,2529348,+,-81,Solapado,False
ACUCMD_RS11960,,2529567,+,ACUCMD_RS11965,,2529595,-,28,Muy cercano (< 50 pb),False
ACUCMD_RS11965,,2530108,-,ACUCMD_RS11970,,2530258,-,150,Moderado (100-200 pb),True
ACUCMD_RS11970,,2531077,-,ACUCMD_RS11975,,2531090,-,13,Muy cercano (< 50 pb),True
ACUCMD_RS11975,,2532152,-,ACUCMD_RS11980,mscR,2532499,+,347,Normal (200-500 pb),False
ACUCMD_RS11980,mscR,2533585,+,ACUCMD_RS11985,,2533584,+,-1,Solapado,True
ACUCMD_RS11985,,2534220,+,ACUCMD_RS11990,lnt,2534296,-,76,Cercano (50-100 pb),False
ACUCMD_RS11990,lnt,2535805,-,ACUCMD_RS11995,,2535893,+,88,Cercano (50-100 pb),False
ACUCMD_RS11995,,2536852,+,ACUCMD_RS12000,,2536829,-,-23,Solapado,False
ACUCMD_RS12000,,2538609,-,ACUCMD_RS12005,,2538958,+,349,Normal (200-500 pb),False
ACUCMD_RS12005,,2540188,+,ACUCMD_RS12010,cyp124,2540362,+,174,Moderado (100-200 pb),True
ACUCMD_RS12010,cyp124,2541649,+,ACUCMD_RS12015,,2541902,-,253,Normal (200-500 pb),False
ACUCMD_RS12015,,2543069,-,ACUCMD_RS12020,,2543065,-,-4,Solapado,True
ACUCMD_RS12020,,2544535,-,ACUCMD_RS12025,,2544547,-,12,Muy cercano (< 50 pb),True
ACUCMD_RS12025,,2544880,-,ACUCMD_RS12030,,2544956,+,76,Cercano (50-100 pb),False
ACUCMD_RS12030,,2545484,+,ACUCMD_RS12035,,2545590,+,106,Moderado (100-200 pb),True
ACUCMD_RS12035,,2545890,+,ACUCMD_RS12040,,2545995,+,105,Moderado (100-200 pb),True
ACUCMD_RS12040,,2546364,+,ACUCMD_RS12045,,2546360,+,-4,Solapado,True
ACUCMD_RS12045,,2546690,+,ACUCMD_RS12050,,2546746,-,56,Cercano (50-100 pb),False
ACUCMD_RS12050,,2547064,-,ACUCMD_RS12055,mazE8,2547097,-,33,Muy cercano (< 50 pb),True
ACUCMD_RS12055,mazE8,2547346,-,ACUCMD_RS12060,,2547366,+,20,Muy cercano (< 50 pb),False
ACUCMD_RS12060,,2548011,+,ACUCMD_RS12065,cyp121,2548007,+,-4,Solapado,True
ACUCMD_RS12065,cyp121,2549198,+,ACUCMD_RS12070,,2549382,-,184,Moderado (100-200 pb),False
ACUCMD_RS12070,,2550288,-,ACUCMD_RS12075,,2550323,+,35,Muy cercano (< 50 pb),False
ACUCMD_RS12075,,2551585,+,ACUCMD_RS12080,,2551818,+,233,Normal (200-500 pb),True
ACUCMD_RS12080,,2553198,+,ACUCMD_RS12085,pitB,2553431,+,233,Normal (200-500 pb),True
ACUCMD_RS12085,pitB,2555090,+,ACUCMD_RS12090,,2555196,-,106,Moderado (100-200 pb),False
ACUCMD_RS12090,,2556135,-,ACUCMD_RS12095,,2556183,-,48,Muy cercano (< 50 pb),True
ACUCMD_RS12095,,2556405,-,ACUCMD_RS12100,lipM,2556403,+,-2,Solapado,False
ACUCMD_RS12100,lipM,2557699,+,ACUCMD_RS12105,,2557731,+,32,Muy cercano (< 50 pb),True
ACUCMD_RS12105,,2559069,+,ACUCMD_RS12110,,2559135,-,66,Cercano (50-100 pb),False
ACUCMD_RS12110,,2559828,-,ACUCMD_RS12115,yjcE,2559997,+,169,Moderado (100-200 pb),False
ACUCMD_RS12115,yjcE,2561590,+,ACUCMD_RS12120,,2561586,+,-4,Solapado,True
ACUCMD_RS12120,,2561964,+,ACUCMD_RS12125,cdh,2561933,+,-31,Solapado,True
ACUCMD_RS12125,cdh,2562716,+,ACUCMD_RS12130,lppO,2562857,+,141,Moderado (100-200 pb),True
ACUCMD_RS12130,lppO,2563373,+,ACUCMD_RS12135,sseB,2563432,+,59,Cercano (50-100 pb),True
ACUCMD_RS12135,sseB,2564287,+,ACUCMD_RS12140,,2564287,-,0,Adyacente,False
ACUCMD_RS12140,,2565292,-,ACUCMD_RS12145,,2565586,+,294,Normal (200-500 pb),False
ACUCMD_RS12145,,2566810,+,ACUCMD_RS12150,,2567032,+,222,Normal (200-500 pb),True
ACUCMD_RS12150,,2567671,+,ACUCMD_RS12155,,2567764,+,93,Cercano (50-100 pb),True
ACUCMD_RS12155,,2568667,+,ACUCMD_RS12160,,2568698,+,31,Muy cercano (< 50 pb),True
ACUCMD_RS12160,,2569151,+,ACUCMD_RS12165,,2569342,+,191,Moderado (100-200 pb),True
ACUCMD_RS12165,,2570314,+,ACUCMD_RS12170,htpG,2570319,-,5,Muy cercano (< 50 pb),False
ACUCMD_RS12170,htpG,2572263,-,ACUCMD_RS12175,,2572336,-,73,Cercano (50-100 pb),True
ACUCMD_RS12175,,2573119,-,ACUCMD_RS12180,,2573275,+,156,Moderado (100-200 pb),False
ACUCMD_RS12180,,2573968,+,ACUCMD_RS12185,,2574073,+,105,Moderado (100-200 pb),True
ACUCMD_RS12185,,2574316,+,ACUCMD_RS12190,,2574356,-,40,Muy cercano (< 50 pb),False
ACUCMD_RS12190,,2575280,-,ACUCMD_RS12195,,2575276,-,-4,Solapado,True
ACUCMD_RS12195,,2575486,-,ACUCMD_RS12200,,2576069,+,583,Grande (> 500 pb),False
ACUCMD_RS12200,,2577359,+,ACUCMD_RS12205,,2577368,+,9,Muy cercano (< 50 pb),True
ACUCMD_RS12205,,2578024,+,ACUCMD_RS12210,,2578111,-,87,Cercano (50-100 pb),False
ACUCMD_RS12210,,2578957,-,ACUCMD_RS12215,,2579113,-,156,Moderado (100-200 pb),True
ACUCMD_RS12215,,2579458,-,ACUCMD_RS12220,,2579488,-,30,Muy cercano (< 50 pb),True
ACUCMD_RS12220,,2579680,-,ACUCMD_RS12225,,2579764,-,84,Cercano (50-100 pb),True
ACUCMD_RS12225,,2580196,-,ACUCMD_RS12230,,2580288,-,92,Cercano (50-100 pb),True
ACUCMD_RS12230,,2580471,-,ACUCMD_RS12235,,2580679,+,208,Normal (200-500 pb),False
ACUCMD_RS12235,,2581396,+,ACUCMD_RS12240,,2581405,+,9,Muy cercano (< 50 pb),True
ACUCMD_RS12240,,2581738,+,ACUCMD_RS12250,,2582103,-,365,Normal (200-500 pb),False
ACUCMD_RS12250,,2582559,-,ACUCMD_RS12255,,2582737,-,178,Moderado (100-200 pb),True
ACUCMD_RS12255,,2582905,-,ACUCMD_RS12260,,2583305,+,400,Normal (200-500 pb),False
ACUCMD_RS12260,,2583593,+,ACUCMD_RS12265,,2583698,+,105,Moderado (100-200 pb),True
ACUCMD_RS12265,,2584040,+,ACUCMD_RS12270,,2584072,+,32,Muy cercano (< 50 pb),True
ACUCMD_RS12270,,2584668,+,ACUCMD_RS12275,,2584745,+,77,Cercano (50-100 pb),True
ACUCMD_RS12275,,2585015,+,ACUCMD_RS12280,,2585311,-,296,Normal (200-500 pb),False
ACUCMD_RS12280,,2586166,-,ACUCMD_RS12285,,2586176,-,10,Muy cercano (< 50 pb),True
ACUCMD_RS12285,,2587550,-,ACUCMD_RS12290,,2587546,-,-4,Solapado,True
ACUCMD_RS12290,,2589064,-,ACUCMD_RS12295,uspA,2589097,+,33,Muy cercano (< 50 pb),False
ACUCMD_RS12295,uspA,2589970,+,ACUCMD_RS12300,uspB,2589956,+,-14,Solapado,True
ACUCMD_RS12300,uspB,2590781,+,ACUCMD_RS12305,uspC,2590777,+,-4,Solapado,True
ACUCMD_RS12305,uspC,2592100,+,ACUCMD_RS12310,,2592107,-,7,Muy cercano (< 50 pb),False
ACUCMD_RS12310,,2592986,-,ACUCMD_RS12315,rocE,2592982,-,-4,Solapado,True
ACUCMD_RS12315,rocE,2594413,-,ACUCMD_RS12320,,2594413,-,0,Adyacente,True
ACUCMD_RS12320,,2595624,-,ACUCMD_RS12325,ddaH,2595620,-,-4,Solapado,True
ACUCMD_RS12325,ddaH,2596469,-,ACUCMD_RS12330,,2596593,+,124,Moderado (100-200 pb),False
ACUCMD_RS12330,,2597040,+,ACUCMD_RS12335,,2597268,-,228,Normal (200-500 pb),False
ACUCMD_RS12335,,2598117,-,ACUCMD_RS12340,,2598113,-,-4,Solapado,True
ACUCMD_RS12340,,2600162,-,ACUCMD_RS12345,,2600247,+,85,Cercano (50-100 pb),False
ACUCMD_RS12345,,2600739,+,ACUCMD_RS12350,,2600773,+,34,Muy cercano (< 50 pb),True
ACUCMD_RS12350,,2600962,+,ACUCMD_RS12355,,2600990,+,28,Muy cercano (< 50 pb),True
ACUCMD_RS12355,,2602139,+,ACUCMD_RS12360,,2602173,-,34,Muy cercano (< 50 pb),False
ACUCMD_RS12360,,2603721,-,ACUCMD_RS12365,lppP,2603954,-,233,Normal (200-500 pb),True
ACUCMD_RS12365,lppP,2604482,-,ACUCMD_RS12370,,2604556,+,74,Cercano (50-100 pb),False
ACUCMD_RS12370,,2604943,+,ACUCMD_RS12375,,2605209,+,266,Normal (200-500 pb),True
ACUCMD_RS12375,,2605338,+,ACUCMD_RS12380,mez,2605367,+,29,Muy cercano (< 50 pb),True
ACUCMD_RS12380,mez,2607014,+,ACUCMD_RS12385,stp,2606967,-,-47,Solapado,False
ACUCMD_RS12385,stp,2608581,-,ACUCMD_RS12390,,2608785,+,204,Normal (200-500 pb),False
ACUCMD_RS12390,,2608854,+,ACUCMD_RS12395,cysK,2609055,+,201,Normal (200-500 pb),True
ACUCMD_RS12395,cysK,2609988,+,ACUCMD_RS12400,cysE,2609991,+,3,Muy cercano (< 50 pb),True
ACUCMD_RS12400,cysE,2610681,+,ACUCMD_RS12405,,2611096,+,415,Normal (200-500 pb),True
ACUCMD_RS12405,,2612065,+,ACUCMD_RS12410,,2612128,-,63,Cercano (50-100 pb),False
ACUCMD_RS12410,,2613247,-,ACUCMD_RS12415,moeW,2613366,-,119,Moderado (100-200 pb),True
ACUCMD_RS12415,moeW,2614323,-,ACUCMD_RS12420,mmpL9,2614952,+,629,Grande (> 500 pb),False
ACUCMD_RS12420,mmpL9,2617840,+,ACUCMD_RS12425,,2617787,+,-53,Solapado,True
ACUCMD_RS12425,,2617896,+,ACUCMD_RS12430,,2617925,-,29,Muy cercano (< 50 pb),False
ACUCMD_RS12430,,2619167,-,ACUCMD_RS12440,,2619855,+,688,Grande (> 500 pb),False
ACUCMD_RS12440,,2620275,+,ACUCMD_RS12445,,2620530,+,255,Normal (200-500 pb),True
ACUCMD_RS12445,,2620788,+,ACUCMD_RS12450,dnaG,2620791,-,3,Muy cercano (< 50 pb),False
ACUCMD_RS12450,dnaG,2622711,-,ACUCMD_RS12455,dgt,2622715,-,4,Muy cercano (< 50 pb),True
ACUCMD_RS12455,dgt,2624011,-,ACUCMD_RS12460,,2624079,+,68,Cercano (50-100 pb),False
ACUCMD_RS12460,,2626062,+,ACUCMD_RS12465,esxO,2626146,-,84,Cercano (50-100 pb),False
ACUCMD_RS12465,esxO,2626431,-,ACUCMD_RS12470,esxJ,2626481,-,50,Cercano (50-100 pb),True
ACUCMD_RS12470,esxJ,2626778,-,ACUCMD_RS12475,,2626912,-,134,Moderado (100-200 pb),True
ACUCMD_RS12475,,2627239,-,ACUCMD_RS12480,plcC,2627430,-,191,Moderado (100-200 pb),True
ACUCMD_RS12480,plcC,2628957,-,ACUCMD_RS12485,plcB,2629039,-,82,Cercano (50-100 pb),True
ACUCMD_RS12485,plcB,2630578,-,ACUCMD_RS12490,plcA,2630795,-,217,Normal (200-500 pb),True
ACUCMD_RS12490,plcA,2632334,-,ACUCMD_RS12495,,2632878,+,544,Grande (> 500 pb),False
ACUCMD_RS12495,,2633052,+,ACUCMD_RS12500,,2633182,-,130,Moderado (100-200 pb),False
ACUCMD_RS12500,,2634360,-,ACUCMD_RS12505,,2634789,-,429,Normal (200-500 pb),True
ACUCMD_RS12505,,2635836,-,ACUCMD_RS12510,,2635889,+,53,Cercano (50-100 pb),False
ACUCMD_RS12510,,2637151,+,ACUCMD_RS12515,,2637949,-,798,Grande (> 500 pb),False
ACUCMD_RS12515,,2639797,-,ACUCMD_RS12520,glyS,2639934,-,137,Moderado (100-200 pb),True
ACUCMD_RS12520,glyS,2641326,-,ACUCMD_RS12525,smtB,2641507,+,181,Moderado (100-200 pb),False
ACUCMD_RS12525,smtB,2641915,+,ACUCMD_RS12530,zur,2641911,+,-4,Solapado,True
ACUCMD_RS12530,zur,2642304,+,ACUCMD_RS12535,,2642411,-,107,Moderado (100-200 pb),False
ACUCMD_RS12535,,2642840,-,ACUCMD_RS12540,,2642839,-,-1,Solapado,True
ACUCMD_RS12540,,2643730,-,ACUCMD_RS12545,recO,2643722,-,-8,Solapado,True
ACUCMD_RS12545,recO,2644520,-,ACUCMD_RS12550,,2644581,+,61,Cercano (50-100 pb),False
ACUCMD_RS12550,,2646036,+,ACUCMD_RS12555,era,2646032,-,-4,Solapado,False
ACUCMD_RS12555,era,2646935,-,ACUCMD_RS12560,,2647008,-,73,Cercano (50-100 pb),True
ACUCMD_RS12560,,2647350,-,ACUCMD_RS12565,,2647321,-,-29,Solapado,True
ACUCMD_RS12565,,2648629,-,ACUCMD_RS12570,ybeY,2648625,-,-4,Solapado,True
ACUCMD_RS12570,ybeY,2649159,-,ACUCMD_RS12575,,2649177,-,18,Muy cercano (< 50 pb),True
ACUCMD_RS12575,,2650236,-,ACUCMD_RS12580,,2650207,-,-29,Solapado,True
ACUCMD_RS12580,,2650510,-,ACUCMD_RS12585,,2650506,-,-4,Solapado,True
ACUCMD_RS12585,,2651820,-,ACUCMD_RS12590,,2652014,+,194,Moderado (100-200 pb),False
ACUCMD_RS12590,,2652197,+,ACUCMD_RS12595,,2652298,-,101,Moderado (100-200 pb),False
ACUCMD_RS12595,,2653087,-,ACUCMD_RS12600,dnaJ,2653100,-,13,Muy cercano (< 50 pb),True
ACUCMD_RS12600,dnaJ,2654249,-,ACUCMD_RS12605,hrcA,2654323,-,74,Cercano (50-100 pb),True
ACUCMD_RS12605,hrcA,2655355,-,ACUCMD_RS12610,,2655526,+,171,Moderado (100-200 pb),False
ACUCMD_RS12610,,2655844,+,ACUCMD_RS12615,,2655870,-,26,Muy cercano (< 50 pb),False
ACUCMD_RS12615,,2656377,-,ACUCMD_RS12620,mbtH,2656476,-,99,Cercano (50-100 pb),True
ACUCMD_RS12620,mbtH,2656692,-,ACUCMD_RS12625,mbtG,2656669,-,-23,Solapado,True
ACUCMD_RS12625,mbtG,2657965,-,ACUCMD_RS12630,mbtF,2657961,-,-4,Solapado,True
ACUCMD_RS12630,mbtF,2662332,-,ACUCMD_RS12635,mbtE,2662328,-,-4,Solapado,True
ACUCMD_RS12635,mbtE,2667524,-,ACUCMD_RS12640,mbtD,2667516,-,-8,Solapado,True
ACUCMD_RS12640,mbtD,2670531,-,ACUCMD_RS12645,mbtC,2670530,-,-1,Solapado,True
ACUCMD_RS12645,mbtC,2671865,-,ACUCMD_RS12650,mbtB,2671854,-,-11,Solapado,True
ACUCMD_RS12650,mbtB,2676100,-,ACUCMD_RS12655,mbtA,2676198,+,98,Cercano (50-100 pb),False
ACUCMD_RS12655,mbtA,2677896,+,ACUCMD_RS12660,mbtJ,2677928,+,32,Muy cercano (< 50 pb),True
ACUCMD_RS12660,mbtJ,2678912,+,ACUCMD_RS12665,mbtI,2678915,-,3,Muy cercano (< 50 pb),False
ACUCMD_RS12665,mbtI,2680268,-,ACUCMD_RS12670,,2680720,+,452,Normal (200-500 pb),False
ACUCMD_RS12670,,2680930,+,ACUCMD_RS12675,,2681027,+,97,Cercano (50-100 pb),True
ACUCMD_RS12675,,2682281,+,ACUCMD_RS12680,hemW,2682277,-,-4,Solapado,False
ACUCMD_RS12680,hemW,2683450,-,ACUCMD_RS12685,rpfD,2683510,-,60,Cercano (50-100 pb),True
ACUCMD_RS12685,rpfD,2683975,-,ACUCMD_RS12690,,2683971,-,-4,Solapado,True
ACUCMD_RS12690,,2684529,-,ACUCMD_RS12695,,2684794,+,265,Normal (200-500 pb),False
ACUCMD_RS12695,,2684851,+,ACUCMD_RS12700,sirA,2684965,+,114,Moderado (100-200 pb),True
ACUCMD_RS12700,sirA,2686633,+,ACUCMD_RS12705,cysH,2686629,+,-4,Solapado,True
ACUCMD_RS12705,cysH,2687394,+,ACUCMD_RS12710,,2687390,+,-4,Solapado,True
ACUCMD_RS12710,,2688236,+,ACUCMD_RS12715,ggtB,2688272,+,36,Muy cercano (< 50 pb),True
ACUCMD_RS12715,ggtB,2690204,+,ACUCMD_RS12720,,2690334,+,130,Moderado (100-200 pb),True
ACUCMD_RS12720,,2692338,+,ACUCMD_RS12725,aprA,2692486,+,148,Moderado (100-200 pb),True
ACUCMD_RS12725,aprA,2692702,+,ACUCMD_RS12730,aprB,2692813,+,111,Moderado (100-200 pb),True
