gen1_locus,gen1_nombre,gen1_fin,gen1_hebra,gen2_locus,gen2_nombre,gen2_inicio,gen2_hebra,distancia_pb,tipo,misma_hebra
STM2476,ypfG,2586963,-,STM2477,yffH,2587087,-,124,Moderado (100-200 pb),True
STM2477,yffH,2587663,-,STM2478,,2587866,+,203,Normal (200-500 pb),False
STM2478,,2589165,+,STM2479,aegA,2589613,-,448,Normal (200-500 pb),False
STM2479,aegA,2591575,-,STM2480,narQ,2591760,+,185,Moderado (100-200 pb),False
STM2480,narQ,2593461,+,STM2481,acrD,2593645,+,184,Moderado (100-200 pb),True
STM2481,acrD,2596759,+,STM2482,yffB,2597332,+,573,Grande (> 500 pb),True
STM2482,yffB,2597689,+,STM2483,dapE,2597692,+,3,Muy cercano (< 50 pb),True
STM2483,dapE,2598820,+,STM2484,,2598847,+,27,Muy cercano (< 50 pb),True
STM2484,,2599048,+,STM2485,ypfI,2599074,-,26,Muy cercano (< 50 pb),False
STM2485,ypfI,2601093,-,STM2486,,2601108,-,15,Muy cercano (< 50 pb),True
STM2486,,2601972,-,STM2487,purC,2602102,-,130,Moderado (100-200 pb),True
STM2487,purC,2602816,-,STM2488,nlpB,2602990,-,174,Moderado (100-200 pb),True
STM2488,nlpB,2604025,-,STM2489,dapA,2604041,-,16,Muy cercano (< 50 pb),True
STM2489,dapA,2604920,-,STM2490,gcvR,2604999,+,79,Cercano (50-100 pb),False
STM2490,gcvR,2605638,+,STM2491,bcp,2605637,+,-1,Solapado,True
STM2491,bcp,2606108,+,STM2492,,2606154,-,46,Muy cercano (< 50 pb),False
STM2492,,2606508,-,STM2493,perM,2606694,-,186,Moderado (100-200 pb),True
STM2493,perM,2607762,-,STM2494,,2607969,+,207,Normal (200-500 pb),False
STM2494,,2609433,+,STM2495,yfgD,2609472,+,39,Muy cercano (< 50 pb),True
STM2495,yfgD,2609832,+,STM2496,yfgE,2609858,-,26,Muy cercano (< 50 pb),False
STM2496,yfgE,2610584,-,STM2497,uraA,2610654,-,70,Cercano (50-100 pb),True
STM2497,uraA,2611944,-,STM2498,upp,2612031,-,87,Cercano (50-100 pb),True
STM2498,upp,2612658,-,STM2499,purM,2613071,+,413,Normal (200-500 pb),False
STM2499,purM,2614109,+,STM2500,purN,2614108,+,-1,Solapado,True
STM2500,purN,2614747,+,STM2501,ppk,2614935,+,188,Moderado (100-200 pb),True
STM2501,ppk,2617002,+,STM2502,ppx,2617006,+,4,Muy cercano (< 50 pb),True
STM2502,ppx,2618548,+,STM2503,,2618583,-,35,Muy cercano (< 50 pb),False
STM2503,,2620797,-,STM2504,,2620893,-,96,Cercano (50-100 pb),True
STM2504,,2621031,-,STM2505,,2621101,-,70,Cercano (50-100 pb),True
STM2505,,2621362,-,STM2506,,2621209,+,-153,Solapado,False
STM2506,,2621401,+,STM2507,,2621479,-,78,Cercano (50-100 pb),False
STM2507,,2621716,-,STM2508,,2621941,+,225,Normal (200-500 pb),False
STM2508,,2622271,+,STM2509,,2622290,-,19,Muy cercano (< 50 pb),False
STM2509,,2622647,-,STM2510,guaA,2622803,-,156,Moderado (100-200 pb),True
STM2510,guaA,2624381,-,STM2511,guaB,2624450,-,69,Cercano (50-100 pb),True
STM2511,guaB,2625917,-,STM2512,xseA,2626077,+,160,Moderado (100-200 pb),False
STM2512,xseA,2627427,+,STM2513,shdA,2627588,-,161,Moderado (100-200 pb),False
STM2513,shdA,2633708,-,STM2514,ratB,2634401,-,693,Grande (> 500 pb),True
STM2514,ratB,2641709,-,STM2515,ratA,2641874,-,165,Moderado (100-200 pb),True
STM2515,ratA,2647472,-,STM2516,sinI,2647591,-,119,Moderado (100-200 pb),True
STM2516,sinI,2648551,-,STM2517,sinH,2648608,-,57,Cercano (50-100 pb),True
STM2517,sinH,2650801,-,STM2518,yfgJ,2651146,-,345,Normal (200-500 pb),True
STM2518,yfgJ,2651368,-,STM2519,engA,2651456,-,88,Cercano (50-100 pb),True
STM2519,engA,2652929,-,STM2520,yfgL,2653047,-,118,Moderado (100-200 pb),True
STM2520,yfgL,2654226,-,STM2521,yfgM,2654236,-,10,Muy cercano (< 50 pb),True
STM2521,yfgM,2654857,-,STM2522,hisS,2654870,-,13,Muy cercano (< 50 pb),True
STM2522,hisS,2656145,-,STM2523,gcpE,2656255,-,110,Moderado (100-200 pb),True
STM2523,gcpE,2657374,-,STM2524,yfgA,2657400,-,26,Muy cercano (< 50 pb),True
STM2524,yfgA,2658405,-,STM2525,yfgB,2658696,-,291,Normal (200-500 pb),True
STM2525,yfgB,2659863,-,STM2526,ndk,2660069,-,206,Normal (200-500 pb),True
STM2526,ndk,2660501,-,STM2527,,2660621,-,120,Moderado (100-200 pb),True
STM2527,,2661485,-,STM2528,,2661484,-,-1,Solapado,True
STM2528,,2662294,-,STM2529,,2662286,-,-8,Solapado,True
STM2529,,2662916,-,STM2530,,2662912,-,-4,Solapado,True
STM2530,,2665318,-,STM2531,pbpC,2665446,-,128,Moderado (100-200 pb),True
STM2531,pbpC,2667762,-,STM2532,,2667762,-,0,Adyacente,True
STM2532,,2672697,-,STM2533,sseA,2672905,+,208,Normal (200-500 pb),False
STM2533,sseA,2673748,+,STM2534,,2673994,+,246,Normal (200-500 pb),True
STM2534,,2674663,+,STM2535,sseB,2675231,-,568,Grande (> 500 pb),False
STM2535,sseB,2676017,-,STM2536,pepB,2676117,-,100,Moderado (100-200 pb),True
STM2536,pepB,2677401,-,STM2537,yfhJ,2677647,-,246,Normal (200-500 pb),True
STM2537,yfhJ,2677848,-,STM2538,fdx,2677859,-,11,Muy cercano (< 50 pb),True
STM2538,fdx,2678195,-,STM2539,hscA,2678196,-,1,Muy cercano (< 50 pb),True
STM2539,hscA,2680047,-,STM2540,hscB,2680059,-,12,Muy cercano (< 50 pb),True
STM2540,hscB,2680575,-,STM2541,yfhF,2680770,-,195,Moderado (100-200 pb),True
STM2541,yfhF,2681094,-,STM2542,nifU,2681122,-,28,Muy cercano (< 50 pb),True
STM2542,nifU,2681509,-,STM2543,nifS,2681536,-,27,Muy cercano (< 50 pb),True
STM2543,nifS,2682751,-,STM2544,yfhP,2682931,-,180,Moderado (100-200 pb),True
STM2544,yfhP,2683426,-,STM2545,,2683585,-,159,Moderado (100-200 pb),True
STM2545,,2684317,-,STM2546,suhB,2684435,+,118,Moderado (100-200 pb),False
STM2546,suhB,2685239,+,STM2547,,2685383,+,144,Moderado (100-200 pb),True
STM2547,,2686262,+,STM2548,asrA,2686443,+,181,Moderado (100-200 pb),True
STM2548,asrA,2687487,+,STM2549,asrB,2687490,+,3,Muy cercano (< 50 pb),True
STM2549,asrB,2688309,+,STM2550,asrC,2688319,+,10,Muy cercano (< 50 pb),True
STM2550,asrC,2689333,+,STM2551,,2689333,-,0,Adyacente,False
STM2551,,2690320,-,STM2552,,2690310,-,-10,Solapado,True
STM2552,,2690949,-,STM2553,csiE,2691074,+,125,Moderado (100-200 pb),False
STM2553,csiE,2692352,+,STM2554,hcaT,2692346,-,-6,Solapado,False
STM2554,hcaT,2693486,-,STM2555,glyA,2693681,-,195,Moderado (100-200 pb),True
STM2555,glyA,2694935,-,STM2556,hmpA,2695259,+,324,Normal (200-500 pb),False
STM2556,hmpA,2696450,+,STM2557,cadC,2696631,+,181,Moderado (100-200 pb),True
STM2557,cadC,2698176,+,STM2558,cadB,2698536,+,360,Normal (200-500 pb),True
STM2558,cadB,2699868,+,STM2559,cadA,2699950,+,82,Cercano (50-100 pb),True
STM2559,cadA,2702095,+,STM2560,yjdL,2702150,+,55,Cercano (50-100 pb),True
STM2560,yjdL,2703611,+,STM2561,glnB,2703659,-,48,Muy cercano (< 50 pb),False
STM2561,glnB,2703998,-,STM2562,yfhA,2704074,-,76,Cercano (50-100 pb),True
STM2562,yfhA,2705412,-,STM2563,yfhG,2705408,-,-4,Solapado,True
STM2563,yfhG,2706173,-,STM2564,yfhK,2706174,-,1,Muy cercano (< 50 pb),True
STM2564,yfhK,2707617,-,STM2565,purG,2708254,-,637,Grande (> 500 pb),True
STM2565,purG,2712142,-,STM2566,,2712163,+,21,Muy cercano (< 50 pb),False
STM2566,,2712397,+,STM2567,yfhD,2712397,+,0,Adyacente,True
STM2567,yfhD,2713942,+,STM2568,yfhC,2713992,-,50,Cercano (50-100 pb),False
STM2568,yfhC,2714544,-,STM2569,yfhB,2714568,-,24,Muy cercano (< 50 pb),True
STM2569,yfhB,2715204,-,STM2570,,2715207,-,3,Muy cercano (< 50 pb),True
STM2570,,2716569,-,STM2571,,2716579,-,10,Muy cercano (< 50 pb),True
STM2571,,2717473,-,STM2572,yfhH,2717588,+,115,Moderado (100-200 pb),False
STM2572,yfhH,2718437,+,STM2573,,2718475,-,38,Muy cercano (< 50 pb),False
STM2573,,2719393,-,STM2574,,2719414,-,21,Muy cercano (< 50 pb),True
STM2574,,2720611,-,STM2575,,2720726,+,115,Moderado (100-200 pb),False
STM2575,,2721653,+,STM2576,yfhL,2721690,+,37,Muy cercano (< 50 pb),True
STM2576,yfhL,2721951,+,STM2577,acpS,2722062,-,111,Moderado (100-200 pb),False
STM2577,acpS,2722443,-,STM2578,pdxJ,2722442,-,-1,Solapado,True
STM2578,pdxJ,2723174,-,STM2579,recO,2723185,-,11,Muy cercano (< 50 pb),True
STM2579,recO,2723914,-,STM2580,era,2723925,-,11,Muy cercano (< 50 pb),True
STM2580,era,2724831,-,STM2581,rnc,2724827,-,-4,Solapado,True
STM2581,rnc,2725508,-,STM2582,lepB,2725781,-,273,Normal (200-500 pb),True
STM2582,lepB,2726756,-,STM2583,lepA,2726772,-,16,Muy cercano (< 50 pb),True
STM2583,lepA,2728572,-,STM2584,gogB,2728976,+,404,Normal (200-500 pb),False
STM2584,gogB,2730470,+,STM2585,,2731356,+,886,Grande (> 500 pb),True
STM2585,,2731902,+,STM2585A,,2733013,+,1111,Grande (> 500 pb),True
STM2585A,,2733241,+,STM2586,,2733337,-,96,Cercano (50-100 pb),False
STM2586,,2733916,-,STM2587,,2733905,-,-11,Solapado,True
STM2587,,2734730,-,STM2588,,2734726,-,-4,Solapado,True
STM2588,,2737099,-,STM2589,,2737433,-,334,Normal (200-500 pb),True
STM2589,,2740796,-,STM2590,,2740857,-,61,Cercano (50-100 pb),True
STM2590,,2741505,-,STM2591,,2741402,-,-103,Solapado,True
STM2591,,2742002,-,STM2592,,2742146,-,144,Moderado (100-200 pb),True
STM2592,,2742845,-,STM2593,,2742854,-,9,Muy cercano (< 50 pb),True
STM2593,,2743184,-,STM2594,,2743186,-,2,Muy cercano (< 50 pb),True
STM2594,,2746282,-,STM2595,,2746253,-,-29,Solapado,True
STM2595,,2746592,-,STM2596,,2746588,-,-4,Solapado,True
STM2596,,2746984,-,STM2597,,2747034,-,50,Cercano (50-100 pb),True
STM2597,,2747781,-,STM2598,,2747788,-,7,Muy cercano (< 50 pb),True
STM2598,,2748190,-,STM2599,,2748178,+,-12,Solapado,False
STM2599,,2749429,+,STM2600,,2749477,-,48,Muy cercano (< 50 pb),False
STM2600,,2750056,-,STM2601,,2750083,-,27,Muy cercano (< 50 pb),True
STM2601,,2750467,-,STM2602,,2750477,-,10,Muy cercano (< 50 pb),True
STM2602,,2750837,-,STM2603,,2750894,-,57,Cercano (50-100 pb),True
STM2603,,2751923,-,STM2604,,2751977,-,54,Cercano (50-100 pb),True
STM2604,,2752325,-,STM2605,,2752337,-,12,Muy cercano (< 50 pb),True
STM2605,,2753834,-,STM2606,,2753823,-,-11,Solapado,True
STM2606,,2755404,-,STM2607,,2755400,-,-4,Solapado,True
STM2607,,2755604,-,STM2608,,2755587,-,-17,Solapado,True
STM2608,,2757519,-,STM2609,,2757490,-,-29,Solapado,True
STM2609,,2758036,-,STM2610,,2758322,+,286,Normal (200-500 pb),False
STM2610,,2758724,+,STM2611,,2758959,-,235,Normal (200-500 pb),False
STM2611,,2759412,-,STM2612,,2759429,-,17,Muy cercano (< 50 pb),True
STM2612,,2759882,-,STM2613,,2759865,-,-17,Solapado,True
STM2613,,2760195,-,STM2614,,2760470,+,275,Normal (200-500 pb),False
STM2614,,2761157,+,STM2616,,2762066,-,909,Grande (> 500 pb),False
STM2616,,2762630,-,STM2617,,2762902,-,272,Normal (200-500 pb),True
STM2617,,2763580,-,STM2618,,2763576,-,-4,Solapado,True
STM2618,,2763717,-,STM2619,,2763713,-,-4,Solapado,True
STM2619,,2764325,-,STM2620,,2764533,-,208,Normal (200-500 pb),True
STM2620,,2765136,-,STM2621,,2765551,-,415,Normal (200-500 pb),True
STM2621,,2765785,-,STM2622,,2766076,-,291,Normal (200-500 pb),True
STM2622,,2766370,-,STM2623,,2766444,-,74,Cercano (50-100 pb),True
STM2623,,2766756,-,STM2624,,2766752,-,-4,Solapado,True
STM2624,,2767100,-,STM2625,,2767110,-,10,Muy cercano (< 50 pb),True
STM2625,,2767860,-,STM2626,,2767862,-,2,Muy cercano (< 50 pb),True
STM2626,,2768846,-,STM2627,,2768930,-,84,Cercano (50-100 pb),True
STM2627,,2769305,-,STM2628,,2769629,+,324,Normal (200-500 pb),False
STM2628,,2770040,+,STM2629,,2770089,+,49,Muy cercano (< 50 pb),True
STM2629,,2770350,+,STM2630,,2770342,+,-8,Solapado,True
STM2630,,2770501,+,STM2631,,2770522,+,21,Muy cercano (< 50 pb),True
STM2631,,2770873,+,STM2632,,2770999,+,126,Moderado (100-200 pb),True
STM2632,,2773885,+,STM2633,,2773847,+,-38,Solapado,True
STM2633,,2775005,+,STM2634,,2775047,+,42,Muy cercano (< 50 pb),True
STM2634,,2775287,+,STM2635,,2775327,+,40,Muy cercano (< 50 pb),True
STM2635,,2775612,+,STM2636,,2775589,-,-23,Solapado,False
STM2636,,2776819,-,STM2637,rseC,2777316,-,497,Normal (200-500 pb),True
STM2637,rseC,2777796,-,STM2638,rseB,2777792,-,-4,Solapado,True
STM2638,rseB,2778749,-,STM2639,rseA,2778748,-,-1,Solapado,True
STM2639,rseA,2779399,-,STM2640,rpoE,2779430,-,31,Muy cercano (< 50 pb),True
STM2640,rpoE,2780006,-,STM2641,nadB,2780430,+,424,Normal (200-500 pb),False
STM2641,nadB,2782053,+,STM2642,yfiC,2782037,-,-16,Solapado,False
STM2642,yfiC,2782775,-,STM2643,srmB,2782905,+,130,Moderado (100-200 pb),False
STM2643,srmB,2784240,+,STM2644,yfiE,2784257,-,17,Muy cercano (< 50 pb),False
STM2644,yfiE,2785157,-,STM2645,yfiK,2785259,+,102,Moderado (100-200 pb),False
STM2645,yfiK,2785847,+,STM2646,yfiD,2785908,-,61,Cercano (50-100 pb),False
STM2646,yfiD,2786292,-,STM2647,ung,2786610,+,318,Normal (200-500 pb),False
STM2647,ung,2787300,+,STM2648,yfiF,2787415,-,115,Moderado (100-200 pb),False
STM2648,yfiF,2788453,-,STM2649,trxC,2788656,+,203,Normal (200-500 pb),False
STM2649,trxC,2789076,+,STM2650,yfiP,2789148,+,72,Cercano (50-100 pb),True
STM2650,yfiP,2789829,+,STM2651,yfiQ,2789882,+,53,Cercano (50-100 pb),True
STM2651,yfiQ,2792543,+,STM2652,pssA,2792657,+,114,Moderado (100-200 pb),True
STM2652,pssA,2794013,+,STM2653,yfiM,2794057,+,44,Muy cercano (< 50 pb),True
STM2653,yfiM,2794381,+,STM2654,kgtP,2794377,-,-4,Solapado,False
STM2654,kgtP,2795679,-,STM2655,,2795782,-,103,Moderado (100-200 pb),True
STM2655,,2796238,-,STM2660,clpB,2802118,-,5880,Grande (> 500 pb),True
STM2660,clpB,2804692,-,STM2661,yfiH,2804821,-,129,Moderado (100-200 pb),True
STM2661,yfiH,2805553,-,STM2662,rluD,2805549,-,-4,Solapado,True
STM2662,rluD,2806530,-,STM2663,yfiO,2806661,+,131,Moderado (100-200 pb),False
STM2663,yfiO,2807399,+,STM2665,yfiA,2807670,+,271,Normal (200-500 pb),True
STM2665,yfiA,2808009,+,STM2666,,2808112,+,103,Moderado (100-200 pb),True
STM2666,,2808160,+,STM2667,pheA,2808259,+,99,Cercano (50-100 pb),True
STM2667,pheA,2809420,+,STM2668,,2809380,-,-40,Solapado,False
STM2668,,2810289,-,STM2669,tyrA,2810346,-,57,Cercano (50-100 pb),True
STM2669,tyrA,2811468,-,STM2670,aroF,2811477,-,9,Muy cercano (< 50 pb),True
STM2670,aroF,2812548,-,STM2671,yfiR,2812987,+,439,Normal (200-500 pb),False
STM2671,yfiR,2813506,+,STM2672,yfiN,2813498,+,-8,Solapado,True
STM2672,yfiN,2814719,+,STM2673,rplS,2814875,-,156,Moderado (100-200 pb),False
STM2673,rplS,2815223,-,STM2674,trmD,2815263,-,40,Muy cercano (< 50 pb),True
STM2674,trmD,2816031,-,STM2675,rimM,2816075,-,44,Muy cercano (< 50 pb),True
STM2675,rimM,2816624,-,STM2676,rpsP,2816642,-,18,Muy cercano (< 50 pb),True
STM2676,rpsP,2816891,-,STM2677,ffh,2817204,-,313,Normal (200-500 pb),True
STM2677,ffh,2818566,-,STM2678,corE,2818731,+,165,Moderado (100-200 pb),False
STM2678,corE,2819523,+,STM2679,yfjD,2819587,+,64,Cercano (50-100 pb),True
STM2679,yfjD,2820829,+,STM2680,,2820949,+,120,Moderado (100-200 pb),True
STM2680,,2821555,+,STM2681,grpE,2821589,-,34,Muy cercano (< 50 pb),False
STM2681,grpE,2822180,-,STM2682,,2822176,-,-4,Solapado,True
STM2682,,2822371,-,STM2683,yfjB,2822302,+,-69,Solapado,False
STM2683,yfjB,2823181,+,STM2684,recN,2823266,+,85,Cercano (50-100 pb),True
STM2684,recN,2824928,+,STM2685,smpA,2825076,+,148,Moderado (100-200 pb),True
STM2685,smpA,2825415,+,STM2686,yfjF,2825580,-,165,Moderado (100-200 pb),False
STM2686,yfjF,2825871,-,STM2687,yfjG,2825860,-,-11,Solapado,True
STM2687,yfjG,2826337,-,STM2688,smpB,2826486,+,149,Moderado (100-200 pb),False
STM2688,smpB,2826969,+,STM2690,,2839121,+,12152,Grande (> 500 pb),True
STM2690,,2840531,+,STM2691,,2840527,+,-4,Solapado,True
STM2691,,2842708,+,STM2692,,2842715,+,7,Muy cercano (< 50 pb),True
STM2692,,2843879,+,STM2694,,2844430,-,551,Grande (> 500 pb),False
STM2694,,2844649,-,STM2695,,2844717,-,68,Cercano (50-100 pb),True
STM2695,,2845818,-,STM2696,,2845814,-,-4,Solapado,True
STM2696,,2846300,-,STM2697,,2846296,-,-4,Solapado,True
STM2697,,2849104,-,STM2698,,2849096,-,-8,Solapado,True
STM2698,,2849216,-,STM2699,,2849230,-,14,Muy cercano (< 50 pb),True
STM2699,,2849533,-,STM2700,,2849587,-,54,Cercano (50-100 pb),True
STM2700,,2850103,-,STM2701,,2850112,-,9,Muy cercano (< 50 pb),True
STM2701,,2851285,-,STM2702,,2851387,-,102,Moderado (100-200 pb),True
STM2702,,2851945,-,STM2703,,2851914,+,-31,Solapado,False
STM2703,,2852994,+,STM2704,,2853000,+,6,Muy cercano (< 50 pb),True
STM2704,,2853408,+,STM2705,,2853411,-,3,Muy cercano (< 50 pb),False
STM2705,,2854029,-,STM2706,,2853998,-,-31,Solapado,True
STM2706,,2855573,-,STM2707,,2855569,-,-4,Solapado,True
STM2707,,2856175,-,STM2708,,2856167,-,-8,Solapado,True
STM2708,,2857076,-,STM2709,,2857062,-,-14,Solapado,True
STM2709,,2857422,-,STM2710,,2857418,-,-4,Solapado,True
STM2710,,2857997,-,STM2711,,2858065,-,68,Cercano (50-100 pb),True
STM2711,,2858512,-,STM2712,,2858504,-,-8,Solapado,True
STM2712,,2858936,-,STM2713,,2858898,-,-38,Solapado,True
STM2713,,2859183,-,STM2714,,2859031,-,-152,Solapado,True
STM2714,,2859460,-,STM2715,,2859836,-,376,Normal (200-500 pb),True
STM2715,,2860346,-,STM2716,,2860326,-,-20,Solapado,True
STM2716,,2860542,-,STM2717,,2860545,-,3,Muy cercano (< 50 pb),True
STM2717,,2860749,-,STM2718,,2860748,-,-1,Solapado,True
STM2718,,2861213,-,STM2719,,2861306,-,93,Cercano (50-100 pb),True
STM2719,,2861960,-,STM2720,,2861963,-,3,Muy cercano (< 50 pb),True
STM2720,,2863046,-,STM2721,,2863062,-,16,Muy cercano (< 50 pb),True
STM2721,,2863896,-,STM2722,,2864038,+,142,Moderado (100-200 pb),False
STM2722,,2865805,+,STM2723,,2865804,+,-1,Solapado,True
STM2723,,2866845,+,STM2724,,2866930,-,85,Cercano (50-100 pb),False
STM2724,,2868682,-,STM2726,,2868895,-,213,Normal (200-500 pb),True
STM2726,,2869627,-,STM2727,,2869686,-,59,Cercano (50-100 pb),True
STM2727,,2869992,-,STM2728,,2869930,-,-62,Solapado,True
STM2728,,2870119,-,STM2729,,2870271,-,152,Moderado (100-200 pb),True
STM2729,,2872701,-,STM2730,,2872691,-,-10,Solapado,True
STM2730,,2873549,-,STM2731,,2873545,-,-4,Solapado,True
STM2731,,2873773,-,STM2732,,2873772,-,-1,Solapado,True
STM2732,,2874006,-,STM2733,,2874073,-,67,Cercano (50-100 pb),True
STM2733,,2874415,-,STM2734,,2874634,+,219,Normal (200-500 pb),False
STM2734,,2875093,+,STM2735,,2875040,-,-53,Solapado,False
STM2735,,2875274,-,STM2736,,2875281,-,7,Muy cercano (< 50 pb),True
STM2736,,2875791,-,STM2737,,2875826,-,35,Muy cercano (< 50 pb),True
STM2737,,2876066,-,STM2738,,2876182,+,116,Moderado (100-200 pb),False
STM2738,,2876815,+,STM2739,,2876818,+,3,Muy cercano (< 50 pb),True
STM2739,,2877844,+,STM2740,,2878172,+,328,Normal (200-500 pb),True
STM2740,,2879237,+,STM2741,,2879464,+,227,Normal (200-500 pb),True
STM2741,,2880058,+,STM2742,,2880447,+,389,Normal (200-500 pb),True
STM2742,,2881641,+,STM2743,,2881975,-,334,Normal (200-500 pb),False
STM2743,,2882803,-,STM2744,,2883253,+,450,Normal (200-500 pb),False
STM2744,,2883469,+,STM2745,,2883504,+,35,Muy cercano (< 50 pb),True
STM2745,,2885574,+,STM2746,,2886076,+,502,Grande (> 500 pb),True
STM2746,,2887360,+,STM2747,,2887404,+,44,Muy cercano (< 50 pb),True
STM2747,,2888223,+,STM2748,,2888376,-,153,Moderado (100-200 pb),False
STM2748,,2888733,-,STM2749,,2888827,+,94,Cercano (50-100 pb),False
STM2749,,2889112,+,STM2750,,2889224,+,112,Moderado (100-200 pb),True
STM2750,,2889746,+,STM2751,,2889742,+,-4,Solapado,True
STM2751,,2890117,+,STM2752,,2890113,+,-4,Solapado,True
STM2752,,2891094,+,STM2753,,2891104,+,10,Muy cercano (< 50 pb),True
STM2753,,2892118,+,STM2754,,2892412,+,294,Normal (200-500 pb),True
STM2754,,2893615,+,STM2755,,2893688,-,73,Cercano (50-100 pb),False
STM2755,,2894324,-,STM2756,,2894347,-,23,Muy cercano (< 50 pb),True
STM2756,,2894911,-,STM2757,,2894910,-,-1,Solapado,True
STM2757,,2895753,-,STM2758,,2895882,-,129,Moderado (100-200 pb),True
STM2758,,2897424,-,STM2759,,2897646,+,222,Normal (200-500 pb),False
STM2759,,2899326,+,STM2760,,2900442,+,1116,Grande (> 500 pb),True
STM2760,,2901318,+,STM2761,,2901483,+,165,Moderado (100-200 pb),True
STM2761,,2903358,+,STM2762,,2903617,-,259,Normal (200-500 pb),False
STM2762,,2904901,-,STM2763,,2905478,+,577,Grande (> 500 pb),False
STM2763,,2906075,+,STM2764,,2906455,-,380,Normal (200-500 pb),False
STM2764,,2906923,-,STM2765,,2907069,-,146,Moderado (100-200 pb),True
STM2765,,2907336,-,STM2766,,2907788,-,452,Normal (200-500 pb),True
STM2766,,2908427,-,STM2767,,2908423,-,-4,Solapado,True
STM2767,,2910406,-,STM2768,,2910684,+,278,Normal (200-500 pb),False
STM2768,,2910984,+,STM2769,,2910980,+,-4,Solapado,True
STM2769,,2911847,+,STM2770,fljA,2912626,-,779,Grande (> 500 pb),False
STM2770,fljA,2913166,-,STM2771,fljB,2913233,-,67,Cercano (50-100 pb),True
STM2771,fljB,2914754,-,STM2772,hin,2914845,+,91,Cercano (50-100 pb),False
STM2772,hin,2915418,+,STM2773,iroB,2916380,+,962,Grande (> 500 pb),True
STM2773,iroB,2917496,+,STM2774,iroC,2917576,+,80,Cercano (50-100 pb),True
STM2774,iroC,2921230,+,STM2775,iroD,2921339,+,109,Moderado (100-200 pb),True
STM2775,iroD,2922584,+,STM2776,iroE,2922615,+,31,Muy cercano (< 50 pb),True
STM2776,iroE,2923551,+,STM2777,iroN,2923592,-,41,Muy cercano (< 50 pb),False
STM2777,iroN,2925773,-,STM2779,,2926298,-,525,Grande (> 500 pb),True
STM2779,,2926631,-,STM2780,,2926805,-,174,Moderado (100-200 pb),True
STM2780,,2927858,-,STM2781,virK,2928376,+,518,Grande (> 500 pb),False
STM2781,virK,2929306,+,STM2782,mig-14,2929598,+,292,Normal (200-500 pb),True
STM2782,mig-14,2930495,+,STM2783,nxiA,2931216,-,721,Grande (> 500 pb),False
STM2783,nxiA,2932230,-,STM2784,tctE,2932362,-,132,Moderado (100-200 pb),True
STM2784,tctE,2933778,-,STM2785,tctD,2933764,-,-14,Solapado,True
STM2785,tctD,2934439,-,STM2786,,2934593,+,154,Moderado (100-200 pb),False
STM2786,,2935571,+,STM2787,,2935582,+,11,Muy cercano (< 50 pb),True
STM2787,,2936017,+,STM2788,,2936027,+,10,Muy cercano (< 50 pb),True
STM2788,,2937542,+,STM2789,,2937835,+,293,Normal (200-500 pb),True
STM2789,,2938822,+,STM2790,ygaF,2938847,+,25,Muy cercano (< 50 pb),True
STM2790,ygaF,2940116,+,STM2791,gabD,2940137,+,21,Muy cercano (< 50 pb),True
STM2791,gabD,2941586,+,STM2792,gabT,2941600,+,14,Muy cercano (< 50 pb),True
STM2792,gabT,2942884,+,STM2793,gabP,2943013,+,129,Moderado (100-200 pb),True
STM2793,gabP,2944414,+,STM2794,ygaE,2944455,+,41,Muy cercano (< 50 pb),True
STM2794,ygaE,2945133,+,STM2795,ygaU,2945154,-,21,Muy cercano (< 50 pb),False
STM2795,ygaU,2945604,-,STM2796,yqaE,2945703,-,99,Cercano (50-100 pb),True
STM2796,yqaE,2945862,-,STM2797,,2946044,+,182,Moderado (100-200 pb),False
STM2797,,2946344,+,STM2798,ygaP,2946353,+,9,Muy cercano (< 50 pb),True
STM2798,ygaP,2946881,+,STM2799,stpA,2947228,-,347,Normal (200-500 pb),False
STM2799,stpA,2947630,-,STM2800,,2948328,+,698,Grande (> 500 pb),False
STM2800,,2948778,+,STM2801,ygaC,2948812,-,34,Muy cercano (< 50 pb),False
STM2801,ygaC,2949163,-,STM2802,ygaM,2949312,+,149,Moderado (100-200 pb),False
STM2802,ygaM,2949651,+,STM2803,,2949734,-,83,Cercano (50-100 pb),False
STM2803,,2951069,-,STM2804,,2951157,+,88,Cercano (50-100 pb),False
STM2804,,2951589,+,STM2805,nrdH,2951860,+,271,Normal (200-500 pb),True
STM2805,nrdH,2952106,+,STM2806,nrdI,2952102,+,-4,Solapado,True
STM2806,nrdI,2952513,+,STM2807,nrdE,2952485,+,-28,Solapado,True
STM2807,nrdE,2954630,+,STM2808,nrdF,2954640,+,10,Muy cercano (< 50 pb),True
STM2808,nrdF,2955600,+,STM2809,proV,2955954,+,354,Normal (200-500 pb),True
STM2809,proV,2957157,+,STM2810,proW,2957149,+,-8,Solapado,True
STM2810,proW,2958214,+,STM2811,proX,2958283,+,69,Cercano (50-100 pb),True
STM2811,proX,2959279,+,STM2812,,2959443,+,164,Moderado (100-200 pb),True
STM2812,,2960628,+,STM2813,emrR,2961124,+,496,Normal (200-500 pb),True
STM2813,emrR,2961655,+,STM2814,emrA,2961781,+,126,Moderado (100-200 pb),True
STM2814,emrA,2962954,+,STM2815,emrB,2962970,+,16,Muy cercano (< 50 pb),True
