locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
STM1869A,,1966090,1966378,288,96,-,53.12,hypothetical protein,NP_460826.1
STM1870,,1966510,1967005,495,165,+,52.32,recE-like protein,NP_460827.1
STM1871,,1967022,1967919,897,299,+,47.71,putative phage integrase protein,NP_448287.1
STM1872,,1968115,1968235,120,40,-,43.33,putative cytoplasmic protein,NP_460829.1
STM1873,,1968292,1968646,354,118,-,53.39,putative periplasmic or exported protein,NP_460830.1
STM1874,,1968662,1969538,876,292,-,52.74,putative inner membrane protein,NP_460831.1
STM1875,yobA,1969538,1969913,375,125,-,53.87,similar Cu resistance protein CopC,NP_460832.1
STM1876,holE,1970050,1970281,231,77,+,52.81,"DNA polymerase III, theta subunit",NP_460833.1
STM1877,,1970388,1971045,657,219,+,52.36,putative amidohydrolase,NP_460834.1
STM1878,exoX,1971068,1971767,699,233,+,51.93,DNA exonuclease X,NP_460835.1
STM1879,ptrB,1971801,1973853,2052,684,-,51.22,protease II,NP_460836.1
STM1880,yebE,1974065,1974725,660,220,-,53.18,putative inner membrane protein,NP_460837.1
STM1881,yebF,1974818,1975172,354,118,-,53.39,putative periplasmic protein,NP_460838.1
STM1882,yebG,1975239,1975530,291,97,-,51.89,"DNA damage-inducible gene in SOS regulon, dependent on cyclic AMP and H-NS",NP_460839.1
STM1883,purT,1975660,1976839,1179,393,+,56.83,phosphoribosylglycinamide formyltransferase 2,NP_460840.1
STM1884,eda,1976938,1977580,642,214,-,57.63,2-keto-3-deoxygluconate 6-phosphate aldolase,NP_460841.1
STM1885,edd,1977617,1979429,1812,604,-,55.85,6-phosphogluconate dehydratase,NP_460842.1
STM1886,zwf,1979663,1981139,1476,492,-,53.86,glucose-6-phosphate dehydrogenase,NP_460843.1
STM1887,yebK,1981480,1982350,870,290,+,51.38,putative transcriptional regulator,NP_460844.1
STM1888,pykA,1982473,1983916,1443,481,+,55.23,pyruvate kinase II,NP_460845.1
STM1889,msbB,1983988,1984960,972,324,-,53.09,myristoyl transferase in lipid A biosynthesis,NP_460846.1
STM1890,yebA,1985076,1986396,1320,440,-,54.7,putative peptidase,NP_460847.1
STM1891,znuA,1986411,1987413,1002,334,-,49.9,ABC superfamily high affinity Zn transport protein,NP_460848.3
STM1892,znuC,1987383,1988190,807,269,+,51.8,ABC superfamily high affinity Zn transport protein,NP_460849.3
STM1893,znuB,1988186,1988972,786,262,+,55.47,ABC superfamily high affinity Zn transport protein,NP_460850.1
STM1894,ruvB,1989050,1990061,1011,337,-,57.17,"Holliday junction helicase, subunit B",NP_460851.1
STM1895,ruvA,1990069,1990681,612,204,-,54.74,Holliday junction helicase subunit A,NP_460852.1
STM1896,,1991100,1991997,897,299,+,44.59,putative cytoplasmic protein,NP_460853.1
STM1897,yebB,1992623,1993223,600,200,+,48.83,putative periplasmic protein,NP_460854.1
STM1898,ruvC,1993224,1993746,522,174,-,55.94,Holliday junction nuclease,NP_460855.1
STM1899,yebC,1993782,1994523,741,247,-,53.98,putative cytoplasmic protein,NP_460856.1
STM1900,ntpA,1994552,1995005,453,151,-,52.98,dATP pyrophosphohydrolase,NP_460857.1
STM1901,aspS,1995107,1996880,1773,591,-,56.63,aspartate tRNA synthetase,NP_460858.1
STM1902,yecD,1997204,1997771,567,189,+,55.91,putative isochorismatase,NP_460859.1
STM1903,yecE,1997767,1998586,819,273,+,56.17,putative cytoplasmic protein,NP_460860.1
STM1904,yecN,1998638,1999034,396,132,+,52.78,putative inner membrane protein,NP_460861.1
STM1905,yecO,1999074,1999818,744,248,+,53.36,putative SAM-dependent methyltransferase,NP_460862.1
STM1906,yecP,1999814,2000786,972,324,+,55.25,putative enzyme,NP_460863.1
STM1907,cutC,2001021,2001768,747,249,-,54.35,copper homeostasis protein,NP_460864.1
STM1908,yecM,2001787,2002357,570,190,-,53.51,putative cytoplasmic protein,NP_460865.1
STM1909,argS,2002593,2004327,1734,578,+,55.19,arginine tRNA synthetase,NP_460866.1
STM1910,,2004515,2006387,1872,624,+,51.92,putative penicillin-binding protein,NP_460867.1
STM1911,,2006440,2007580,1140,380,-,52.63,putative cytoplasmic protein,NP_460868.1
STM1912,flhE,2007816,2008209,393,131,-,58.78,flagellar protein,NP_460869.1
STM1913,flhA,2008208,2010287,2079,693,-,55.99,flagellar biosynthesis protein,NP_460870.1
STM1914,flhB,2010279,2011431,1152,384,-,55.9,putative part of export apparatus for flagellar proteins,NP_460871.1
STM1915,cheZ,2011624,2012269,645,215,-,57.36,chemotactic response protein,NP_460872.1
STM1916,cheY,2012279,2012669,390,130,-,51.54,chemotaxis regulator protein,NP_460873.1
STM1917,cheB,2012686,2013736,1050,350,-,55.81,methyl esterase,NP_460874.1
STM1918,cheR,2013732,2014599,867,289,-,52.71,glutamate methyltransferase,NP_460875.1
STM1919,cheM,2014752,2016414,1662,554,-,55.54,methyl accepting chemotaxis protein II,NP_460876.1
STM1920,cheW,2016650,2017154,504,168,-,53.17,purine-binding chemotaxis protein,NP_460877.1
STM1921,cheA,2017174,2019190,2016,672,-,55.31,sensory histitine protein kinase,NP_460878.1
STM1922,motB,2019194,2020124,930,310,-,54.52,enables flagellar motor rotation,NP_460879.1
STM1923,motA,2020120,2021008,888,296,-,51.24,proton conductor component of motor,NP_460880.1
STM1924,flhC,2021132,2021717,585,195,-,50.26,regulator of flagellar biosynthesis,NP_460881.3
STM1925,flhD,2021713,2022064,351,117,-,48.43,regulator of flagellar biosynthesis,NP_460882.1
STM1926,,2022737,2022854,117,39,+,35.9,putative cytoplasmic protein,NP_448342.1
STM1927,yecG,2022850,2023279,429,143,+,52.21,putative universal stress protein,NP_460884.1
STM1928,otsA,2023296,2024718,1422,474,-,52.53,trehalose-6-phosphate synthase,NP_460885.1
STM1929,otsB,2024692,2025496,804,268,-,54.1,"trehalose-6-phosphate phophatase, biosynthetic",NP_460886.1
STM1931,araH,2026128,2026686,558,186,-,54.66,putative intracellular protease/amidase,NP_460887.1
STM1932,ftnB,2027236,2027740,504,168,+,49.4,ferritin-like protein,NP_460888.1
STM1933,,2027918,2028557,639,213,-,48.83,putative ribose 5-phosphate isomerase,NP_460889.1
STM1934,,2028812,2029148,336,112,+,52.98,putative outer membrane lipoprotein,NP_460890.1
STM1935,ftn,2029387,2029885,498,166,+,45.98,cytoplasmic ferritin,NP_460891.1
STM1936,yecH,2029930,2030170,240,80,-,51.67,putative cytoplasmic protein,NP_460892.1
STM1937,tyrP,2030396,2031608,1212,404,+,55.45,HAAAP family tyrosine-specific transport protein,NP_460893.1
STM1938,yecA,2031682,2032348,666,222,-,53.45,putative metal-binding protein,NP_460894.1
STM1939,,2032585,2032912,327,109,-,41.9,putative glucose-6-phosphate dehydrogenase,NP_460895.1
STM1940,,2033124,2034564,1440,480,-,48.47,putative cell wall-associated hydrolase,NP_460896.1
STM1941,,2034776,2035109,333,111,-,36.94,putative inner membrane protein,NP_460897.1
STM1945,pgsA,2035809,2036358,549,183,-,54.64,phosphatidylglycerophosphate synthetase,NP_460898.1
STM1946,uvrC,2036414,2038247,1833,611,-,53.36,UvrC,NP_460899.1
STM1947,uvrY,2038243,2038900,657,219,-,51.45,putative LuxR/UhpA family response regulator,NP_460900.1
STM1948,,2039211,2039367,156,52,+,41.03,putative inner membrane protein,NP_448360.1
STM1949,yecF,2039363,2039588,225,75,+,48.89,putative cytoplasmic protein,NP_460902.1
STM1950,sdiA,2039654,2040377,723,241,-,49.1,transcriptional regulator of ftsQAZ gene cluster,NP_460903.1
STM1951,yecC,2040608,2041361,753,251,-,54.85,putative ABC-type polar amino acid transport system,NP_460904.1
STM1952,yecS,2041357,2042026,669,223,-,54.56,putative ABC-type amino acid transporter,NP_460905.1
STM1953,yedO,2042046,2043033,987,329,-,57.65,putative 1-cyclopropane-carboxylate deaminase,NP_460906.1
STM1954,fliY,2043186,2043987,801,267,-,51.69,putative periplasmic binding transport protein,NP_460907.1
STM1955,fliZ,2044133,2044685,552,184,-,49.46,putative regulator of FliA,NP_460908.1
STM1956,fliA,2044743,2045463,720,240,-,54.72,sigma F (sigma 28) factor of RNA polymerase,NP_460909.1
STM1957,tnpA_2,2045731,2046190,459,153,-,45.97,transposase for IS200,NP_460910.3
STM1958,fliB,2046370,2047576,1206,402,-,49.25,N-methylation of lysine residues in flagellin,NP_460911.1
STM1959,fliC,2047654,2049142,1488,496,-,49.19,flagellar biosynthesis; flagellin,NP_460912.1
STM1960,fliD,2049398,2050802,1404,468,+,49.36,filament capping protein,NP_460913.1
STM1961,fliS,2050816,2051224,408,136,+,50.0,repressor of class 3a and 3b operons (RflA activity),NP_460914.1
STM1962,fliT,2051223,2051592,369,123,+,50.68,putative export chaperone for FliD,NP_460915.1
STM1963,amyA,2051663,2053148,1485,495,+,51.38,cytoplasmic alpha-amylase,NP_460916.1
STM1964,yedD,2053187,2053613,426,142,-,58.92,putative outer membrane lipoprotein,NP_460917.1
STM1965,yedE,2053738,2055004,1266,422,+,56.87,putative membrane component of transport system,NP_460918.3
STM1966,yedF,2055000,2055234,234,78,+,49.15,putative transcriptional regulator,NP_460919.1
STM1967,,2055498,2055885,387,129,+,40.83,putative 50S ribosomal protein,NP_448379.1
STM1968,fliE,2056004,2056319,315,105,-,56.83,putative flagellar hook-basal body protein,NP_460921.1
STM1969,fliF,2056535,2058218,1683,561,+,57.16,basal-body MS (membrane and supramembrane)-ring and collar protein,NP_460922.1
STM1970,fliG,2058210,2059206,996,332,+,55.32,flagellar biosynthesis protein,NP_460923.1
STM1971,fliH,2059198,2059906,708,236,+,60.45,flagellar biosynthesis protein,NP_460924.1
STM1972,fliI,2059905,2061276,1371,457,+,60.25,flagellum-specific ATP synthase,NP_460925.1
STM1973,fliJ,2061297,2061741,444,148,+,51.35,flagellar FliJ protein,NP_460926.1
STM1974,fliK,2061737,2062955,1218,406,+,61.49,flagellar hook-length control protein,NP_460927.1
STM1975,fliL,2063059,2063527,468,156,+,54.7,flagellar biosynthesis,NP_460928.1
STM1976,fliM,2063531,2064536,1005,335,+,53.43,flagellar biosynthesis protein,NP_460929.1
STM1977,fliN,2064532,2064946,414,138,+,54.83,flagellar biosynthesis protein,NP_460930.1
STM1978,fliO,2064945,2065323,378,126,+,60.58,flagellar biosynthesis protein,NP_460931.3
STM1979,fliP,2065322,2066060,738,246,+,53.66,flagellar biosynthesis protein,NP_460932.1
STM1980,fliQ,2066069,2066339,270,90,+,51.85,flagellar biosynthesis protein,NP_460933.1
STM1981,fliR,2066347,2067142,795,265,+,51.57,putative flagellar biosynthetic protein,NP_460934.1
STM1982,rcsA,2067423,2068047,624,208,+,38.78,positive transcriptional regulator of capsular/exo- polysaccharide synthesis (LuxR/UhpA family),NP_460935.1
STM1984,yodD,2068408,2068636,228,76,+,47.81,putative cytoplasmic protein,NP_460936.1
STM1986,yedP,2068945,2069761,816,272,+,55.51,putative hydrolase of the HAD superfamily,NP_460937.1
STM1987,,2069739,2071452,1713,571,-,53.36,putative inner membrane protein,NP_460938.1
STM1988,,2071616,2071862,246,82,-,52.85,putative cytoplasmic protein,NP_460939.3
STM1989,yedI,2071878,2072790,912,304,-,53.73,putative inner membrane protein,NP_460940.1
STM1990,yedA,2072965,2073886,921,307,+,56.03,putative permease,NP_460941.1
STM1991,vsr,2073874,2074345,471,157,-,56.05,DNA mismatch endonuclease,NP_460942.1
STM1992,dcm,2074325,2075756,1431,477,-,53.74,DNA cytosine methylase,NP_460943.1
STM1993,yedJ,2075829,2076525,696,232,-,54.89,putative hydrolase,NP_460944.1
STM1994,,2076616,2076916,300,100,-,55.67,putative inner membrane protein,NP_460945.1
STM1995,ompS,2077565,2078762,1197,399,+,50.38,putative porin,NP_460946.1
STM1996,cspB,2079221,2079434,213,71,-,41.78,putative cold-shock protein,NP_460947.1
STM1997,umuC,2079888,2081157,1269,423,-,54.85,error-prone repair protein,NP_460948.1
STM1998,umuD,2081159,2081579,420,140,-,50.24,error-prone repair: SOS-response transcriptional repressor,NP_460949.1
STM1999,,2081705,2081867,162,54,-,51.23,putative cytoplasmic protein,NP_460950.1
STM2001,yeeI,2082347,2083145,798,266,+,51.13,putative inner membrane protein,NP_460951.1
STM2005,,2084454,2084928,474,158,+,58.02,putative endoprotease,NP_460952.1
STM2006,,2085402,2086101,699,233,+,55.08,putative branched chain amino acid transport protein,NP_448412.1
STM2007,,2086917,2088612,1695,565,+,43.54,putative TPR repeat protein,NP_460954.1
STM2008,,2088668,2090399,1731,577,+,46.45,putative periplasmic protein,NP_460955.1
STM2009,amn,2091303,2092758,1455,485,-,54.16,AMP nucleosidase,NP_460956.1
STM2010,,2092803,2092965,162,54,+,39.51,putative cytoplasmic protein,NP_448416.1
STM2011,,2092953,2093280,327,109,-,40.98,putative cytoplasmic protein,NP_460958.1
STM2013,yeeO,2094373,2095831,1458,486,-,53.5,putative MATE family transport protein,NP_460959.1
STM2015,erfK,2096292,2097222,930,310,-,52.47,putative periplasmic protein,NP_460960.1
STM2016,cobT,2097299,2098370,1071,357,-,59.85,nicotinate-nucleotide dimethylbenzimidazole-P phosphoribosyl transferase,NP_460961.1
STM2017,cobS,2098396,2099140,744,248,-,56.45,cobalamin 5'-phosphate synthase,NP_460962.1
STM2018,cobU,2099136,2099682,546,182,-,54.95,cobinamide kinase,NP_460963.1
STM2019,cbiP,2099678,2101199,1521,507,-,56.02,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460964.1
STM2020,cbiO,2101195,2102011,816,272,-,52.33,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460965.1
STM2021,cboQ,2102019,2102697,678,226,-,54.28,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460966.1
STM2022,cbiN,2102683,2102965,282,94,-,49.65,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460967.1
STM2023,cbiM,2102966,2103704,738,246,-,54.47,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460968.3
STM2024,cbiL,2103700,2104414,714,238,-,57.84,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460969.1
STM2025,cbiK,2104410,2105205,795,265,-,55.72,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460970.1
STM2026,cbiJ,2105207,2105999,792,264,-,59.47,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460971.1
STM2027,cbiH,2105995,2106721,726,242,-,56.89,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460972.1
STM2028,cbiG,2106720,2107776,1056,352,-,55.68,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460973.1
STM2029,cbiF,2107756,2108530,774,258,-,57.24,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460974.1
STM2030,cbiT,2108513,2109092,579,193,-,55.96,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460975.1
STM2031,cbiE,2109081,2109687,606,202,-,57.76,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460976.1
STM2032,cbiD,2109680,2110820,1140,380,-,55.7,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460977.1
STM2033,cbiC,2110819,2111452,633,211,-,55.45,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460978.1
STM2034,cibB,2111462,2112422,960,320,-,59.06,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460979.1
STM2035,cbiA,2112418,2113798,1380,460,-,55.8,synthesis of vitamin B12 adenosyl cobalamide precursor,NP_460980.1
STM2036,pocR,2114395,2115307,912,304,-,45.94,propanediol utilization protein,NP_460981.1
STM2037,pduF,2115523,2116318,795,265,-,50.94,propanediol utilization protein,NP_460982.1
STM2038,pduA,2116842,2117127,285,95,+,53.68,propanediol utilization protein,NP_460983.1
STM2039,pudB,2117234,2117936,702,234,+,60.4,propanediol utilization protein,NP_460984.3
STM2040,pduC,2117954,2119619,1665,555,+,56.82,"propanediol utilization dehydratase, large subunit",NP_460985.1
STM2041,pduD,2119629,2120304,675,225,+,57.04,"propanediol utilization dehydratase, medium subunit",NP_460986.1
STM2042,pduE,2120318,2120840,522,174,+,56.13,"propanediol utilization dehydratase, small subunit",NP_460987.1
STM2043,pduG,2120849,2122682,1833,611,+,59.68,propanediol utilization diol dehydratase reactivation protein,NP_460988.1
STM2044,pduH,2122671,2123022,351,117,+,58.12,propanediol utilization diol dehydratase reactivation protein,NP_460989.1
STM2045,pduJ,2123040,2123316,276,92,+,56.16,propanediol utilization protein,NP_460990.1
STM2046,pduK,2123319,2123802,483,161,+,55.9,propanediol utilization protein,NP_460991.3
STM2047,pduL,2123801,2124434,633,211,+,60.19,propanediol utilization protein,NP_460992.1
STM2048,pduM,2124430,2124922,492,164,+,61.18,propanediol utilization protein,NP_460993.1
STM2049,pduN,2124925,2125201,276,92,+,61.23,propanediol utilization protein,NP_460994.1
STM2050,pduO,2125210,2126221,1011,337,+,61.42,propanediol utilization B12 related protein,NP_460995.1
STM2051,pduP,2126217,2127612,1395,465,+,58.64,propanediol utilization CoA-dependent propionaldehyde dehydrogenase,NP_460996.1
STM2052,pduQ,2127623,2128736,1113,371,+,60.38,propanediol utilization propanol dehydrogenase,NP_460997.1
STM2053,pduS,2128732,2130088,1356,452,+,61.43,propanediol utilization protein,NP_460998.1
STM2054,pduT,2130090,2130645,555,185,+,58.38,propanediol utilization protein,NP_460999.1
STM2055,pduU,2130644,2130995,351,117,+,55.56,propanediol utilization protein,NP_461000.1
STM2056,pduV,2130999,2131452,453,151,+,57.62,propanediol utilization protein,NP_461001.1
STM2057,pduW,2131436,2132651,1215,405,+,52.76,propanediol utilization propionate kinase,NP_461002.1
STM2058,pduX,2132708,2133611,903,301,+,55.81,propanediol utilization protein,NP_461003.1
STM2059,yeeX,2133644,2133980,336,112,-,46.73,putative cytoplasmic protein,NP_461004.1
STM2060,yeeA,2134224,2135283,1059,353,-,53.54,putative inner membrane protein,NP_461005.1
STM2061,sbmC,2135401,2135869,468,156,-,50.85,DNA gyrase inhibitor,NP_461006.1
STM2062,dacD,2136021,2137194,1173,391,-,52.86,DD-carboxypeptidase,NP_461007.1
STM2063,phsC,2137317,2138082,765,255,-,51.76,hydrogen sulfide production membrane anchoring protein,NP_461008.1
STM2064,phsB,2138078,2138657,579,193,-,54.23,hydrogen sulfide production iron-sulfur subunit,NP_461009.1
STM2065,phsA,2138671,2140948,2277,759,-,55.47,hydrogen sulfide production membrane anchoring protein,NP_461010.1
STM2066,sopA,2141566,2143915,2349,783,+,47.42,secreted effector protein of Salmonella,NP_461011.1
STM2067,sbcB,2144257,2145688,1431,477,+,54.44,exonuclease I,NP_461012.1
STM2068,yeeF,2145823,2147188,1365,455,-,53.63,putative APC family amino acid transport protein,NP_461013.1
STM2069,yeeY,2147467,2148382,915,305,-,52.57,putative LysR family transcriptional regulator,NP_461014.1
STM2070,yeeZ,2148427,2149252,825,275,-,57.09,putative dehydratase,NP_461015.1
STM2071,hisG,2149611,2150511,900,300,+,55.33,ATP phosphoribosyltransferase,NP_461016.1
STM2072,hisD,2150613,2151918,1305,435,+,58.54,histidinal dehydrogenase,NP_461017.1
STM2073,hisC,2151914,2152994,1080,360,+,55.83,histidinol phosphate aminotransferase,NP_461018.1
STM2074,hisB,2152990,2154058,1068,356,+,52.15,histidinol-phosphatase,NP_461019.1
STM2075,hisH,2154054,2154648,594,198,+,57.07,glutamine amidotransferase,NP_461020.3
STM2076,hisA,2154647,2155385,738,246,+,58.4,N-(5'-phospho-L-ribosyl-formimino)-5-amino-1- (5'-phosphoribosyl)-4-imidazolecarboxamide isomerase,NP_461021.1
STM2077,hisF,2155366,2156143,777,259,+,55.34,imidazole glycerol phosphate synthase,NP_461022.1
STM2078,hisI,2156136,2156748,612,204,+,53.1,phosphoribosyl-AMP cyclohydrolase,NP_461023.1
STM2079,wzzB,2156828,2157812,984,328,-,50.41,regulator of length of O-antigen component of lipopolysaccharide chains,NP_461024.1
STM2080,udg,2157954,2159121,1167,389,-,44.04,UDP-glucose/GDP-mannose dehydrogenase,NP_461025.1
STM2081,gnd,2159357,2160764,1407,469,-,52.17,gluconate-6-phosphate dehydrogenase,NP_461026.1
STM2082,rfbP,2160927,2162358,1431,477,-,37.11,O-antigen transfer protein,NP_461027.1
STM2083,rfbK,2162429,2163863,1434,478,-,40.86,phosphomannomutase,NP_461028.1
STM2084,rfbM,2163849,2165289,1440,480,-,40.28,mannose-1-phosphate guanylyltransferase,NP_461029.1
STM2085,rfbN,2165289,2166234,945,315,-,37.46,rhamnosyl transferase,NP_461030.1
STM2086,rfbU,2166234,2167296,1062,354,-,33.52,mannosyl transferase,NP_461031.1
STM2087,rfbV,2167615,2168617,1002,334,-,32.34,abequosyltransferase,NP_461032.1
STM2088,rfbX,2168621,2169914,1293,431,-,31.01,putative O-antigen transferase,NP_461033.1
STM2089,rfbJ,2169995,2170895,900,300,-,32.0,CDP-abequose synthase,NP_461034.1
STM2090,rfbH,2170922,2172236,1314,438,-,44.52,CDP-6deoxy-D-xylo-4-hexulose-3-dehydrase,NP_461035.1
STM2091,rfbG,2172262,2173342,1080,360,-,43.61,"CDP-glucose 4,6-dehydratase",NP_461036.1
STM2092,rfbF,2173346,2174120,774,258,-,43.54,glucose-1-phosphate cytidylyltransferase,NP_461037.1
STM2093,rfbI,2174116,2175109,993,331,-,40.48,"CDP-6-deoxy-delta3,4-glucoseen reductase",NP_461038.1
STM2094,rfbC,2175114,2175666,552,184,-,40.22,"dTDP-4,deoxyrhamnose 3,5 epimerase",NP_461039.1
STM2095,rfbA,2175666,2176545,879,293,-,45.62,dTDP-glucose pyrophosphorylase,NP_461040.1
STM2096,rfbD,2176592,2177492,900,300,-,50.33,TDP-rhamnose synthetase,NP_461041.1
STM2097,rfbB,2177491,2178577,1086,362,-,44.01,"dTDP-glucose 4,6 dehydratase",NP_461042.1
STM2098,galF,2178953,2179847,894,298,-,51.79,UDP-glucose pyrophosphorylase,NP_461043.1
STM2099,wcaM,2180024,2181428,1404,468,-,51.21,putative colanic acid biosynthesis protein,NP_461044.1
STM2100,wcaL,2181438,2182659,1221,407,-,56.18,putative glycosyl transferase,NP_461045.1
STM2101,wcaK,2182655,2183936,1281,427,-,53.24,putative galactokinase,NP_461046.1
STM2102,wzxC,2183957,2185436,1479,493,-,51.72,putative export protein,NP_461047.1
STM2103,wcaJ,2185568,2186963,1395,465,-,53.19,glucose-1-phosphate transferase,NP_461048.1
STM2104,cpsG,2187016,2188387,1371,457,-,61.71,phosphomannomutase,NP_461049.1
STM2105,manC,2188497,2189940,1443,481,-,60.43,mannose-1-phosphate,NP_461050.3
STM2106,wcaI,2189936,2191160,1224,408,-,57.76,putative glycosyl transferase,NP_461051.1
STM2107,wcaH,2191361,2191661,300,100,-,61.33,GDP-mannose mannosyl hydrolase,NP_461052.4
STM2108,wcaG,2191632,2192598,966,322,-,59.83,bifunctional GDP fucose synthetase,NP_461053.1
STM2109,gmd,2192600,2193722,1122,374,-,56.6,GDP-D-mannose dehydratase,NP_461054.1
STM2110,wcaF,2193745,2194300,555,185,-,50.81,putative acyltransferase,NP_461055.1
STM2111,wcaE,2194315,2195062,747,249,-,48.73,putative transferase,NP_461056.1
STM2112,wcaD,2195074,2196289,1215,405,-,43.29,putative colanic acid polymerase,NP_461057.1
STM2113,wcaC,2196263,2197481,1218,406,-,55.5,putative glycosyl transferase,NP_461058.1
STM2114,wcaB,2197477,2197966,489,163,-,56.03,putative acyl transferase,NP_461059.1
STM2115,wcaA,2197968,2198811,843,281,-,50.53,putative glycosyl transferase,NP_461060.1
STM2116,wzc,2198897,2201057,2160,720,-,54.12,putative tyrosine-protein kinase,NP_461061.1
STM2117,wzb,2201053,2201503,450,150,-,57.11,putative protein-tyrosine-phosphatase,NP_461062.1
STM2118,wza,2201508,2202648,1140,380,-,53.6,putative polysaccharide export protein,NP_461063.1
STM2119,yegH,2203322,2204903,1581,527,+,54.14,putative inner membrane protein,NP_461064.1
STM2120,asmA,2204988,2206845,1857,619,-,55.47,suppressor of ompF assembly mutants,NP_461065.1
STM2121,dcd,2206883,2207465,582,194,-,59.79,dUTPase,NP_461066.1
STM2122,udk,2207555,2208197,642,214,-,46.88,uridine/cytidine kinase,NP_461067.1
STM2123,yegE,2208527,2211518,2991,997,+,53.93,putative PAS/PAC domain protein,NP_461068.1
STM2124,alkA,2211485,2212355,870,290,-,61.49,3-methyl-adenine DNA glycosylase II,NP_461069.1
STM2125,yegD,2212488,2213841,1353,451,+,59.72,putative heat shock protein (Hsp70/DnaK),NP_461070.1
STM2126,,2214281,2215523,1242,414,+,58.05,putative HlyD family secretion protein,NP_461071.1
STM2127,yegN,2215522,2218645,3123,1041,+,58.18,putative outer membrane receptor,NP_461072.1
STM2128,yegO,2218645,2221726,3081,1027,+,56.51,putative resistance protein,NP_461073.1
STM2129,yegB,2221722,2223135,1413,471,+,54.49,putative MFS family transport protein,NP_461074.1
STM2130,baeS,2223134,2224538,1404,468,+,56.62,sensory kinase in two-component regulatoyr system wtih BaeR,NP_461075.1
STM2131,baeR,2224534,2225257,723,241,+,53.8,response regulator in two-component regulatory system with BaeS,NP_461076.1
STM2133,,2225843,2226728,885,295,+,50.06,putative cytoplasmic protein,NP_461077.1
STM2134,,2226727,2227444,717,239,+,57.32,putative inner membrane protein,NP_461078.1
STM2135,,2227454,2229566,2112,704,+,53.41,putative inner membrane protein,NP_461079.1
STM2136,yegQ,2229681,2231043,1362,454,+,54.48,putative protease,NP_461080.1
STM2137,,2231493,2232540,1047,349,+,37.15,putative cytoplasmic protein,NP_461081.1
STM2138,,2232575,2232992,417,139,-,32.37,putative cytoplasmic protein,NP_461082.1
STM2139,,2233113,2233449,336,112,-,50.6,putative inner membrane protein,NP_461083.1
STM2140,yegS,2234010,2234910,900,300,+,54.89,putative diacylglycerol kinase catalytic domain containing protein,NP_461084.1
STM2141,fbaB,2234962,2236015,1053,351,-,52.99,3-oxoacyl-[acyl-carrier-protein] synthase I,NP_461085.1
STM2142,yegT,2236268,2237540,1272,424,+,51.65,putative MFS family transport protein,NP_461086.1
STM2143,yegU,2237536,2238541,1005,335,+,58.51,putative glycohydrolase,NP_461087.1
STM2144,yegV,2238537,2239503,966,322,+,60.97,putative sugar kinase,NP_461088.1
STM2145,yegW,2239476,2240223,747,249,-,53.01,putative gntR family regulatory protein,NP_461089.1
STM2146,thiD,2240258,2241059,801,267,-,60.55,hydroxy-methylpyrimidine kinase (HMP kinase),NP_461090.1
STM2147,thiM,2241045,2241843,798,266,-,61.03,hydoxyethylthiazole kinase (THZ kinase),NP_461091.1
STM2148,,2242252,2242567,315,105,+,47.62,putative periplasmic protein,NP_461092.1
STM2149,stcD,2242829,2243837,1008,336,-,41.27,putative outer membrane lipoprotein,NP_461093.1
STM2150,stcC,2243852,2246342,2490,830,-,45.78,putative outer membrane protein,NP_461094.1
STM2151,stcB,2246355,2247039,684,228,-,40.2,putative periplasmic chaperone protein,NP_461095.1
STM2152,stcA,2247094,2247625,531,177,-,42.56,putative fimbrial-like protein,NP_461096.1
STM2153,yehE,2247903,2248185,282,94,-,48.23,putative outer membrane protein,NP_461097.1
STM2154,mrp,2248462,2249572,1110,370,-,56.13,putative ATP-binding protein,NP_461098.1
STM2155,metG,2249736,2251770,2034,678,+,54.77,methionine tRNA synthetase,NP_461099.1
STM2156,yehR,2252010,2252469,459,153,+,43.57,putative lipoprotein,NP_461100.1
STM2156A,,2252640,2253171,531,177,+,40.68,putative 16.9 kd lipoprotein precursor,NP_461101.1
STM2157,yehS,2253227,2253695,468,156,-,50.64,putative cytoplasmic protein,NP_461102.1
STM2158,yehT,2253741,2254461,720,240,-,50.69,putative regulator,NP_461103.1
STM2159,yehU,2254457,2256143,1686,562,-,52.91,putative sensor/kinase in regulatory system,NP_461104.1
