locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
HRS04_RS12245,tmaR,2486282,2486612,330,110,-,47.58,DUF496 family protein,WP_000450409.1
HRS04_RS12250,yeeA,2486783,2487842,1059,353,-,50.71,FUSC family protein,WP_001200892.1
HRS04_RS12255,sbmC,2488039,2488513,474,158,-,46.84,DNA gyrase inhibitor SbmC,WP_001105384.1
HRS04_RS12260,dacD,2488630,2489797,1167,389,-,49.1,serine-type D-Ala-D-Ala carboxypeptidase DacD,
HRS04_RS12265,sbcB,2490005,2491433,1428,476,+,49.65,exodeoxyribonuclease I,WP_073849938.1
HRS04_RS12270,tsuB,2491475,2491703,228,76,-,51.32,thiosulfate utilization sulfurtransferase TsuB/YeeD,WP_000985273.1
HRS04_RS12275,tsuA,2491716,2492775,1059,353,-,50.61,thiosulfate utilization transporter TsuA/YeeE,WP_000492324.1
HRS04_RS12280,plaP,2492953,2494312,1359,453,-,52.47,putrescine/proton symporter PlaP,WP_000019197.1
HRS04_RS12285,yoeI,2494301,2494364,63,21,-,44.44,membrane protein YoeI,WP_010723108.1
HRS04_RS12290,yeeY,2494578,2495508,930,310,-,50.75,LysR substrate-binding domain-containing protein,WP_087760827.1
HRS04_RS12295,yeeZ,2495553,2496378,825,275,-,52.0,SDR family oxidoreductase,WP_000754762.1
HRS04_RS12300,yoeB,2496460,2496715,255,85,-,43.92,type II toxin-antitoxin system mRNA interferase toxin YoeB,WP_000767829.1
HRS04_RS12305,yefM,2496711,2496963,252,84,-,47.62,YoeB-YefM toxin-antitoxin system antitoxin YefM,WP_001259255.1
HRS04_RS12310,hisL,2497245,2497296,51,17,+,43.14,his operon leader peptide,WP_001364200.1
HRS04_RS12315,hisG,2497441,2498341,900,300,+,53.67,ATP phosphoribosyltransferase,WP_000131782.1
HRS04_RS12320,hisD,2498346,2499645,1299,433,+,57.2,histidinol dehydrogenase,WP_087760826.1
HRS04_RS12325,hisC,2499647,2500718,1071,357,+,55.93,histidinol-phosphate transaminase,WP_000108941.1
HRS04_RS12330,hisB,2500717,2501785,1068,356,+,54.03,bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB,WP_000080136.1
HRS04_RS12335,hisH,2501784,2502375,591,197,+,56.68,imidazole glycerol phosphate synthase subunit HisH,WP_001103560.1
HRS04_RS12340,hisA,2502374,2503112,738,246,+,56.1,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase,WP_000586449.1
HRS04_RS12345,hisF,2503093,2503870,777,259,+,51.61,imidazole glycerol phosphate synthase subunit HisF,WP_000880176.1
HRS04_RS12350,hisIE,2503863,2504472,609,203,+,52.87,bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE,WP_000954831.1
HRS04_RS12355,wbdC,2504510,2505428,918,306,-,54.25,"N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans, octacis-undecaprenol 3-alpha-mannosyltransferase WbdC",
HRS04_RS12360,,2505475,2506173,698,232,+,53.79,IS1-like element IS1A family transposase,WP_235245259.1
HRS04_RS12365,ugd,2506442,2507609,1167,389,-,50.56,UDP-glucose 6-dehydrogenase,WP_042047343.1
HRS04_RS12370,rfbC,2507790,2508345,555,185,-,54.41,"dTDP-4-dehydrorhamnose 3,5-epimerase",WP_023297948.1
HRS04_RS12375,rfbD,2508359,2509250,891,297,-,62.18,dTDP-4-dehydrorhamnose reductase,WP_042047340.1
HRS04_RS12380,rfbA,2509281,2510151,870,290,-,57.47,glucose-1-phosphate thymidylyltransferase RfbA,WP_042047338.1
HRS04_RS12385,rfbB,2510177,2511242,1065,355,-,58.12,"dTDP-glucose 4,6-dehydratase",WP_032736000.1
HRS04_RS12390,gndA,2511463,2512870,1407,469,-,51.81,NADP-dependent phosphogluconate dehydrogenase,WP_042047335.1
HRS04_RS12395,,2513032,2514469,1437,479,-,31.73,lipopolysaccharide biosynthesis protein,WP_039104131.1
HRS04_RS12400,,2514548,2515379,831,277,-,29.96,glycosyltransferase,WP_042047333.1
HRS04_RS12405,,2515371,2516352,981,327,-,30.48,glycosyltransferase family 61 protein,WP_162596378.1
HRS04_RS12410,,2516522,2517752,1230,410,-,30.16,EpsG family protein,WP_039104134.1
HRS04_RS12415,,2517792,2518074,282,94,-,31.56,hypothetical protein,WP_223350488.1
HRS04_RS12420,,2518170,2518677,507,169,-,34.71,glycosyltransferase family 2 protein,
HRS04_RS12425,,2518697,2520110,1413,471,-,33.83,right-handed parallel beta-helix repeat-containing protein,WP_014343310.1
HRS04_RS12430,,2520147,2521212,1065,355,-,32.58,glycosyltransferase family 4 protein,WP_123836743.1
HRS04_RS12435,,2521336,2522248,912,304,-,36.4,glycosyltransferase family 2 protein,WP_042047324.1
HRS04_RS12440,wbaP,2522281,2523718,1437,479,-,36.19,undecaprenyl-phosphate galactose phosphotransferase WbaP,
HRS04_RS12445,,2523804,2525961,2157,719,-,36.72,polysaccharide biosynthesis tyrosine autokinase,WP_042047320.1
HRS04_RS12450,,2525977,2526412,435,145,-,38.39,arsenate reductase/protein-tyrosine-phosphatase family protein,WP_042047318.1
HRS04_RS12455,,2526411,2527551,1140,380,-,42.98,polysaccharide export protein,WP_042047317.1
HRS04_RS12460,,2527696,2529130,1434,478,-,54.53,capsule assembly Wzi family protein,WP_042047315.1
HRS04_RS12465,,2529416,2529544,128,42,+,51.56,hypothetical protein,
HRS04_RS12470,,2530090,2530720,630,210,-,57.78,phosphatase PAP2 family protein,WP_032082730.1
HRS04_RS12475,galF,2531113,2532004,891,297,-,57.46,GalU regulator GalF,WP_024188874.1
HRS04_RS12480,,2532756,2533791,1035,345,+,49.86,integrase core domain-containing protein,
HRS04_RS12485,yegH,2533863,2535447,1584,528,+,53.16,TerC family protein,WP_024188875.1
HRS04_RS12490,asmA,2535898,2537752,1854,618,-,52.27,outer membrane assembly protein AsmA,WP_042047313.1
HRS04_RS12495,dcd,2537773,2538355,582,194,-,60.31,dCTP deaminase,WP_001234767.1
HRS04_RS12500,udk,2538446,2539088,642,214,-,48.44,uridine kinase,WP_001295424.1
HRS04_RS12505,dgcE,2539405,2542722,3317,1105,+,52.07,diguanylate cyclase,
HRS04_RS12510,alkA,2542759,2543617,858,286,-,55.48,DNA-3-methyladenine glycosylase 2,WP_000288350.1
HRS04_RS12515,yegD,2543750,2545103,1353,451,+,55.88,molecular chaperone,WP_069067617.1
HRS04_RS12520,yegI,2545115,2547058,1943,647,-,51.67,protein kinase YegI,
HRS04_RS12525,pphC,2547054,2547816,762,254,-,51.31,protein-serine/threonine phosphatase PphC,WP_000119087.1
HRS04_RS12530,yegL,2547812,2548472,660,220,-,51.82,vWA domain-containing protein,WP_000003158.1
HRS04_RS12535,ibsA,2548693,2548753,60,20,-,40.0,type I toxin-antitoxin system toxin IbsA,WP_010723109.1
HRS04_RS12540,,2549025,2549082,57,19,-,42.11,type I toxin-antitoxin system Ibs family toxin,WP_100249772.1
HRS04_RS12545,,2549353,2549410,57,19,-,43.86,type I toxin-antitoxin system Ibs family toxin,WP_012767741.1
HRS04_RS12550,,2549681,2549738,57,19,-,42.11,type I toxin-antitoxin system Ibs family toxin,WP_100249771.1
HRS04_RS12555,mdtA,2550016,2551264,1248,416,+,54.81,multidrug efflux RND transporter subunit MdtA,WP_023149622.1
HRS04_RS12560,mdtB,2551263,2554386,3123,1041,+,56.77,multidrug efflux RND transporter permease subunit MdtB,WP_001197875.1
HRS04_RS12565,mdtC,2554386,2557464,3078,1026,+,56.24,multidrug efflux RND transporter permease subunit MdtC,WP_023149621.1
HRS04_RS12570,mdtD,2557464,2558880,1416,472,+,55.65,MFS transporter,WP_000130844.1
HRS04_RS12575,baeS,2558876,2560280,1404,468,+,53.63,envelope stress sensor histidine kinase BaeS,WP_087760824.1
HRS04_RS12580,baeR,2560276,2560999,723,241,+,54.08,envelope stress response regulator BaeR,WP_000137873.1
HRS04_RS12585,yegP,2561189,2561522,333,111,+,48.35,YegP family protein,WP_000929408.1
HRS04_RS12590,,2561730,2562027,297,99,+,48.48,type II toxin-antitoxin system ParD family antitoxin,WP_001307279.1
HRS04_RS12595,,2562028,2562325,297,99,+,42.42,type II toxin-antitoxin system RelE/ParE family toxin,WP_001220181.1
HRS04_RS12600,trhP,2562427,2563789,1362,454,+,54.04,prephenate-dependent tRNA uridine(34) hydroxylase TrhP,WP_000476011.1
HRS04_RS12605,yegR,2564119,2564437,318,106,-,36.16,protein YegR,WP_001565686.1
HRS04_RS12610,yegS,2564842,2565742,900,300,+,49.67,lipid kinase YegS,WP_176486922.1
HRS04_RS12615,,2565823,2566597,774,258,-,46.64,DeoR/GlpR family DNA-binding transcription regulator,WP_001295426.1
HRS04_RS12620,gatD,2566702,2567743,1041,347,-,48.41,galactitol-1-phosphate 5-dehydrogenase,WP_000844220.1
HRS04_RS12625,,2567790,2569146,1356,452,-,51.11,PTS galactitol transporter subunit IIC,WP_023149620.1
HRS04_RS12630,gatB,2569149,2569434,285,95,-,41.75,PTS galactitol transporter subunit IIB,WP_023149619.1
HRS04_RS12635,gatA,2569464,2569917,453,151,-,42.16,PTS galactitol transporter subunit IIA,WP_023149618.1
HRS04_RS12640,gatZ,2569926,2571189,1263,421,-,49.01,tagatose-bisphosphate aldolase subunit GatZ,WP_023149617.1
HRS04_RS12645,gatY,2571217,2572072,855,285,-,52.28,tagatose-bisphosphate aldolase subunit GatY,WP_087760844.1
HRS04_RS12650,fbaB,2572390,2573443,1053,351,-,51.28,class I fructose-bisphosphate aldolase,WP_000129551.1
HRS04_RS12655,yegT,2573699,2574977,1278,426,+,50.08,nucleoside permease,WP_000858485.1
HRS04_RS12660,yegU,2574973,2575978,1005,335,+,55.92,ADP-ribosylglycohydrolase family protein,WP_000846245.1
HRS04_RS12665,yegV,2575974,2576940,966,322,+,56.94,carbohydrate kinase family protein,WP_000011997.1
HRS04_RS12670,yegW,2576913,2577660,747,249,-,51.27,GntR family transcriptional regulator,WP_000434038.1
HRS04_RS12675,yegX,2577711,2578530,819,273,-,47.99,glycoside hydrolase family 25 protein,WP_001351455.1
HRS04_RS12680,thiD,2578594,2579395,801,267,-,54.56,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,WP_000822285.1
HRS04_RS12685,thiM,2579391,2580180,789,263,-,54.37,hydroxyethylthiazole kinase,WP_001195630.1
HRS04_RS12690,rcnR,2580402,2580675,273,91,-,47.62,Ni(II)/Co(II)-binding transcriptional repressor RcnR,WP_000019944.1
HRS04_RS12695,rcnA,2580795,2581632,837,279,+,52.09,nickel/cobalt efflux protein RcnA,WP_000134590.1
HRS04_RS12700,rcnB,2581853,2582192,339,113,+,50.15,Ni(II)/Co(II) efflux transporter accessory subunit RcnB,WP_000153067.1
HRS04_RS12705,yehA,2582273,2583308,1035,345,-,38.36,putative fimbrial-like adhesin protein,WP_001581879.1
HRS04_RS12710,yehB,2583323,2585804,2481,827,-,45.43,fimbrial biogenesis outer membrane usher protein,WP_000945435.1
HRS04_RS12715,yehC,2585819,2586494,675,225,-,38.81,fimbria/pilus periplasmic chaperone,WP_001581880.1
HRS04_RS12720,yehD,2586573,2587116,543,181,-,40.52,fimbrial protein,WP_000830468.1
HRS04_RS12725,yehE,2587408,2587690,282,94,-,43.97,YehE family protein,WP_001324851.1
HRS04_RS12730,apbC,2587952,2589062,1110,370,-,53.78,iron-sulfur cluster carrier protein ApbC,WP_001005448.1
HRS04_RS12735,metG,2589193,2591227,2034,678,+,53.05,methionine--tRNA ligase,WP_001350533.1
HRS04_RS12740,,2591367,2592084,717,239,+,47.28,WGR domain-containing protein,
HRS04_RS12745,,2592075,2592773,698,232,-,54.08,IS1-like element IS1A family transposase,WP_103215986.1
HRS04_RS12750,yehR,2592814,2593285,471,157,+,42.68,YehR family lipoprotein,WP_000741419.1
HRS04_RS12755,yehS,2593324,2593795,471,157,-,49.26,YehS family protein,WP_000950409.1
HRS04_RS12760,btsR,2593841,2594561,720,240,-,49.03,two-component system response regulator BtsR,WP_000598641.1
HRS04_RS12765,btsS,2594557,2596243,1686,562,-,50.59,two-component regulatory system sensor histidine kinase BtsS,WP_001295431.1
HRS04_RS12770,mlrA,2596464,2597196,732,244,+,52.87,HTH-type transcriptional regulator MlrA,WP_001240401.1
HRS04_RS12775,yohO,2597255,2597363,108,36,+,49.07,protein YohO,WP_001216963.1
HRS04_RS12780,yehW,2597343,2598075,732,244,-,57.51,glycine betaine ABC transporter permease YehW,WP_000783120.1
HRS04_RS12785,yehX,2598079,2599006,927,309,-,55.12,glycine betaine ABC transporter ATP binding protein YehX,WP_000569315.1
HRS04_RS12790,yehY,2598998,2600156,1158,386,-,57.43,glycine betaine ABC transporter permease YehY,WP_000220837.1
HRS04_RS12795,osmF,2600162,2601080,918,306,-,54.03,glycine betaine ABC transporter substrate-binding protein OsmF,WP_001130308.1
HRS04_RS12800,bglX,2601290,2603588,2298,766,-,54.22,beta-glucosidase BglX,WP_000871504.1
HRS04_RS12805,dld,2603783,2605499,1716,572,+,52.21,D-lactate dehydrogenase,WP_000097403.1
HRS04_RS12810,pbpG,2605536,2606469,933,311,-,50.7,D-alanyl-D-alanine endopeptidase,WP_001319943.1
HRS04_RS12815,yohC,2606642,2607230,588,196,-,53.57,Yip1 family protein,WP_001295454.1
HRS04_RS12820,yohD,2607399,2607978,579,193,+,54.4,DedA family protein,WP_001296821.1
HRS04_RS12825,yohF,2608107,2608869,762,254,-,55.12,SDR family oxidoreductase,WP_000079538.1
HRS04_RS12830,mdtQ,2608921,2610358,1437,479,-,55.05,multidrug resistance outer membrane protein MdtQ,WP_001078139.1
HRS04_RS12835,yohP,2610581,2610665,84,28,+,34.52,small membrane protein YohP,WP_000691708.1
HRS04_RS12840,dusC,2611037,2611985,948,316,-,54.22,tRNA dihydrouridine(16) synthase DusC,WP_001264861.1
HRS04_RS12845,yohJ,2612223,2612622,399,133,+,49.37,CidA/LrgA family protein,WP_001295452.1
HRS04_RS12850,yohK,2612618,2613314,696,232,+,53.3,CidB/LrgB family autolysis modulator,WP_000968208.1
HRS04_RS12855,cdd,2613443,2614328,885,295,+,54.69,cytidine deaminase,WP_000553555.1
HRS04_RS12860,sanA,2614477,2615197,720,240,+,47.78,outer membrane permeability protein SanA,WP_000920064.1
HRS04_RS12865,yeiS,2615199,2615439,240,80,+,42.92,DUF2542 family protein,WP_000383096.1
HRS04_RS12870,preT,2615632,2616871,1239,413,+,51.41,NAD-dependent dihydropyrimidine dehydrogenase subunit PreT,WP_001136386.1
HRS04_RS12875,preA,2616864,2618100,1236,412,+,51.05,NAD-dependent dihydropyrimidine dehydrogenase subunit PreA,WP_000956071.1
HRS04_RS12880,mglC,2618342,2619353,1011,337,-,50.25,galactose/methyl galactoside ABC transporter permease MglC,WP_001275118.1
HRS04_RS12885,mglA,2619368,2620889,1521,507,-,45.36,galactose/methyl galactoside ABC transporter ATP-binding protein MglA,WP_000255039.1
HRS04_RS12890,mglB,2620949,2621948,999,333,-,51.05,galactose/glucose ABC transporter substrate-binding protein MglB,WP_001036964.1
HRS04_RS12895,galS,2622227,2623268,1041,347,-,52.45,HTH-type transcriptional regulator GalS,WP_000628648.1
HRS04_RS12900,yeiB,2623409,2624567,1158,386,-,54.4,DUF418 domain-containing protein YeiB,WP_000440926.1
HRS04_RS12905,folE,2624583,2625252,669,223,-,51.27,GTP cyclohydrolase I FolE,WP_001139613.1
HRS04_RS12910,yeiG,2625509,2626346,837,279,+,54.48,S-formylglutathione hydrolase,WP_000425438.1
HRS04_RS12915,cirA,2626377,2628369,1992,664,-,52.76,catecholate siderophore receptor CirA,WP_000489247.1
HRS04_RS12920,lysP,2628662,2630132,1470,490,-,53.47,lysine-specific permease,WP_000253273.1
HRS04_RS12925,yieE,2630336,2631218,882,294,-,53.74,DNA-binding transcriptional regulator YeiE,WP_000548294.1
HRS04_RS12930,yeiH,2631316,2632366,1050,350,+,53.05,YeiH family protein,WP_000182053.1
HRS04_RS12935,nfo,2632439,2633297,858,286,+,52.45,deoxyribonuclease IV,WP_000873894.1
HRS04_RS12940,yeiI,2633299,2634388,1089,363,+,51.79,sugar kinase,WP_001065016.1
HRS04_RS12945,nupX,2634494,2635745,1251,417,-,50.36,NupC/NupG family nucleoside CNT transporter,WP_000382968.1
HRS04_RS12950,rihB,2635844,2636786,942,314,-,52.02,ribosylpyrimidine nucleosidase,WP_000415429.1
HRS04_RS12955,yeiL,2636915,2637614,699,233,+,44.21,transcriptional regulator YeiL,WP_000658585.1
HRS04_RS12960,psuT,2637684,2638935,1251,417,-,51.08,NupC/NupG family nucleoside CNT transporter,WP_000353878.1
HRS04_RS12965,psuG,2639028,2639967,939,313,-,49.84,pseudouridine-5'-phosphate glycosidase,WP_001292454.1
HRS04_RS12970,psuK,2639954,2640896,942,314,-,46.92,pseudouridine kinase,WP_001208118.1
HRS04_RS12975,fruA,2641318,2643010,1692,564,-,55.73,PTS fructose transporter subunit IIBC,WP_000854447.1
HRS04_RS12980,fruK,2643026,2643965,939,313,-,53.46,1-phosphofructokinase,WP_000091263.1
HRS04_RS12985,fruB,2643964,2645095,1131,377,-,55.53,fused PTS fructose transporter subunit IIA/HPr protein,WP_000487246.1
HRS04_RS12990,setB,2645462,2646644,1182,394,+,52.96,sugar efflux transporter SetB,WP_000551969.1
HRS04_RS12995,yeiW,2646640,2646895,255,85,-,55.69,YkgJ family cysteine cluster protein,WP_000389030.1
HRS04_RS13000,yeiP,2647049,2647622,573,191,+,49.91,elongation factor P-like protein YeiP,WP_001136827.1
HRS04_RS13005,yeiQ,2647844,2649311,1467,489,+,52.01,mannitol dehydrogenase family protein,WP_001091940.1
HRS04_RS13010,yeiR,2649428,2650415,987,329,+,54.51,zinc-binding GTPase YeiR,WP_000198828.1
HRS04_RS13015,lpxT,2650453,2651167,714,238,+,44.12,Kdo(2)-lipid A phosphotransferase,WP_000594599.1
HRS04_RS13020,mepS,2651579,2652146,567,189,+,46.74,bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase,WP_000241011.1
HRS04_RS13025,pdeN,2652326,2653883,1557,519,+,50.55,cyclic di-GMP phosphodiesterase,WP_000470594.1
HRS04_RS13030,yejA,2653964,2655779,1815,605,+,50.74,extracellular solute-binding protein,WP_001298777.1
HRS04_RS13035,yejB,2655779,2656874,1095,365,+,51.32,microcin C ABC transporter permease YejB,WP_074501712.1
HRS04_RS13040,yejE,2656873,2657899,1026,342,+,52.83,ABC transporter permease,WP_000088916.1
HRS04_RS13045,yejF,2657900,2659490,1590,530,+,51.38,microcin C ABC transporter ATP-binding protein YejF,WP_000194940.1
HRS04_RS13050,yejG,2659493,2659838,345,115,-,48.7,YejG family protein,WP_000202798.1
HRS04_RS13055,bcr,2660171,2661362,1191,397,-,53.48,multidrug efflux MFS transporter Bcr,WP_000213360.1
HRS04_RS13060,rsuA,2661389,2662085,696,232,-,52.87,16S rRNA pseudouridine(516) synthase RsuA,WP_001234850.1
HRS04_RS13065,radD,2662233,2663994,1761,587,+,52.92,DEAD/DEAH box helicase,WP_074501713.1
HRS04_RS13070,rplY,2664118,2664403,285,95,+,50.53,50S ribosomal protein L25,WP_000494183.1
HRS04_RS13075,yejK,2664541,2665549,1008,336,-,52.48,nucleoid-associated protein YejK,WP_000050789.1
HRS04_RS13080,yejL,2665730,2665958,228,76,+,50.0,YejL family protein,WP_001135667.1
HRS04_RS13085,yejM,2665977,2667738,1761,587,+,52.36,LPS biosynthesis-modulating metalloenzyme YejM,WP_000256200.1
HRS04_RS13095,yejO,2667992,2670584,2592,864,-,48.57,autotransporter YejO,
HRS04_RS13100,narP,2670903,2671551,648,216,+,52.31,nitrate/nitrite response regulator protein NarP,WP_073461644.1
HRS04_RS13105,ccmH,2671585,2672638,1053,351,-,54.61,cytochrome c-type biogenesis thiol:disulfide oxidoreductase CcmH,WP_001211575.1
HRS04_RS13110,dsbE,2672634,2673192,558,186,-,54.66,thiol:disulfide interchange protein DsbE,WP_000824439.1
HRS04_RS13115,ccmF,2673188,2675132,1944,648,-,57.05,cytochrome c-type biogenesis heme lyase CcmF,WP_000982453.1
HRS04_RS13120,ccmE,2675128,2675608,480,160,-,52.5,cytochrome c maturation protein CcmE,WP_001026418.1
HRS04_RS13125,ccmD,2675604,2675814,210,70,-,57.14,heme exporter protein CcmD,WP_000186540.1
HRS04_RS13130,ccmC,2675810,2676548,738,246,-,55.56,heme exporter protein CcmC,WP_001295447.1
HRS04_RS13135,ccmB,2676589,2677252,663,221,-,55.81,heme exporter protein CcmB,WP_000971730.1
HRS04_RS13140,ccmA,2677248,2677872,624,208,-,56.25,cytochrome c biogenesis heme-transporting ATPase CcmA,WP_000525587.1
HRS04_RS13145,napC,2677884,2678487,603,201,-,51.58,cytochrome c-type protein NapC,WP_000528376.1
HRS04_RS13150,napB,2678496,2678946,450,150,-,56.0,nitrate reductase cytochrome c-type subunit,WP_000835174.1
HRS04_RS13155,napH,2678942,2679806,864,288,-,56.02,quinol dehydrogenase ferredoxin subunit NapH,WP_057107963.1
HRS04_RS13160,napG,2679792,2680488,696,232,-,59.48,ferredoxin-type protein NapG,WP_057107964.1
HRS04_RS13165,napA,2680494,2682981,2487,829,-,56.29,periplasmic nitrate reductase subunit alpha,WP_074501715.1
HRS04_RS13170,napD,2682977,2683241,264,88,-,54.55,chaperone NapD,WP_000557378.1
HRS04_RS13175,napF,2683230,2683725,495,165,-,54.55,ferredoxin-type protein NapF,WP_000686723.1
HRS04_RS13180,yojO,2683833,2683998,165,55,+,41.21,protein YojO,WP_001296837.1
HRS04_RS13185,eco,2684133,2684622,489,163,+,49.9,serine protease inhibitor ecotin,WP_000849214.1
HRS04_RS13190,mqo,2684770,2686417,1647,549,-,53.92,malate dehydrogenase (quinone),WP_000758074.1
HRS04_RS13195,yojI,2686634,2688278,1644,548,-,53.35,microcin J25 efflux ABC transporter YojI,WP_000422230.1
HRS04_RS13200,alkB,2688353,2689004,651,217,-,52.38,DNA oxidative demethylase AlkB,WP_000884953.1
HRS04_RS13205,ada,2689003,2690068,1065,355,-,56.9,bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada,WP_057108498.1
HRS04_RS13210,apbE,2690141,2691197,1056,352,-,53.31,FAD:protein FMN transferase ApbE,WP_000406082.1
HRS04_RS13215,ompC,2691308,2692439,1131,377,-,50.04,porin OmpC,WP_000865600.1
HRS04_RS13220,rcsD,2693177,2695850,2673,891,+,49.42,phosphotransferase RcsD,WP_073461641.1
HRS04_RS13225,rcsB,2695866,2696517,651,217,+,47.93,response regulator transcription factor RcsB,WP_001061917.1
HRS04_RS13230,rcsC,2696716,2699566,2850,950,-,50.88,two-component system sensor histidine kinase RcsC,WP_000876026.1
HRS04_RS13235,atoS,2699732,2701559,1827,609,+,48.6,two-component system sensor histidine kinase AtoS,WP_000559125.1
HRS04_RS13240,atoC,2701555,2702941,1386,462,+,48.77,acetoacetate metabolism transcriptional regulator AtoC,WP_094658570.1
HRS04_RS13245,atoD,2703136,2703799,663,221,+,53.85,acetate CoA-transferase subunit alpha,WP_000850540.1
HRS04_RS13250,atoA,2703798,2704449,651,217,+,53.76,acetate CoA-transferase subunit beta,WP_001374252.1
HRS04_RS13255,atoE,2704445,2705768,1323,441,+,53.06,TIGR00366 family protein,WP_000580275.1
HRS04_RS13260,atoB,2705798,2706983,1185,395,+,53.08,acetyl-CoA acetyltransferase,WP_000786548.1
HRS04_RS13265,yfaP,2707056,2707833,777,259,-,52.12,YfaP family protein,WP_001567753.1
HRS04_RS13270,yfaQ,2707837,2709487,1650,550,-,54.48,YfaQ family protein,WP_001104488.1
HRS04_RS13275,,2709487,2714002,4515,1505,-,53.84,alpha-2-macroglobulin family protein,WP_001684147.1
HRS04_RS13280,yfaT,2714025,2714649,624,208,-,51.44,DUF1175 domain-containing protein,WP_001295211.1
HRS04_RS13285,yfaA,2714645,2716334,1689,563,-,51.15,DUF2138 domain-containing protein,WP_000012305.1
HRS04_RS13290,gyrA,2716482,2719110,2628,876,-,53.84,DNA topoisomerase (ATP-hydrolyzing) subunit A,WP_001281225.1
HRS04_RS13295,ubiG,2719256,2719979,723,241,+,54.08,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,WP_000990756.1
HRS04_RS13300,yfaL,2720106,2723859,3753,1251,-,51.4,AIDA-I family autotransporter adhesin YfaL/EhaC,WP_001220074.1
HRS04_RS13305,ypaB,2724283,2724427,144,48,-,42.36,protein YpaB,WP_001753443.1
HRS04_RS13310,nrdA,2724554,2726840,2286,762,+,53.54,class 1a ribonucleoside-diphosphate reductase subunit alpha,WP_001075164.1
HRS04_RS13315,nrdB,2727073,2728204,1131,377,+,50.57,class Ia ribonucleoside-diphosphate reductase subunit beta,WP_000332037.1
HRS04_RS13320,yfaE,2728203,2728458,255,85,+,56.08,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE,WP_000135040.1
HRS04_RS13325,inaA,2728511,2729162,651,217,-,49.46,lipopolysaccharide kinase InaA,WP_000301049.1
HRS04_RS13330,,2729241,2729346,105,35,-,48.57,hypothetical protein,
HRS04_RS13335,,2729355,2729583,228,76,+,42.98,LysR family transcriptional regulator,
HRS04_RS13340,,2730048,2730828,780,260,+,33.08,hypothetical protein,
HRS04_RS13345,,2730834,2731532,698,232,-,54.08,IS1-like element IS1A family transposase,WP_094096600.1
HRS04_RS13350,,2731587,2731896,309,103,+,31.72,hypothetical protein,
HRS04_RS13355,glpQ,2732114,2733191,1077,359,-,45.87,glycerophosphodiester phosphodiesterase,WP_000768974.1
HRS04_RS13360,glpT,2733195,2734554,1359,453,-,52.54,glycerol-3-phosphate transporter,WP_000948732.1
HRS04_RS13365,glpA,2734826,2736455,1629,543,+,57.4,anaerobic glycerol-3-phosphate dehydrogenase subunit A,WP_094658806.1
HRS04_RS13370,glpB,2736444,2737704,1260,420,+,55.71,glycerol-3-phosphate dehydrogenase subunit GlpB,WP_001209908.1
HRS04_RS13375,glpC,2737700,2738891,1191,397,+,53.9,anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC,WP_001000370.1
HRS04_RS13380,rpnE,2739083,2739983,900,300,+,47.89,ISNCY family transposase,WP_001374259.1
HRS04_RS13385,,2739995,2740181,186,62,+,50.54,hypothetical protein,WP_000150333.1
HRS04_RS13390,yfaU,2740221,2741025,804,268,-,53.23,2-keto-3-deoxy-L-rhamnonate aldolase,WP_000992960.1
HRS04_RS13395,,2741042,2741816,774,258,-,53.75,MFS transporter,
HRS04_RS13400,,2741831,2742529,698,232,-,52.93,IS1 family transposase,WP_223216367.1
HRS04_RS13405,,2742584,2743109,525,175,-,52.76,MFS transporter,
HRS04_RS13410,rhmD,2743165,2744371,1206,402,-,52.16,L-rhamnonate dehydratase,WP_001374263.1
HRS04_RS13415,yfaX,2744385,2745168,783,261,-,50.96,IclR family transcriptional regulator,WP_001374261.1
HRS04_RS13420,yfaY,2745387,2746590,1203,401,-,54.03,nicotinamide mononucleotide deamidase-related protein YfaY,WP_000921625.1
HRS04_RS13425,yfaZ,2746689,2747232,543,181,-,53.41,YfaZ family outer membrane protein,WP_000717009.1
HRS04_RS13430,nudI,2747510,2747936,426,142,+,47.89,nucleoside triphosphatase NudI,WP_001249884.1
HRS04_RS13435,ais,2747974,2748577,603,201,-,42.45,lipopolysaccharide core heptose(II)-phosphate phosphatase Ais,WP_001742014.1
HRS04_RS13440,arnB,2748884,2750024,1140,380,+,51.75,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,WP_024176175.1
HRS04_RS13445,,2750027,2750357,330,110,+,46.97,glycosyltransferase,
