locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
ACBD56_RS16100,tkt,505163,507158,1995,665,+,53.38,transketolase,WP_044126502.1
ACBD56_RS16105,,507274,509629,2355,785,-,47.35,TonB-dependent receptor domain-containing protein,WP_462099815.1
ACBD56_RS16110,,509842,510355,513,171,+,51.66,RNA methyltransferase,WP_000213748.1
ACBD56_RS16115,,510966,513519,2553,851,+,40.03,AAA family ATPase,WP_462099807.1
ACBD56_RS16120,,513692,514733,1041,347,-,52.74,AbrB family transcriptional regulator,WP_316997038.1
ACBD56_RS16125,,514745,515717,972,324,-,50.82,D-2-hydroxyacid dehydrogenase family protein,WP_462099808.1
ACBD56_RS16130,,515732,516248,516,172,-,50.58,GNAT family N-acetyltransferase,WP_148532403.1
ACBD56_RS16135,,516280,516730,450,150,-,51.56,NUDIX hydrolase,WP_088131977.1
ACBD56_RS16140,,516769,517120,351,117,-,50.43,GlpM family protein,WP_000729333.1
ACBD56_RS16145,,517311,518037,726,242,+,53.31,tRNA (adenine(22)-N(1))-methyltransferase,WP_462099809.1
ACBD56_RS16150,,518046,518988,942,314,+,51.27,LysR family transcriptional regulator,WP_000645865.1
ACBD56_RS16155,,518984,519275,291,97,-,49.14,putative quinol monooxygenase,WP_000581563.1
ACBD56_RS16160,nfsB,519278,519932,654,218,-,49.69,oxygen-insensitive NAD(P)H nitroreductase,WP_001028480.1
ACBD56_RS16165,,520173,523332,3159,1053,-,51.5,efflux RND transporter permease subunit,WP_462099810.1
ACBD56_RS16170,,523333,524338,1005,335,-,52.44,efflux RND transporter periplasmic adaptor subunit,WP_000646062.1
ACBD56_RS16175,,524447,524906,459,153,-,47.93,YeeE/YedE family protein,WP_001037650.1
ACBD56_RS16180,,524916,525297,381,127,-,51.71,YeeE/YedE family protein,WP_462099811.1
ACBD56_RS16185,,525352,525670,318,106,-,47.17,ArsR/SmtB family transcription factor,WP_001114934.1
ACBD56_RS16190,,525824,526010,186,62,+,44.09,YgaP family membrane protein,WP_000151363.1
ACBD56_RS16195,,526075,527779,1704,568,+,50.65,FAD-dependent oxidoreductase,WP_000161807.1
ACBD56_RS16200,,527871,528252,381,127,-,45.14,VOC family protein,WP_114806595.1
ACBD56_RS16205,,528366,530109,1743,581,-,49.28,lysophospholipid acyltransferase family protein,WP_462099816.1
ACBD56_RS16210,,530108,530555,447,149,-,48.1,YHS domain-containing (seleno)protein,WP_000878533.1
ACBD56_RS16215,,530565,531312,747,249,-,50.2,NRDE family protein,WP_462099812.1
ACBD56_RS16220,,531311,531854,543,181,-,50.64,hypothetical protein,WP_002045188.1
ACBD56_RS16225,,531942,533079,1137,379,-,51.19,D-alanine--D-alanine ligase,WP_148553632.1
ACBD56_RS16230,,533075,533657,582,194,-,48.28,DedA family protein,WP_220285434.1
ACBD56_RS16235,,533928,534366,438,146,+,46.8,DUF3069 domain-containing protein,WP_462099813.1
ACBD56_RS16240,,534533,535973,1440,480,-,49.44,sucrose-specific PTS transporter subunit IIBC,WP_179878223.1
ACBD56_RS16245,,536273,537266,993,331,+,46.93,LacI family DNA-binding transcriptional regulator,WP_000157566.1
ACBD56_RS16250,,537341,538988,1647,549,+,50.76,glycoside hydrolase family 32 protein,WP_333757396.1
ACBD56_RS16255,,539109,540030,921,307,-,51.9,aminoimidazole riboside kinase,WP_179878225.1
ACBD56_RS16260,glpD,540427,541966,1539,513,+,48.21,glycerol-3-phosphate dehydrogenase,WP_000994112.1
ACBD56_RS16265,,542067,543630,1563,521,-,50.54,methyl-accepting chemotaxis protein,WP_001277444.1
ACBD56_RS16270,,543863,544478,615,205,-,48.62,OmpA family protein,WP_187386930.1
ACBD56_RS16275,,544699,545173,474,158,+,46.2,FKBP-type peptidyl-prolyl cis-trans isomerase,WP_000034756.1
ACBD56_RS16280,tnpA,545253,545691,438,146,-,38.81,IS200/IS605-like element IS1004 family transposase,WP_000503164.1
ACBD56_RS16285,,545877,546438,561,187,-,50.98,beta-phosphoglucomutase family hydrolase,WP_252944470.1
ACBD56_RS16290,,546662,548426,1764,588,+,46.66,methyl-accepting chemotaxis protein,WP_019827775.1
ACBD56_RS16295,dcuC,548817,550185,1368,456,+,49.12,anaerobic C4-dicarboxylate transporter DcuC,WP_462099668.1
ACBD56_RS16300,,550282,551653,1371,457,-,49.02,L-serine ammonia-lyase,WP_032476845.1
ACBD56_RS16305,,551663,553205,1542,514,-,42.22,sodium:solute symporter family protein,WP_462099669.1
ACBD56_RS16310,,553543,554839,1296,432,+,46.45,MFS transporter,WP_000208545.1
ACBD56_RS16315,,554935,555952,1017,339,+,44.74,nuclear transport factor 2 family protein,WP_462099670.1
ACBD56_RS16320,,556212,557223,1011,337,+,44.11,LacI family DNA-binding transcriptional regulator,WP_000555352.1
ACBD56_RS16325,,557272,557899,627,209,-,48.33,response regulator,WP_043992838.1
ACBD56_RS16330,narQ,557888,559577,1689,563,-,47.48,nitrate/nitrite two-component system sensor histidine kinase NarQ,WP_462099817.1
ACBD56_RS16335,napF,559809,560304,495,165,+,53.94,ferredoxin-type protein NapF,WP_000228048.1
ACBD56_RS16340,,560330,560651,321,107,+,46.11,chaperone NapD,WP_000082211.1
ACBD56_RS16345,napA,560647,563137,2490,830,+,51.24,periplasmic nitrate reductase subunit alpha,WP_462099671.1
ACBD56_RS16350,,563203,563659,456,152,+,48.46,nitrate reductase cytochrome c-type subunit,WP_002045214.1
ACBD56_RS16355,,563676,564252,576,192,+,50.87,NapC/NirT family cytochrome c,WP_000670281.1
ACBD56_RS16360,,564263,564392,129,43,+,45.74,TIGR02808 family protein,WP_000105479.1
ACBD56_RS16365,,564490,565768,1278,426,-,42.96,HD-GYP domain-containing protein,WP_462099672.1
ACBD56_RS16370,,566076,566703,627,209,+,46.57,response regulator,WP_462099673.1
ACBD56_RS16375,uhpB,566705,568289,1584,528,+,48.99,signal transduction histidine-protein kinase/phosphatase UhpB,WP_462099674.1
ACBD56_RS16380,uhpC,568356,569667,1311,437,+,49.81,MFS transporter family glucose-6-phosphate receptor UhpC,WP_462099675.1
ACBD56_RS16385,,569779,570814,1035,345,+,48.21,ABC transporter substrate-binding protein,WP_000636728.1
ACBD56_RS16390,,570924,573021,2097,699,+,49.55,ABC transporter permease,WP_462099676.1
ACBD56_RS16395,fbpC,573032,574088,1056,352,+,47.25,ferric ABC transporter ATP-binding protein,WP_462099677.1
ACBD56_RS16400,,574173,575949,1776,592,-,46.85,class I poly(R)-hydroxyalkanoic acid synthase,WP_095469386.1
ACBD56_RS16405,,576006,576354,348,116,-,42.53,phasin family protein,WP_000287819.1
ACBD56_RS16410,,576383,577589,1206,402,-,48.59,acetyl-CoA C-acetyltransferase,WP_462099678.1
ACBD56_RS16415,,577601,578342,741,247,-,45.21,SDR family oxidoreductase,WP_462099679.1
ACBD56_RS16420,secF,579012,579915,903,301,-,47.4,protein translocase subunit SecF,WP_001914788.1
ACBD56_RS16425,secD,579918,581757,1839,613,-,48.02,protein translocase subunit SecD,WP_000730741.1
ACBD56_RS16430,,581828,582287,459,153,-,49.89,hypothetical protein,WP_462099680.1
ACBD56_RS16435,,582363,583020,657,219,-,47.18,SH3 domain-containing protein,WP_000927904.1
ACBD56_RS16440,,583438,585322,1884,628,+,45.7,sensor domain-containing diguanylate cyclase,WP_000288674.1
ACBD56_RS16445,glgC,585623,586847,1224,408,+,47.06,glucose-1-phosphate adenylyltransferase,WP_462099681.1
ACBD56_RS16450,,587113,590269,3156,1052,-,51.27,chitinase C-terminal domain-containing protein,WP_462099682.1
ACBD56_RS16455,,590940,592089,1149,383,+,49.09,iron-containing alcohol dehydrogenase,WP_001160756.1
ACBD56_RS16460,,592227,592845,618,206,+,50.0,lysoplasmalogenase,WP_042981566.1
ACBD56_RS16465,,592841,594104,1263,421,-,50.36,sigma-54-dependent transcriptional regulator,WP_000843515.1
ACBD56_RS16470,,594078,596448,2370,790,-,48.44,ATP-binding protein,WP_154025786.1
ACBD56_RS16475,,596444,597737,1293,431,-,49.42,ABC transporter substrate-binding protein,WP_186591205.1
ACBD56_RS16480,,598013,599393,1380,460,+,49.93,MFS transporter,WP_000931483.1
ACBD56_RS16485,pyk,599473,600934,1461,487,+,51.68,pyruvate kinase,WP_462099683.1
ACBD56_RS16490,torS,601053,604008,2955,985,-,51.17,TMAO reductase system sensor histidine kinase/response regulator TorS,WP_462099818.1
ACBD56_RS16495,torT,604095,605088,993,331,+,49.95,TMAO reductase system periplasmic protein TorT,WP_001887103.1
ACBD56_RS16500,,605142,605598,456,152,+,50.0,methylglyoxal synthase,WP_000754102.1
ACBD56_RS16505,pncA,605667,606288,621,207,-,49.6,bifunctional nicotinamidase/pyrazinamidase,WP_462099684.1
ACBD56_RS16510,,606592,606949,357,119,+,47.9,diacylglycerol kinase,WP_000682927.1
ACBD56_RS16515,,607133,607418,285,95,+,40.7,PepSY domain-containing protein,WP_000054775.1
ACBD56_RS16520,,607410,607947,537,179,+,45.81,cytochrome b/b6 domain-containing protein,WP_001118402.1
ACBD56_RS16525,helD,608002,610066,2064,688,-,48.26,DNA helicase IV,WP_032472709.1
ACBD56_RS16530,yccS,610264,612430,2166,722,+,50.65,YccS family putative transporter,WP_462099685.1
ACBD56_RS16535,,612439,613387,948,316,-,48.31,sensor histidine kinase,WP_057568601.1
ACBD56_RS16540,,613383,613929,546,182,-,46.52,heme NO-binding domain-containing protein,WP_001161566.1
ACBD56_RS16545,,614236,614398,162,54,+,48.77,hypothetical protein,WP_001068418.1
ACBD56_RS16550,,614454,614745,291,97,+,51.2,hypothetical protein,WP_001892545.1
ACBD56_RS16555,,614831,616085,1254,418,+,55.18,hydroxymethylglutaryl-CoA reductase,WP_057568599.1
ACBD56_RS16560,modC,616195,617296,1101,367,-,53.41,molybdenum ABC transporter ATP-binding protein ModC,WP_462099686.1
ACBD56_RS16565,modB,617309,618005,696,232,-,54.89,molybdate ABC transporter permease subunit,WP_000524683.1
ACBD56_RS16570,modA,618008,618767,759,253,-,55.86,molybdate ABC transporter substrate-binding protein,WP_187379528.1
ACBD56_RS16575,,618778,620233,1455,485,-,52.78,cobyric acid synthase,WP_148525937.1
ACBD56_RS16580,,620611,621499,888,296,-,40.99,HNH endonuclease,WP_248385371.1
ACBD56_RS16585,,621495,623088,1593,531,-,40.93,OLD family protein,WP_462099687.1
ACBD56_RS16590,,623691,623949,258,86,-,46.51,hypothetical protein,WP_000457218.1
ACBD56_RS16595,,624199,624598,399,133,+,48.62,YgiW/YdeI family stress tolerance OB fold protein,WP_000831416.1
ACBD56_RS16600,,624952,625471,519,173,+,46.82,hypothetical protein,WP_000914961.1
ACBD56_RS16605,,625714,626380,666,222,+,45.95,PilZ domain-containing protein,WP_000268198.1
ACBD56_RS16610,luxQ,626371,628945,2574,858,-,47.4,quorum-sensing autoinducer 2 sensor kinase/phosphatase LuxQ,WP_114728679.1
ACBD56_RS16615,,628962,630057,1095,365,-,46.76,substrate-binding domain-containing protein,WP_000823674.1
ACBD56_RS16620,,630268,631429,1161,387,-,48.32,conjugal transfer protein TraF,WP_001025861.1
ACBD56_RS16625,,631530,631836,306,102,-,49.67,GIY-YIG nuclease family protein,WP_000429068.1
ACBD56_RS16630,,631842,632502,660,220,-,49.24,YceH family protein,WP_462099688.1
ACBD56_RS16635,,632543,632741,198,66,-,43.94,hypothetical protein,WP_001246071.1
ACBD56_RS16640,,632928,633249,321,107,+,43.3,DUF496 family protein,WP_001089529.1
ACBD56_RS16645,,633661,633913,252,84,+,45.24,YgjV family protein,WP_001882582.1
ACBD56_RS16650,glpK,633993,635511,1518,506,-,51.98,glycerol kinase GlpK,WP_000139398.1
ACBD56_RS16655,,635640,636495,855,285,-,50.53,MIP/aquaporin family protein,WP_001076945.1
ACBD56_RS16660,glpA,637149,638793,1644,548,+,52.31,anaerobic glycerol-3-phosphate dehydrogenase subunit A,WP_088124469.1
ACBD56_RS16665,glpB,638789,640100,1311,437,+,52.02,glycerol-3-phosphate dehydrogenase subunit GlpB,WP_462099689.1
ACBD56_RS16670,glpC,640096,641338,1242,414,+,49.52,anaerobic glycerol-3-phosphate dehydrogenase subunit GlpC,WP_001014992.1
ACBD56_RS16675,,641468,642557,1089,363,-,51.15,beta-ketoacyl-ACP synthase 3,WP_462099690.1
ACBD56_RS16680,trxC,642725,643160,435,145,+,49.66,thioredoxin TrxC,WP_000102967.1
ACBD56_RS16685,,643348,644503,1155,385,+,51.0,MFS transporter,WP_000402444.1
ACBD56_RS16690,,644629,645418,789,263,+,48.8,lipase family protein,WP_462099691.1
ACBD56_RS16705,,645852,646353,501,167,-,45.31,lactoylglutathione lyase family protein,WP_000109226.1
ACBD56_RS16710,,646527,647433,906,302,+,48.57,LysR family transcriptional regulator,WP_000933929.1
ACBD56_RS16715,artM,647485,648154,669,223,-,51.42,arginine ABC transporter permease ArtM,WP_057563559.1
ACBD56_RS16720,artQ,648150,648840,690,230,-,50.87,arginine ABC transporter permease ArtQ,WP_000244567.1
ACBD56_RS16725,,648841,649573,732,244,-,48.63,arginine ABC transporter substrate-binding protein,WP_000722143.1
ACBD56_RS16730,artP,649646,650375,729,243,-,49.52,arginine ABC transporter ATP-binding protein ArtP,WP_462099692.1
ACBD56_RS16740,viaA,650966,652412,1446,482,-,47.93,ATPase RavA stimulator ViaA,WP_462099693.1
ACBD56_RS16745,,652420,654079,1659,553,-,47.38,ATPase RavA domain-containing protein,WP_231810521.1
ACBD56_RS16750,,654430,654946,516,172,+,47.67,NUDIX hydrolase,WP_000034741.1
ACBD56_RS16755,ltaE,654954,655962,1008,336,+,52.68,low-specificity L-threonine aldolase,WP_000347566.1
ACBD56_RS16760,,656090,656399,309,103,+,50.16,c-type cytochrome,WP_001266838.1
ACBD56_RS16765,,656502,657237,735,245,+,47.21,TetR/AcrR family transcriptional regulator,WP_000570597.1
ACBD56_RS16770,,657336,658605,1269,423,-,50.12,DEAD/DEAH box helicase,WP_001292941.1
ACBD56_RS16775,,658641,659223,582,194,-,49.66,acyl carrier protein phosphodiesterase,WP_001009850.1
ACBD56_RS16780,,659742,660945,1203,401,+,49.13,aromatic amino acid transport family protein,WP_000194440.1
ACBD56_RS16785,,661173,662595,1422,474,+,50.35,methyl-accepting chemotaxis protein,WP_462099694.1
ACBD56_RS16790,galE,662685,663702,1017,339,-,48.87,UDP-glucose 4-epimerase GalE,WP_000866948.1
ACBD56_RS16795,,664021,664762,741,247,+,50.74,5-oxoprolinase subunit PxpA,WP_001882609.1
ACBD56_RS16800,,664765,665476,711,237,+,52.04,5-oxoprolinase subunit B family protein,WP_000028727.1
ACBD56_RS16805,,665578,666508,930,310,+,54.3,5-oxoprolinase subunit C family protein,WP_462099695.1
ACBD56_RS16810,,666544,667978,1434,478,-,53.28,FAD-dependent oxidoreductase,WP_000175436.1
ACBD56_RS16815,,668086,669253,1167,389,-,47.04,nucleotide sugar dehydrogenase,WP_000684073.1
ACBD56_RS16820,,669641,672089,2448,816,-,51.92,ABC transporter permease,WP_447498476.1
ACBD56_RS16825,,672085,672763,678,226,-,52.21,ABC transporter ATP-binding protein,WP_001194969.1
ACBD56_RS16830,tesA,672761,673361,600,200,+,49.33,multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1,WP_000197502.1
ACBD56_RS16835,fabV,673450,674659,1209,403,+,48.3,enoyl-ACP reductase FabV,WP_033930400.1
ACBD56_RS16840,,674827,676711,1884,628,+,49.04,sensor domain-containing phosphodiesterase,WP_001898295.1
ACBD56_RS16845,,676836,678486,1650,550,+,49.82,ABC-ATPase domain-containing protein,WP_000375437.1
ACBD56_RS16850,,678635,679265,630,210,-,46.98,DNA-J related domain-containing protein,WP_001284008.1
ACBD56_RS16855,,679500,680088,588,196,+,49.32,DUF2238 domain-containing protein,WP_001131372.1
ACBD56_RS16860,,680351,680573,222,74,+,45.5,hypothetical protein,WP_001065257.1
ACBD56_RS16865,,680768,681449,681,227,-,48.6,HAD family hydrolase,WP_001898283.1
ACBD56_RS16870,,681587,682094,507,169,-,47.73,hypothetical protein,WP_114732684.1
ACBD56_RS16875,,682415,682898,483,161,+,44.72,CreA family protein,WP_000935051.1
ACBD56_RS16880,,683015,684320,1305,435,+,49.12,inosine/guanosine kinase,WP_114732722.1
ACBD56_RS16885,vesA,684532,685540,1008,336,-,45.34,GlyGly-anchored extracellular serine protease VesA,WP_462099696.1
ACBD56_RS16890,,685683,687615,1932,644,-,50.83,DEAD/DEAH box helicase,WP_001154248.1
ACBD56_RS16895,rnb,687988,690028,2040,680,+,50.83,exoribonuclease II,WP_462099697.1
ACBD56_RS16900,,690122,690476,354,118,-,49.72,DUF3024 domain-containing protein,WP_000636799.1
ACBD56_RS16905,,690683,691520,837,279,+,45.76,phosphate ABC transporter substrate-binding protein PstS family protein,WP_000620569.1
ACBD56_RS16910,,691665,692337,672,224,-,47.47,MaoC family dehydratase,WP_001261563.1
ACBD56_RS16915,,692631,694182,1551,517,-,47.84,cryptochrome/photolyase family protein,WP_095467042.1
ACBD56_RS16920,gbpA,694675,696133,1458,486,+,50.0,N-acetylglucosamine-binding protein GbpA,WP_116671877.1
ACBD56_RS16925,,696463,697891,1428,476,+,47.27,trypsin-like serine peptidase,WP_188092929.1
ACBD56_RS16930,,697925,699431,1506,502,+,49.0,M28 family metallopeptidase,WP_032475826.1
ACBD56_RS16935,speB,699618,700548,930,310,-,50.22,agmatinase,WP_000998709.1
ACBD56_RS16940,speA,700548,702459,1911,637,-,49.24,arginine decarboxylase,WP_001927142.1
ACBD56_RS16945,,702905,703466,561,187,+,46.88,mechanosensitive ion channel domain-containing protein,WP_000456055.1
ACBD56_RS16950,,703468,704815,1347,449,+,48.85,magnesium transporter,WP_000006222.1
ACBD56_RS16955,,705016,705307,291,97,+,45.7,co-chaperone GroES,WP_001026270.1
ACBD56_RS16960,groL,705335,706928,1593,531,+,51.54,chaperonin GroEL,WP_001882637.1
ACBD56_RS16965,,706960,707167,207,69,+,50.72,hypothetical protein,WP_000163960.1
ACBD56_RS16970,,707247,708669,1422,474,-,49.86,aspartate kinase,WP_462099819.1
ACBD56_RS16975,,708668,709085,417,139,-,46.52,ectoine synthase,WP_000637102.1
ACBD56_RS16980,ectB,709120,710386,1266,422,-,50.71,diaminobutyrate--2-oxoglutarate transaminase,WP_462099698.1
ACBD56_RS16985,ectA,710409,710952,543,181,-,48.62,diaminobutyrate acetyltransferase,WP_462099820.1
ACBD56_RS16990,,711631,711961,330,110,-,43.64,4a-hydroxytetrahydrobiopterin dehydratase,WP_000883441.1
ACBD56_RS16995,phhA,711950,712745,795,265,-,47.8,phenylalanine 4-monooxygenase,WP_000195733.1
ACBD56_RS17000,,712978,714958,1980,660,+,48.69,acetoacetate--CoA ligase,WP_000099728.1
ACBD56_RS17005,,715088,716006,918,306,+,48.37,LysR family transcriptional regulator,WP_000384533.1
ACBD56_RS17010,,716007,716202,195,65,+,38.46,hypothetical protein,WP_001882642.1
ACBD56_RS17015,,716504,717083,579,193,-,48.53,class I SAM-dependent DNA methyltransferase,WP_000929768.1
ACBD56_RS17020,,717278,718157,879,293,+,46.64,LysR family transcriptional regulator,WP_001054352.1
ACBD56_RS17025,,718350,719247,897,299,+,48.72,cation diffusion facilitator family transporter,WP_172779991.1
ACBD56_RS17030,yddG,719278,720226,948,316,-,51.58,aromatic amino acid DMT transporter YddG,WP_000813137.1
ACBD56_RS17035,,720302,720875,573,191,-,49.21,sugar O-acetyltransferase,WP_001292091.1
ACBD56_RS17040,paeA,721018,722332,1314,438,-,48.4,polyamine export protein PaeA,WP_000007489.1
ACBD56_RS17045,,722486,722891,405,135,-,47.65,OsmC family protein,WP_032470316.1
ACBD56_RS17050,,723783,724269,486,162,+,46.91,dCMP deaminase family protein,WP_000624159.1
ACBD56_RS17055,,725017,726454,1437,479,+,49.2,glyceraldehyde-3-phosphate dehydrogenase,WP_462099699.1
ACBD56_RS17060,,726754,726979,225,75,+,45.78,hypothetical protein,WP_001079005.1
ACBD56_RS17065,,727027,727642,615,205,-,50.73,LysE family translocator,WP_462099700.1
ACBD56_RS17070,yjeH,727827,729072,1245,415,+,50.36,L-methionine/branched-chain amino acid transporter,WP_053034435.1
ACBD56_RS17075,,729114,730095,981,327,-,44.75,GGDEF domain-containing protein,WP_000998610.1
ACBD56_RS17080,,730225,740011,9786,3262,-,50.13,retention module-containing protein,WP_462099821.1
ACBD56_RS17085,,740311,741097,786,262,-,46.31,LytR/AlgR family response regulator transcription factor,WP_000981879.1
ACBD56_RS17090,,741256,742336,1080,360,-,47.22,sensor histidine kinase,WP_148552673.1
ACBD56_RS17095,,742336,743581,1245,415,-,50.04,hypothetical protein,WP_462099701.1
ACBD56_RS17100,,743585,744329,744,248,-,47.98,outer membrane lipoprotein-sorting protein,WP_182292358.1
ACBD56_RS17105,,744321,745581,1260,420,-,51.19,ABC transporter permease,WP_000517211.1
ACBD56_RS17110,,745568,746252,684,228,-,50.15,ABC transporter ATP-binding protein,WP_248324994.1
ACBD56_RS17115,,746260,746932,672,224,-,48.96,hypothetical protein,WP_000702730.1
ACBD56_RS17120,,746958,747093,135,45,+,50.37,hypothetical protein,WP_001889308.1
ACBD56_RS17125,,747242,748166,924,308,-,50.11,aldo/keto reductase,WP_462099702.1
ACBD56_RS17130,,748457,750527,2070,690,+,52.08,alpha-amylase,WP_114772563.1
ACBD56_RS17135,,750516,750702,186,62,+,40.86,hypothetical protein,
ACBD56_RS17140,,751061,752300,1239,413,+,50.69,outer membrane protein transport protein,WP_462099703.1
ACBD56_RS17145,,752315,754709,2394,798,+,48.66,VolA/Pla-1 family phospholipase,WP_462099704.1
ACBD56_RS17150,,755187,756468,1281,427,+,43.72,methyl-accepting chemotaxis protein,WP_000478324.1
ACBD56_RS17155,hapA,756548,758378,1830,610,-,50.0,hemagglutinin/proteinase HapA,WP_148531709.1
ACBD56_RS17160,,758393,758603,210,70,+,37.62,hypothetical protein,WP_187377330.1
ACBD56_RS17165,ompW,758798,759452,654,218,-,42.66,outer membrane protein OmpW,WP_148531711.1
ACBD56_RS17170,,759692,759929,237,79,+,48.52,hypothetical protein,WP_000380451.1
ACBD56_RS17175,pbpG,760405,761356,951,317,+,46.27,D-alanyl-D-alanine endopeptidase,WP_000689270.1
ACBD56_RS17180,,761593,763012,1419,473,+,43.83,aminotransferase-like domain-containing protein,WP_187377331.1
ACBD56_RS17185,,763152,764733,1581,527,+,47.5,cytochrome ubiquinol oxidase subunit I,WP_000568070.1
ACBD56_RS17190,cydB,764745,765882,1137,379,+,44.33,cytochrome d ubiquinol oxidase subunit II,WP_248438610.1
ACBD56_RS17195,cydX,765892,765994,102,34,+,33.33,cytochrome bd-I oxidase subunit CydX,WP_071908327.1
ACBD56_RS17200,,766703,766907,204,68,+,35.29,hypothetical protein,WP_000792246.1
ACBD56_RS17205,,767123,768446,1323,441,-,47.09,D-serine ammonia-lyase,WP_249566027.1
ACBD56_RS17210,dsdC,768656,769601,945,315,+,38.31,DNA-binding transcriptional regulator DsdC,WP_462099705.1
ACBD56_RS17215,,769900,770977,1077,359,+,51.44,linear amide C-N hydrolase,WP_337220660.1
ACBD56_RS17220,,771494,773360,1866,622,+,39.6,amidohydrolase,WP_337220661.1
ACBD56_RS17225,tdh,773571,774603,1032,344,-,49.71,L-threonine 3-dehydrogenase,WP_462099706.1
ACBD56_RS17230,,774605,775799,1194,398,-,50.17,glycine C-acetyltransferase,WP_462099707.1
ACBD56_RS17235,hchA,776117,776978,861,287,+,44.6,glyoxalase III HchA,WP_000214329.1
ACBD56_RS17240,,776997,777717,720,240,+,44.72,PA1136 family autoinducer-binding transcriptional regulator,WP_001111918.1
ACBD56_RS17245,,777816,778755,939,313,+,51.01,LysR family transcriptional regulator,WP_000926301.1
ACBD56_RS17250,gloA2,778748,779132,384,128,+,49.48,SMU1112c/YaeR family gloxylase I-like metalloprotein,WP_462099708.1
ACBD56_RS17255,,779182,780595,1413,471,-,50.6,PepSY-associated TM helix domain-containing protein,WP_148524410.1
ACBD56_RS17260,,780706,781054,348,116,-,49.71,hypothetical protein,WP_001069628.1
ACBD56_RS17265,,781210,781594,384,128,-,46.88,cytochrome b562,WP_000751789.1
ACBD56_RS17270,,781670,782417,747,249,-,50.33,phosphatase,WP_000762049.1
ACBD56_RS17275,,782641,785530,2889,963,+,47.8,HD domain-containing phosphohydrolase,WP_462099709.1
ACBD56_RS17280,zwf,785876,787379,1503,501,+,50.5,glucose-6-phosphate dehydrogenase,WP_162812359.1
ACBD56_RS17285,pgl,787375,788092,717,239,+,51.46,6-phosphogluconolactonase,WP_000607056.1
ACBD56_RS17290,gnd,788105,789554,1449,483,+,50.59,decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase,WP_000675469.1
ACBD56_RS17295,,789709,789847,138,46,+,42.75,hypothetical protein,WP_000154542.1
ACBD56_RS17300,,790165,791029,864,288,+,47.69,MBL fold metallo-hydrolase,WP_001094875.1
ACBD56_RS17305,,791085,791652,567,189,+,50.09,DsbA family protein,WP_032469053.1
ACBD56_RS17310,,791684,792521,837,279,-,44.44,DUF6279 family lipoprotein,WP_000922276.1
ACBD56_RS17315,,792656,793790,1134,378,-,52.65,glycerate kinase,WP_432607477.1
ACBD56_RS17320,,793808,795161,1353,451,-,49.89,GntP family permease,WP_462099710.1
ACBD56_RS17325,,795319,796459,1140,380,-,47.37,PucR family transcriptional regulator,WP_000599610.1
ACBD56_RS17330,,796598,798335,1737,579,-,46.57,methyl-accepting chemotaxis protein,WP_000700945.1
ACBD56_RS17335,hutZ,798636,799167,531,177,-,47.08,heme utilization protein HutZ,WP_000372763.1
ACBD56_RS17340,hutX,799191,799695,504,168,-,46.63,heme utilization cystosolic carrier protein HutX,WP_000445093.1
ACBD56_RS17345,hutW,799718,801080,1362,454,-,49.78,heme anaerobic degradation radical SAM methyltransferase ChuW/HutW,WP_248438518.1
ACBD56_RS17350,,801357,802092,735,245,+,49.8,energy transducer TonB,WP_162806056.1
ACBD56_RS17355,,802091,802778,687,229,+,52.26,MotA/TolQ/ExbB proton channel family protein,WP_000445084.1
ACBD56_RS17360,,802774,803191,417,139,+,47.48,ExbD/TolR family protein,WP_000597688.1
ACBD56_RS17365,,803201,804035,834,278,+,50.0,heme/hemin ABC transporter substrate-binding protein,WP_000705467.1
ACBD56_RS17370,,804046,805078,1032,344,+,52.71,FecCD family ABC transporter permease,WP_032474344.1
ACBD56_RS17375,,805077,805857,780,260,+,51.41,heme ABC transporter ATP-binding protein,WP_001193095.1
ACBD56_RS17380,,805990,806452,462,154,-,45.45,TetR family transcriptional regulator,WP_001126285.1
ACBD56_RS17385,,806974,807277,303,101,+,44.22,YfcZ/YiiS family protein,WP_000070925.1
ACBD56_RS17390,tnpA,807438,807876,438,146,+,38.81,IS200/IS605-like element IS1004 family transposase,WP_000503164.1
ACBD56_RS17395,,808101,808701,600,200,+,49.33,leucine-rich repeat domain-containing protein,WP_462099711.1
ACBD56_RS17400,,808759,809866,1107,369,-,46.7,1-acyl-sn-glycerol-3-phosphate acyltransferase,WP_000204884.1
ACBD56_RS17405,,810043,810652,609,203,+,49.92,hypothetical protein,WP_001104917.1
ACBD56_RS17410,mlp37,810798,812673,1875,625,+,48.0,methyl-accepting chemotaxis protein Mlp37,WP_000672482.1
ACBD56_RS17415,,812735,814553,1818,606,-,50.33,hybrid-cluster NAD(P)-dependent oxidoreductase,WP_148502484.1
ACBD56_RS17420,pyrC,814793,815822,1029,343,+,52.58,dihydroorotase,WP_095471555.1
ACBD56_RS17425,rlmC,815871,817005,1134,378,-,51.85,23S rRNA (uracil(747)-C(5))-methyltransferase RlmC,WP_462099712.1
ACBD56_RS17430,,817118,818054,936,312,-,50.75,DUF808 domain-containing protein,WP_462099713.1
