locus_tag,nombre_gen,inicio,fin,longitud_pb,num_aminoacidos,hebra,contenido_gc,producto,proteina_id
b2264,menD,2377588,2379259,1671,557,-,58.11,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase,NP_416767.1
b2265,menF,2379347,2380643,1296,432,-,53.4,isochorismate synthase MenF,NP_416768.4
b2266,elaB,2380721,2381027,306,102,-,51.96,tail-anchored inner membrane protein ElaB,NP_416769.1
b2267,elaA,2381081,2381543,462,154,-,47.84,putative acetyltransferase ElaA,NP_416770.1
b2268,rbn,2381607,2382525,918,306,+,50.76,ribonuclease BN,NP_416771.4
b2269,elaD,2382712,2383924,1212,404,+,35.4,protease ElaD,NP_416772.1
b2270,yfbK,2383994,2385722,1728,576,-,47.22,IPR002035/DUF3520 domain-containing protein YfbK,NP_416773.1
b2271,yfbL,2385859,2386831,972,324,+,45.06,putative peptidase YfbL,NP_416774.2
b2272,yfbM,2386933,2387437,504,168,+,45.63,DUF1877 domain-containing protein YfbM,NP_416775.1
b2273,yfbN,2387709,2388426,717,239,-,39.05,uncharacterized protein YfbN,NP_416776.1
b2274,yfbO,2388634,2389057,423,141,+,40.19,uncharacterized protein YfbO,NP_416777.2
b2275,yfbP,2389115,2389964,849,283,+,43.46,uncharacterized protein YfbP,NP_416778.2
b2276,nuoN,2390047,2391505,1458,486,-,57.2,NADH:quinone oxidoreductase subunit N,NP_416779.2
b2277,nuoM,2391511,2393041,1530,510,-,54.71,NADH:quinone oxidoreductase subunit M,NP_416780.1
b2278,nuoL,2393204,2395046,1842,614,-,57.17,NADH:quinone oxidoreductase subunit L,NP_416781.1
b2279,nuoK,2395042,2395345,303,101,-,54.79,NADH:quinone oxidoreductase subunit K,NP_416782.1
b2280,nuoJ,2395341,2395896,555,185,-,53.87,NADH:quinone oxidoreductase subunit J,NP_416783.1
b2281,nuoI,2395907,2396450,543,181,-,54.33,NADH:quinone oxidoreductase subunit I,NP_416784.1
b2282,nuoH,2396464,2397442,978,326,-,54.19,NADH:quinone oxidoreductase subunit H,NP_416785.1
b2283,nuoG,2397438,2400165,2727,909,-,56.4,NADH:quinone oxidoreductase subunit G,NP_416786.4
b2284,nuoF,2400217,2401555,1338,446,-,56.2,NADH:quinone oxidoreductase subunit F,NP_416787.1
b2285,nuoE,2401551,2402052,501,167,-,55.29,NADH:quinone oxidoreductase subunit E,NP_416788.1
b2286,nuoC,2402054,2403845,1791,597,-,55.89,NADH:quinone oxidoreductase subunit CD,NP_416789.2
b2287,nuoB,2403950,2404613,663,221,-,51.73,NADH:quinone oxidoreductase subunit B,NP_416790.1
b2288,nuoA,2404628,2405072,444,148,-,53.38,NADH:quinone oxidoreductase subunit A,NP_416791.3
b2289,lrhA,2405702,2406641,939,313,-,49.73,DNA-binding transcriptional dual regulator LrhA,NP_416792.1
b2290,alaA,2407560,2408778,1218,406,+,50.49,glutamate--pyruvate aminotransferase AlaA,NP_416793.1
b2291,yfbR,2408861,2409461,600,200,+,49.33,dCMP phosphohydrolase,NP_416794.1
b2292,yfbS,2409519,2411352,1833,611,-,52.26,putative transporter YfbS,NP_416795.1
b2293,hxpA,2411438,2412089,651,217,-,56.53,hexitol phosphatase A,NP_416796.2
b2294,yfbU,2412099,2412594,495,165,-,47.68,PF03887 family protein YfbU,NP_416797.2
b2295,yfbV,2412676,2413132,456,152,-,50.88,PF04217 family membrane protein YfbV,NP_416798.1
b2296,ackA,2413469,2414672,1203,401,+,52.2,acetate kinase,NP_416799.1
b2297,pta,2414746,2416891,2145,715,+,55.52,phosphate acetyltransferase,NP_416800.1
b2298,yfcC,2417080,2418601,1521,507,+,52.07,putative transporter YfcC,NP_416801.2
b2299,yfcD,2418633,2419176,543,181,-,53.22,putative Nudix hydrolase YfcD,NP_416802.1
b2300,yfcE,2419233,2419788,555,185,-,51.89,phosphodiesterase YfcE,NP_416803.3
b2301,yfcF,2419840,2420485,645,215,-,51.63,glutathione S-transferase YfcF,NP_416804.1
b2302,yfcG,2420620,2421268,648,216,+,51.39,disulfide bond oxidoreductase YfcG,NP_416805.1
b2303,folX,2421324,2421687,363,121,+,44.9,dihydroneopterin triphosphate 2'-epimerase,NP_416806.1
b2304,yfcH,2421707,2422601,894,298,+,54.92,epimerase family protein YfcH,NP_416807.1
b2305,rpnB,2422648,2423539,891,297,-,45.57,recombination-promoting nuclease RpnB,NP_416808.1
b2306,hisP,2423735,2424509,774,258,-,51.94,"lysine/arginine/ornithine ABC transporter/histidine ABC transporter, ATP binding subunit",NP_416809.1
b2307,hisM,2424516,2425233,717,239,-,49.65,"lysine/arginine/ornithine ABC transporter/histidine ABC transporter, membrane subunit HisM",NP_416810.1
b2308,hisQ,2425229,2425916,687,229,-,52.55,"lysine/arginine/ornithine ABC transporter/histidine ABC transporter, membrane subunit HisQ",NP_416811.1
b2309,hisJ,2426005,2426788,783,261,-,48.79,histidine ABC transporter periplasmic binding protein,NP_416812.1
b2310,argT,2427008,2427791,783,261,-,50.19,lysine/arginine/ornithine ABC transporter periplasmic binding protein,NP_416813.1
b2311,ubiX,2428056,2428626,570,190,-,53.16,flavin prenyltransferase,NP_416814.1
b2312,purF,2428720,2430238,1518,506,-,52.9,amidophosphoribosyltransferase,NP_416815.1
b2313,cvpA,2430274,2430763,489,163,-,49.08,colicin V production protein,NP_416816.1
b2314,dedD,2431021,2431684,663,221,-,57.01,cell division protein DedD,NP_416817.2
b2315,folC,2431673,2432942,1269,423,-,56.03,bifunctional folylpolyglutamate synthetase/dihydrofolate synthetase,NP_416818.1
b2316,accD,2433011,2433926,915,305,-,55.41,acetyl-CoA carboxyltransferase subunit beta,NP_416819.1
b2317,dedA,2434081,2434741,660,220,-,48.94,DedA family protein DedA,NP_416820.1
b2318,truA,2434823,2435636,813,271,-,55.35,tRNA pseudouridine(38-40) synthase,NP_416821.1
b2319,usg,2435635,2436649,1014,338,-,54.93,putative semialdehyde dehydrogenase Usg,NP_416822.1
b2320,pdxB,2436714,2437851,1137,379,-,53.03,erythronate-4-phosphate dehydrogenase,NP_416823.1
b2321,flk,2437949,2438945,996,332,+,52.01,putative flagella assembly protein,NP_416824.1
b2322,yfcJ,2438941,2440120,1179,393,-,56.57,putative transporter YfcJ,NP_416825.1
b2323,fabB,2440384,2441605,1221,407,-,56.59,3-oxoacyl-[acyl carrier protein] synthase 1,NP_416826.1
b2324,mnmC,2441763,2443770,2007,669,+,52.86,fused tRNA 5-aminomethyl-2-thiouridylate methyltransferase and tRNA 5-aminomethyl-2-thiouridylate synthase,NP_416827.4
b2325,yfcL,2443890,2444169,279,93,-,52.69,PF08891 family protein YfcL,NP_416828.1
b2326,epmC,2444202,2444751,549,183,-,50.27,EF-P-Lys34 hydroxylase,NP_416829.1
b2327,yfcA,2444750,2445560,810,270,-,52.72,putative transporter YfcA,NP_416830.1
b2328,mepA,2445559,2446384,825,275,-,55.39,peptidoglycan DD-endopeptidase/peptidoglycan LD-endopeptidase,NP_416831.1
b2329,aroC,2446387,2447473,1086,362,-,56.72,chorismate synthase,NP_416832.1
b2330,prmB,2447507,2448440,933,311,-,52.52,ribosomal protein L3 N(5)-glutamine methyltransferase,NP_416833.4
b2331,smrB,2448605,2449157,552,184,+,53.26,ribosome rescue factor SmrB,NP_416834.1
b2332,yfcO,2449227,2450049,822,274,-,45.5,DUF2544 domain-containing protein YfcO,NP_416835.2
b2333,yfcP,2450050,2450590,540,180,-,48.7,putative fimbrial protein YfcP,NP_416836.1
b2334,yfcQ,2450586,2451075,489,163,-,46.63,putative fimbrial protein YfcQ,NP_416837.1
b2335,yfcR,2451071,2451584,513,171,-,49.12,putative fimbrial protein YfcR,NP_416838.1
b2336,yfcS,2451583,2452336,753,251,-,51.0,putative fimbrial chaperone YfcS,NP_416839.1
b2339,yfcV,2455082,2455646,564,188,-,46.1,putative fimbrial protein YfcV,NP_416841.1
b2340,sixA,2456326,2456812,486,162,-,53.29,phosphohistidine phosphatase SixA,NP_416842.1
b2341,fadJ,2457014,2459159,2145,715,-,52.26,multifunctional 3-hydroxyacyl-CoA dehydrogenase/3-hydroxyacyl-CoA epimerase/enoyl-CoA hydratase FadJ,NP_416843.1
b2342,fadI,2459158,2460469,1311,437,-,55.84,3-ketoacyl-CoA thiolase FadI,NP_416844.1
b2343,yfcZ,2460649,2460934,285,95,-,51.58,DUF406 domain-containing protein YfcZ,NP_416845.2
b2344,fadL,2461305,2462646,1341,447,+,49.81,long-chain fatty acid outer membrane channel/bacteriophage T2 receptor,NP_416846.2
b2345,yfdF,2463011,2464070,1059,353,+,35.51,protein YfdF,NP_416847.1
b2346,mlaA,2464251,2465007,756,252,-,51.85,intermembrane phospholipid transport system - outer membrane lipoprotein MlaA,NP_416848.1
b2347,yfdC,2465300,2466233,933,311,+,48.55,inner membrane protein YfdC,NP_416849.1
b2349,intS,2466544,2467702,1158,386,+,47.75,prophage CPS-53 integrase,NP_416850.1
b2350,yfdG,2467854,2468217,363,121,+,46.01,putative bactoprenol-linked glucose translocase,NP_416851.1
b2351,yfdH,2468213,2469134,921,307,+,39.52,bactoprenol glucosyl transferase,NP_416852.1
b2352,yfdI,2469130,2470462,1332,444,+,27.55,serotype-specific glucosyl transferase YfdI,NP_416853.1
b4780,yodE,2470496,2470643,147,49,-,37.41,toxic protein YodE,YP_010051190.1
b2354,yfdK,2471076,2471517,441,147,-,45.58,putative tail fiber assembly protein YfdK,NP_416855.1
b2356,yfdM,2472111,2472387,276,92,-,52.54,putative methyltransferase YfdM,YP_009518803.1
b2357,yfdN,2472386,2472881,495,165,-,54.34,uncharacterized protein YfdN,NP_416858.1
b2358,yfdO,2472877,2473246,369,123,-,56.1,protein YdfO,YP_009518804.1
b2359,yfdP,2473603,2473966,363,121,+,50.14,uncharacterized protein YfdP,NP_416860.4
b2360,yfdQ,2474031,2474856,825,275,+,45.7,DUF2303 domain-containing protein YfdQ,NP_416861.1
b2361,yfdR,2474983,2475520,537,179,+,46.18,5'-deoxynucleotidase,NP_416862.2
b2362,yfdS,2475510,2475873,363,121,+,47.11,protein YfdS,NP_416863.1
b2363,yfdT,2475872,2476178,306,102,+,42.81,protein YfdT,NP_416864.1
b4545,ypdJ,2476093,2476234,141,47,+,43.26,putative uncharacterized protein YpdJ,YP_009518805.1
b4501,torI,2476309,2476510,201,67,+,43.78,prophage CPS-53 recombination directionality factor and response regulator inhibitor,YP_588463.1
b2364,dsdC,2476693,2477629,936,312,-,48.08,DNA-binding transcriptional dual regulator DsdC,NP_416865.1
b2365,dsdX,2477846,2479184,1338,446,+,48.73,D-serine transporter,NP_416866.1
b2366,dsdA,2479201,2480530,1329,443,+,50.87,D-serine ammonia-lyase,NP_416867.1
b2367,emrY,2480637,2482176,1539,513,-,41.65,tripartite efflux pump membrane subunit EmrY,NP_416868.1
b2368,emrK,2482175,2483339,1164,388,-,41.92,tripartite efflux pump membrane fusion protein EmrK,NP_416869.1
b4781,evgL,2483728,2483758,30,10,+,33.33,protein EvgL,YP_010051191.1
b2369,evgA,2483754,2484369,615,205,+,40.0,DNA-binding transcriptional activator EvgA,NP_416870.1
b2370,evgS,2484373,2487967,3594,1198,+,40.82,sensor histidine kinase EvgS,NP_416871.1
b2371,yfdE,2488022,2489168,1146,382,-,45.46,acetyl-CoA:oxalate CoA-transferase,NP_416872.4
b2372,yfdV,2489241,2490186,945,315,-,44.76,putative transport protein YfdV,NP_416873.1
b2373,oxc,2490255,2491950,1695,565,-,46.61,oxalyl-CoA decarboxylase,NP_416874.1
b2374,frc,2492003,2493254,1251,417,-,47.08,formyl-CoA transferase,NP_416875.1
b2375,yfdX,2493766,2494402,636,212,-,46.23,protein YfdX,NP_416876.1
b2376,ypdI,2494697,2494973,276,92,+,40.22,colanic acid synthesis putative lipoprotein YpdI,NP_416877.1
b2377,yfdY,2495049,2495292,243,81,-,48.15,DUF2545 domain-containing protein YfdY,NP_416878.1
b2378,lpxP,2495644,2496565,921,307,+,51.47,palmitoleoyl acyltransferase,NP_416879.4
b4680,ypdK,2496920,2496992,72,24,+,38.89,putative membrane protein YpdK,YP_002791250.1
b2379,alaC,2497056,2498295,1239,413,-,54.96,glutamate--pyruvate aminotransferase AlaC,NP_416880.1
b2380,pyrS,2498670,2500368,1698,566,+,51.41,sensor histidine kinase PyrS,NP_416881.1
b2381,pyrR,2500382,2501117,735,245,+,47.48,DNA-binding transcriptional activator PyrR,NP_416882.1
b2382,ypdC,2501129,2501987,858,286,+,53.61,putative AraC-type DNA-binding transcriptional regulator YpdC,NP_416883.1
b2383,fryA,2501989,2504485,2496,832,-,55.21,putative PTS multiphosphoryl transfer protein FryA,NP_416884.1
b2384,ypdE,2504509,2505547,1038,346,-,58.29,aminopeptidase YpdE,NP_416885.1
b2385,ypdF,2505546,2506632,1086,362,-,56.81,aminopeptidase YpdF,NP_416886.1
b2386,fryC,2506646,2507894,1248,416,-,54.33,putative PTS enzyme IIC component FryC,NP_416887.1
b2387,fryB,2507915,2508242,327,109,-,51.38,putative PTS enzyme IIB component FryB,NP_416888.1
b2388,glk,2508460,2509426,966,322,-,51.55,glucokinase,NP_416889.1
b2389,yfeO,2509629,2510886,1257,419,+,53.86,putative transport protein YfeO,NP_416890.1
b2390,ypeC,2511000,2511327,327,109,+,54.13,DUF2502 domain-containing protein YpeC,NP_416891.1
b2392,mntH,2511467,2512706,1239,413,-,53.27,Mn(2(+)):H(+) symporter,NP_416893.1
b4819,ypeD,2512686,2512776,90,30,-,37.78,protein YpeD,YP_010283913.1
b2393,nupC,2513041,2514244,1203,401,+,49.88,nucleoside:H(+) symporter NupC,NP_416894.1
b2394,insL3,2514330,2515443,1113,371,+,51.93,putative IS186/IS421 transposase,NP_416895.2
b2395,pdeA,2515642,2517832,2190,730,-,49.0,putative cyclic di-GMP phosphodiesterase PdeA,NP_416896.4
b2398,yfeC,2518466,2518811,345,115,+,50.14,DNA-binding transcriptional dual regulator YfeC,NP_416897.2
b2399,yfeD,2518812,2519205,393,131,+,46.06,putative DNA-binding transcriptional regulator YfeD,NP_416898.3
b2400,gltX,2519256,2520672,1416,472,-,52.54,glutamate--tRNA ligase,NP_416899.1
b2405,xapR,2521592,2522477,885,295,-,50.51,DNA-binding transcriptional activator XapR,NP_416900.1
b2406,xapB,2522728,2523985,1257,419,-,48.05,xanthosine:H(+) symporter XapB,NP_416901.1
b2407,xapA,2524044,2524878,834,278,-,51.68,xanthosine phosphorylase,NP_416902.1
b2408,yfeN,2525126,2525891,765,255,+,45.23,putative outer membrane porin YfeN,NP_416903.1
b2409,yfeR,2525929,2526856,927,309,-,53.94,putative DNA-binding transcriptional regulator YfeR,NP_416904.1
b2410,yfeH,2526945,2527944,999,333,+,51.75,putative solute:Na(+) symporter,NP_416905.1
b4546,ypeB,2527940,2528159,219,73,-,51.6,PF12843 family protein YpeB,YP_588464.1
b2411,ligA,2528160,2530176,2016,672,-,54.41,DNA ligase,NP_416906.1
b2412,zipA,2530246,2531233,987,329,-,55.12,cell division protein ZipA,NP_416907.1
b2413,cysZ,2531462,2532224,762,254,+,50.13,sulfate:H(+) symporter,NP_416908.1
b2414,cysK,2532408,2533380,972,324,+,50.31,cysteine synthase A,NP_416909.1
b2415,ptsH,2533763,2534021,258,86,+,50.78,phosphocarrier protein HPr,NP_416910.1
b2416,ptsI,2534065,2535793,1728,576,+,49.65,PTS enzyme I,NP_416911.1
b2417,crr,2535833,2536343,510,170,+,47.25,Enzyme IIA(Glc),NP_416912.1
b2418,pdxK,2536385,2537237,852,284,-,52.23,pyridoxine/pyridoxal/pyridoxamine kinase,NP_416913.1
b2419,yfeK,2537341,2537716,375,125,+,46.4,DUF5329 domain-containing protein YfeK,NP_416914.1
b2420,yfeS,2537748,2538483,735,245,+,39.18,PF05406 family protein YfeS,NP_416915.1
b2421,cysM,2538671,2539583,912,304,-,56.47,cysteine synthase B,NP_416916.1
b2422,cysA,2539716,2540814,1098,366,-,58.65,sulfate/thiosulfate ABC transporter ATP binding subunit,NP_416917.1
b2423,cysW,2540803,2541679,876,292,-,56.62,sulfate/thiosulfate ABC transporter inner membrane subunit CysW,YP_026168.2
b2424,cysU,2541678,2542512,834,278,-,56.24,sulfate/thiosulfate ABC transporter inner membrane subunit CysU,NP_416919.1
b2425,cysP,2542511,2543528,1017,339,-,53.79,thiosulfate/sulfate ABC transporter periplasmic binding protein CysP,NP_416920.1
b2426,ucpA,2543831,2544623,792,264,-,55.3,oxidoreductase UcpA,NP_416921.4
b2427,murR,2544751,2545609,858,286,-,51.63,DNA-binding transcriptional dual regulator MurR,NP_416922.1
b2428,murQ,2545772,2546669,897,299,+,53.51,N-acetylmuramic acid 6-phosphate etherase,NP_416923.1
b2429,murP,2546672,2548097,1425,475,+,56.56,N-acetylmuramic acid-specific PTS enzyme IICB component/anhydro-N-acetylmuramic acid transporter,NP_416924.1
b2430,yfeW,2548101,2549406,1305,435,+,51.88,penicillin binding protein 4B,NP_416925.2
b2431,yfeX,2549645,2550545,900,300,-,56.0,porphyrinogen peroxidase,NP_416926.4
b2432,yfeY,2550640,2551216,576,192,-,50.87,DUF1131 domain-containing lipoprotein YfeY,NP_416927.1
b2433,yfeZ,2551276,2551726,450,150,-,52.89,putative inner membrane protein,NP_416928.4
b2434,ypeA,2551712,2552138,426,142,-,51.64,putative acetyltransferase YpeA,NP_416929.4
b2435,amiA,2552351,2553221,870,290,+,49.77,N-acetylmuramoyl-L-alanine amidase A,NP_416930.1
b2436,hemF,2553224,2554124,900,300,+,54.67,coproporphyrinogen III oxidase,NP_416931.1
b2437,eutR,2554129,2555182,1053,351,-,53.37,putative DNA-binding transcriptional regulator EutR,NP_416932.1
b2438,eutK,2555227,2555728,501,167,-,58.08,"putative structural protein, ethanolamine utilization microcompartment",NP_416933.4
b2439,eutL,2555740,2556400,660,220,-,56.36,"putative structural protein, ethanolamine utilization microcompartment",NP_416934.1
b2440,eutC,2556409,2557297,888,296,-,56.64,ethanolamine ammonia-lyase subunit beta,NP_416935.1
b2441,eutB,2557317,2558679,1362,454,-,55.65,ethanolamine ammonia-lyase subunit alpha,NP_416936.4
b2442,intZ,2558857,2560066,1209,403,+,53.68,putative phage integrase IntZ,NP_416937.2
b2443,yffL,2560256,2560898,642,214,+,44.39,uncharacterized protein YffL,NP_416938.1
b2444,yffM,2561367,2561613,246,82,+,48.78,uncharacterized protein YffM,NP_416939.1
b2445,yffN,2561624,2561993,369,123,+,46.61,uncharacterized protein YffN,NP_416940.2
b2446,yffO,2562110,2562527,417,139,+,48.92,uncharacterized protein YffO,NP_416941.1
b2447,yffP,2562523,2563117,594,198,+,52.36,uncharacterized protein YffP,NP_416942.1
b2448,yffQ,2563591,2563969,378,126,+,43.12,uncharacterized protein YffQ,NP_416943.2
b2449,yffR,2563979,2564372,393,131,+,44.02,uncharacterized protein YffR,NP_416944.1
b2450,yffS,2564522,2565332,810,270,+,50.49,uncharacterized protein YffS,NP_416945.2
b2451,eutA,2565480,2566884,1404,468,-,59.12,ethanolamine ammonia-lyase reactivase EutA,NP_416946.1
b2452,eutH,2566880,2568107,1227,409,-,55.18,putative ethanolamine permease EutH,NP_416947.1
b2453,eutG,2568323,2569511,1188,396,-,58.59,putative alcohol dehydrogenase EutG,NP_416948.4
b2454,eutJ,2569500,2570337,837,279,-,58.66,putative ethanolamine utilization chaperonin EutJ,NP_416949.1
b2455,eutE,2570347,2571751,1404,468,-,57.12,acetaldehyde dehydrogenase (acetylating) EutE,NP_416950.1
b2456,eutN,2571762,2572050,288,96,-,53.12,putative ethanolamine catabolic microcompartment shell protein EutN,NP_416951.1
b2457,eutM,2572156,2572450,294,98,-,58.16,putative ethanolamine catabolic microcompartment shell protein EutM,NP_416952.2
b2458,eutD,2572488,2573505,1017,339,-,58.21,phosphate acetyltransferase EutD,NP_416953.1
b2459,eutT,2573501,2574305,804,268,-,58.58,putative ethanolamine utilization cobalamin adenosyltransferase,NP_416954.1
b2460,eutQ,2574301,2575003,702,234,-,55.98,putative ethanolamine utilization acetate kinase EutQ,NP_416955.1
b2461,eutP,2574977,2575457,480,160,-,49.79,putative ethanolamine utilization acetate kinase EutP,NP_416956.1
b2462,eutS,2575469,2575805,336,112,-,50.6,putative ethanolamine catabolic microcompartment shell protein EutS,NP_416957.4
b2463,maeB,2576097,2578377,2280,760,-,54.12,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+)),NP_416958.1
b2464,talA,2578665,2579616,951,317,+,50.26,transaldolase A,NP_416959.1
b2465,tktB,2579635,2581639,2004,668,+,54.64,transketolase 2,NP_416960.1
b2466,ypfG,2581733,2582777,1044,348,-,54.6,DUF1176 domain-containing protein YpfG,NP_416961.1
b2467,nudK,2582902,2583478,576,192,-,48.61,GDP-mannose hydrolase,NP_416962.1
b2468,aegA,2583545,2585525,1980,660,-,55.71,putative oxidoreductase AegA,NP_416963.1
b2469,narQ,2585730,2587431,1701,567,+,51.62,sensor histidine kinase NarQ,NP_416964.1
b2470,acrD,2587594,2590708,3114,1038,+,54.46,multidrug efflux pump RND permease AcrD,NP_416965.1
b4606,ypfM,2590806,2590866,60,20,-,38.33,uncharacterized protein YpfM,YP_001165325.1
b2471,yffB,2591246,2591603,357,119,+,46.78,putative reductase YffB,NP_416966.1
b2472,dapE,2591606,2592734,1128,376,+,53.46,succinyl-diaminopimelate desuccinylase,NP_416967.1
b4547,ypfN,2592761,2592962,201,67,+,48.26,PF13980 family protein YpfN,YP_588465.1
b2473,ypfH,2593071,2593770,699,233,-,53.93,esterase YpfH,NP_416968.2
b2474,tmcA,2593843,2595859,2016,672,-,55.26,tRNA(Met) cytidine acetyltransferase,NP_416969.1
b2475,ypfJ,2595873,2596737,864,288,-,53.59,uncharacterized protein YpfJ,NP_416970.1
b2476,purC,2596904,2597618,714,238,-,52.24,phosphoribosylaminoimidazole-succinocarboxamide synthase,NP_416971.1
b2477,bamC,2597830,2598865,1035,345,-,55.46,outer membrane protein assembly factor BamC,NP_416972.4
b2478,dapA,2598881,2599760,879,293,-,51.76,4-hydroxy-tetrahydrodipicolinate synthase,NP_416973.1
b2479,gcvR,2599905,2600478,573,191,+,50.09,transcriptional regulator GcvR,NP_416974.4
b2480,bcp,2600477,2600948,471,157,+,49.47,thiol peroxidase,NP_416975.1
b2481,hyfA,2601200,2601818,618,206,+,56.31,hydrogenase 4 component A,NP_416976.4
b2482,hyfB,2601817,2603836,2019,673,+,54.73,hydrogenase 4 component B,NP_416977.1
b2483,hyfC,2603846,2604794,948,316,+,53.69,hydrogenase 4 component C,NP_416978.4
b2484,hyfD,2604810,2606250,1440,480,+,55.35,hydrogenase 4 component D,NP_416979.1
b2485,hyfE,2606261,2606912,651,217,+,53.3,hydrogenase 4 component E,NP_416980.1
b2486,hyfF,2606916,2608497,1581,527,+,53.89,hydrogenase 4 component F,NP_416981.1
b2487,hyfG,2608486,2610154,1668,556,+,54.32,hydrogenase 4 catalytic subunit HyfG,NP_416982.1
b2488,hyfH,2610163,2610709,546,182,+,54.95,hydrogenase 4 component H,NP_416983.1
b2489,hyfI,2610705,2611464,759,253,+,55.73,hydrogenase 4 catalytic subunit HyfI,NP_416984.1
b2490,hyfJ,2611456,2611870,414,138,+,52.66,putative hydrogenase 4 assembly protein,NP_416985.4
b2491,hyfR,2611899,2613912,2013,671,+,52.61,DNA-binding transcriptional activator HyfR,NP_416986.4
b2492,focB,2613933,2614782,849,283,+,51.24,formate channel FocB,NP_416987.1
b2493,yfgO,2614819,2615881,1062,354,-,54.14,putative transporter YfgO,NP_416988.1
b2494,bepA,2616093,2617557,1464,488,+,53.89,beta-barrel assembly-enhancing protease,NP_416989.1
b2495,yfgD,2617577,2617937,360,120,+,52.5,putative oxidoreductase YfgD,NP_416990.1
b2496,hda,2618074,2618776,702,234,-,53.85,inibitor of reinitiation of DNA replication,NP_416991.2
b2497,uraA,2618870,2620160,1290,430,-,51.94,uracil:H(+) symporter UraA,NP_416992.1
b2498,upp,2620245,2620872,627,209,-,52.95,uracil phosphoribosyltransferase,NP_416993.2
b2499,purM,2621196,2622234,1038,346,+,52.89,phosphoribosylformylglycinamide cyclo-ligase,NP_416994.1
b2500,purN,2622233,2622872,639,213,+,53.68,phosphoribosylglycinamide formyltransferase 1,NP_416995.1
b2501,ppk,2623043,2625110,2067,689,+,48.86,polyphosphate kinase,NP_416996.1
b2502,ppx,2625114,2626656,1542,514,+,51.17,exopolyphosphatase,NP_416997.1
b2503,pdeF,2626694,2628938,2244,748,-,46.61,cyclic di-GMP phosphodiesterase PdeF,NP_416998.1
b2504,yfgG,2629289,2629481,192,64,+,49.48,Ni/Co stress response protein YfgG,NP_416999.1
b2505,yfgH,2629791,2630310,519,173,+,47.21,lipoprotein YfgH,NP_417000.1
b2506,yfgI,2630325,2630865,540,180,+,49.26,nalidixic acid resistance protein YfgI,NP_417001.1
b2507,guaA,2630957,2632535,1578,526,-,54.12,GMP synthetase,NP_417002.1
b2508,guaB,2632603,2634070,1467,489,-,54.67,inosine 5'-monophosphate dehydrogenase,NP_417003.1
b2509,xseA,2634231,2635602,1371,457,+,53.25,exodeoxyribonuclease VII subunit XseA,NP_417004.1
b2510,yfgJ,2635598,2635814,216,72,-,47.69,zinc ribbon domain-containing protein YfgJ,NP_417005.2
b2511,der,2635883,2637356,1473,491,-,52.21,50S ribosomal subunit stability factor,NP_417006.2
b2512,bamB,2637473,2638652,1179,393,-,53.27,outer membrane protein assembly factor BamB,NP_417007.1
b2513,yfgM,2638662,2639283,621,207,-,49.76,ancillary SecYEG translocon subunit,NP_417008.1
b2514,hisS,2639300,2640575,1275,425,-,54.75,histidine--tRNA ligase,NP_417009.1
b2515,ispG,2640685,2641804,1119,373,-,53.26,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin),NP_417010.1
b2516,rodZ,2641830,2642844,1014,338,-,54.54,cytoskeleton protein RodZ,NP_417011.1
b2517,rlmN,2643128,2644283,1155,385,-,52.99,23S rRNA m(2)A2503 methyltransferase/tRNA m(2)A37 methyltransferase,NP_417012.1
b2518,ndk,2644432,2644864,432,144,-,52.31,nucleoside diphosphate kinase,NP_417013.1
b2519,pbpC,2645012,2647325,2313,771,-,56.72,peptidoglycan glycosyltransferase PbpC,NP_417014.1
b2520,yfhM,2647325,2652287,4962,1654,-,52.96,alpha2-macroglobulin,NP_417015.1
b2521,sseA,2652493,2653339,846,282,+,53.19,3-mercaptopyruvate sulfurtransferase,NP_417016.4
b4812,timP,2654000,2654126,126,42,+,42.86,putative toxic protein TimP,YP_010283914.1
b2522,sseB,2654156,2654933,777,259,-,47.1,protein SseB,NP_417017.4
b2523,pepB,2655074,2656358,1284,428,-,56.85,aminopeptidase B,NP_417018.4
b2524,iscX,2656535,2656736,201,67,-,50.25,accessory [Fe-S] cluster assembly protein IscX,NP_417019.1
b2525,fdx,2656747,2657083,336,112,-,51.79,reduced ferredoxin,NP_417020.1
b2526,hscA,2657084,2658935,1851,617,-,57.7,[Fe-S] cluster biosynthesis chaperone HscA,NP_417021.1
b2527,hscB,2658951,2659467,516,172,-,52.33,[Fe-S] cluster biosynthesis co-chaperone HscB,NP_417022.1
b2528,iscA,2659562,2659886,324,108,-,51.54,iron-sulfur cluster insertion protein IscA,NP_417023.1
b2529,iscU,2659902,2660289,387,129,-,50.13,scaffold protein for [Fe-S] cluster assembly,NP_417024.1
b2530,iscS,2660316,2661531,1215,405,-,53.33,cysteine desulfurase IscS,YP_026169.1
b2531,iscR,2661642,2662131,489,163,-,53.58,DNA-binding transcriptional dual regulator IscR,NP_417026.1
b2532,trmJ,2662582,2663323,741,247,-,55.47,tRNA Cm32/Um32 methyltransferase,NP_417027.1
b2533,suhB,2663441,2664245,804,268,+,54.48,Nus factor SuhB,NP_417028.1
